CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;ALIENAÇÃO;2017-12-08;1007530.08;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;ALIENAÇÃO;2017-09-01;10471.82;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;ALIENAÇÃO;2017-08-30;51108.8;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;ALIENAÇÃO;2017-08-29;46318.71;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;ALIENAÇÃO;2017-08-28;395284.97;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;ALIENAÇÃO;2017-08-24;65033.2;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;ALIENAÇÃO;2017-08-23;11408.9;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-21;87588.11;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-18;45619.22;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-17;13688.19;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-16;18483.05;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-15;1137.96;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-14;13690.68;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-11;2272.36;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-10;3422.37;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-09;49730.74;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-08;349422.65;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-07;229.6;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-04;42467.02;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-03;49052.47;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-02;23262.6;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-08-01;254789.95;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-31;681.26;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-28;227.78;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-27;682.48;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-25;452.33;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-24;1130.73;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-21;158369.9;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-20;331257.79;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-19;97035.97;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-18;658749.54;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-17;22633.77;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-14;55094.76;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-13;901.04;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-12;141125.54;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-11;17171.66;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-10;2030.23;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-07;5716.72;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-06;22679.47;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-05;197056.89;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-04;11451.98;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-07-03;164053.92;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-30;20788.36;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-29;225.2;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-27;38773.97;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-26;113517.96;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-23;35060.4;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-21;11206.24;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-20;134376.84;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-19;442.88;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-16;3068.52;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-14;5260.34;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-13;4838.27;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-12;11007.57;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-09;17612.11;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-08;136297.29;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-07;8035.62;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-06;12269.02;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-02;10772.32;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-06-01;28697.74;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-05-30;33249.82;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-05-29;42969.97;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-05-26;11146.96;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-05-25;17455.16;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-05-24;46906.32;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-05-18;10335.75;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-02-09;149471.43;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-02-08;39299.08;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-02-07;49419.48;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-01-27;110095.18;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-01-24;8985.09;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-01-23;149095.91;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII Hospital N S Lourdes;AQUISIÇÃO;2017-01-06;116072.81;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-22;511173.54;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-21;195961.9;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-20;40794.77;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-19;22519.32;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-18;481150.55;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-15;42523.7;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-14;40028.06;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-13;166917.83;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-12;101389.87;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-11;291152.31;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-08;450436.02;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-07;149882.4;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-06;102742.26;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-05;7887.31;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-04;51375.15;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-12-01;84418.06;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-30;145341.15;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-29;115475.96;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-28;10884.86;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-27;61159.68;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-24;162968.41;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-23;113626.72;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-22;39277.17;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-21;103703.88;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-17;125175.76;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-16;519858.49;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-14;147997;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-11-13;774775.26;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-10-16;258032.02;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-10-13;49751.07;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-10-11;115512.21;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-10-10;10620.06;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-28;9953.98;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-26;340211.12;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-25;68265.16;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-22;192085.72;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-21;299522.68;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-20;72776.94;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-19;335223.39;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-18;84490.64;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-15;132891.07;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-14;65764.83;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-13;33166.42;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-12;155718.7;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-11;254039.3;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-08;141376.92;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-06;133818.27;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-05;175566.04;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-04;103258.25;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-09-01;53028.8;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-31;260252.81;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-30;14705.99;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-29;151935.72;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-28;233698.46;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-25;263234.27;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-24;231518.91;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-23;210615.1;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-22;346379.4;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
11.026.627/0001-38;2018-12-01;1;Cotas do FII BTG Pactual Fundo de CRI;AQUISIÇÃO;2017-08-21;335674.88;2016-07-07;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. DTVM
