CNPJ_Fundo;Data_Referencia;Versao;Ativo_Negociado;Natureza_Transacao;Data_Transacao;Valor_Envolvido;Data_Assembleia;Contraparte
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-07-29;15133.63;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-07-30;28430.5;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-07-30;42553.41;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-07-31;24783.96;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-01;56087.5;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-02;4097.34;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-02;545481;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-06;150209.93;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-07;240.9;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-08;80.4;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-16;105289.99;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-19;11664;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-20;81000;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-21;5601.56;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-22;369846;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-22;31645.15;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-26;200060.38;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-26;16300;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-27;60554.8;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-28;21402;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-29;24600;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-30;8200;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-08-30;10086;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-03;20249.43;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-04;41026;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-04;49712.6;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-05;30230.03;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-06;1591.25;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-09;14479.87;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-11;75946.26;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-13;6407.16;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-16;25331.74;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-18;24090.55;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-19;43943.99;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-20;4131.5;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-23;166222.22;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-24;284555.77;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-25;8300;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-26;34186.69;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-09-27;93475.24;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-01;2097.5;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-02;15957.77;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-07;159858.1;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-08;75327.55;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-09;83720.4;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-10;23473.51;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-11;28293.47;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-15;77582.86;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-16;97984.11;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-17;89075.67;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-18;14808.24;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-21;22412.78;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-22;42543.75;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-23;12821.99;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-24;2816;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-25;44300;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-10-28;33832.8;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-01;35636.01;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-05;5863.89;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-06;4639.87;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-07;16563.33;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-08;35641.15;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-11;7117.01;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-12;19978.22;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-13;58109.77;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-14;34572.88;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-18;16184.13;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-19;137259.07;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-21;78990.5;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-22;51692.14;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-25;16479.21;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-26;76893.86;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-27;76949.81;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-28;1610.14;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-11-29;172256.44;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-02;140236.56;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-03;39136.93;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-04;68793.05;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-04;1000066.09;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-05;44354.09;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-06;82285.61;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-09;250649.78;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-10;16409.59;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-11;12491207.35;1899-12-31;XP INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-12;162519.46;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-13;331133.06;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-16;477472.95;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-17;57451.22;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-18;66327.4;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-19;15618.29;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-20;262565.7;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-23;164871.26;1899-12-31;GUIDE INVESTIMENTOS S/A
09.072.017/0001-29;2019-12-01;1;CBOP11;ALIENAÇÃO;2019-12-26;18332507.83;1899-12-31;XP INVESTIMENTOS S/A
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-01-21;331693.73;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-01-22;331775.35;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-02-07;75569.55;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-02-13;156145.37;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-02-20;1437567.56;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-02-20;232097.07;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-02-25;36349.61;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-02-26;1475321.83;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-03-08;61412.92;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-03-11;61428.12;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-03-20;197137.71;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-04-01;90480.13;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-04-02;288070.14;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-04-08;234774.94;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-04-09;234831.95;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-04-12;58601.79;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-04-15;309068.97;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-04-16;612723.67;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-04-17;980735.05;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-05-08;82286.16;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-05-13;425069.03;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-05-20;40687.94;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-05-21;548852.95;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-06-07;81812.81;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-06-21;221012.07;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-06-24;303082.63;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-07-09;81816.56;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-07-10;75817.36;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-07-10;81836.67;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
09.552.812/0001-14;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-07-11;75836.57;2020-01-30;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-01-10;214876.6;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-01-11;61056.53;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-01-15;1960.33;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-01-18;555190.98;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-01-23;48325.02;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-01-24;17411.37;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-01-29;501868.28;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-01-30;7919.15;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-02-07;30658.88;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-02-11;229994.2;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-02-12;1773.43;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-02-13;1503.65;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-02-14;147590.52;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-02-15;1960.5;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-02-20;344667.25;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-02-28;1000;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-03-12;172163.18;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-03-15;223958.43;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-03-18;2066.82;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-03-20;334000;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-03-22;1000;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-03-22;1437.65;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-03-25;149057.78;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-03-26;17545.77;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-03-27;468325.68;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-03-29;1221.19;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-03-29;1000;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-04-09;50108.49;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-04-10;96010.63;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-04-15;173232.32;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-04-25;7900.44;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;ALIENAÇÃO;2019-04-30;1102.34;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-04-30;1000;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
10.375.382/0001-91;2019-12-01;1;BTG PACTUAL CAPITAL MARKETS FI RF CP;AQUISIÇÃO;2019-05-10;149000;2018-04-23;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
