CNPJ_Fundo;Data_Referencia;Versao;Numero_Processo;Valores;Causa_Contingencia
09.326.861/0001-39;2018-12-01;1;1000072-44.2018.5.02.0038;70000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;.1001680-32.2017.5.02.0032;46332.61;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1000199-51.2018.5.02.0015;273481.88;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1000181-08.2018.5.02.0087;32297.29;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1000082-45.2018.4.02.0020;28197.44;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;100005123.2018.5.02.0053;38481.15;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1002192-84.2017.5.02.0009;18000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1006687-40.2018.8.26.0100;207957.88;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;10022175520175000000;22749.77;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10000105620185000000;18469.86;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10000209820185000000;16429.82;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10000537420185000000;20000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10000128720185000000;17838.28;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;5028533-79.2017.8.13.0702;38000;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;10022406820175000000;38000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1002141-78.2017.5.02.0072;48286.11;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10022152220175000000;39818.5;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10021995820175000000;15692.13;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1118452-50.2017.8.26.0100;36831.51;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1118170-12.2017.8.26.0100;20000;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0002089-35.2017.8.19.0021;96565.13;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
09.326.861/0001-39;2018-12-01;1;1118744-35.2017.8.26.0100;11014.42;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1118136-37.2017.8.26.0100;37501.65;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;10021427320175000000;34677;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10021372320175000000;38067.18;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10021758820175000000;38000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10018182520175000000;38000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10019976220175000000;50000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10018992320175000000;528485.5;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1077878-82.2017.8.26.0100;50129.68;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1024590-25.2017.8.26.0100;21793.76;Risco em condenação que determine ao réu/polo passivo o pagamento de valores ou o cumprimento de obrigações de fazer, não fazer e outras  pleiteados na inicial, com a consequente condenação em custas e honorários advocatícios.
09.326.861/0001-39;2018-12-01;1;1076199-47.2017.8.26.0100;9925.71;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1023173-43.2017.8.26.0001;171281.31;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1006504-52.2017.8.26.0020;14045.03;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1010541-70.2017.8.26.0005;123397.6;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1010538-18.2017.8.26.0005;1800;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1000869-60.2017.8.26.0224;15906.35;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1058042-26.2017.8.26.0100;11113.48;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1006816-70.2017.8.26.0006;78000;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;10013334920175000000;55720.25;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10020668920165000000;43000.68;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;0210161-09.2005.8.26.0100;100000;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;10013290820175000000;261941.08;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;0001254-53.2001.8.26.0008;114597.25;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0130530-79.2006.8.26.0100;75320.23;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0149916-98.2006.8.26.0002;73793.67;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0006826-63.2005.8.26.0003;54000;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0069953-14.2001.8.26.0100;315840.25;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0230755-10.2006.8.26.0100;34122.12;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0572282-73.2000.8.26.0100;40000;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0.100104;1530006;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;0122797-94.2008.8.26.0002;42000;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;10007945720175000000;93748.32;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;0174549-97.2011.8.26.0100;42216;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0143890-71.2012.8.26.0100;38322.23;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0.100068;36000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10022630920165000000;120000;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;10021526120165000000;349344.61;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1002233-51.2017.8.26.0100;125330.91;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1118459-76.2016.8.26.0100;54478.56;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0136233-15.2011.8.26.0100;228280.98;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0000120-17.2012.8.26.0004;83294.4;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0135031-66.2012.8.26.0100;70256.28;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1007939-20.2014.8.26.0100 (0034330-92.2015.8.26.0100);165296.02;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0126788-36.2012.8.26.0100;65059.93;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0210244-88.2006.8.26.0100;294431.96;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0239034-82.2006.8.26.0100;30629.37;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0058775-82.2012.8.26.0100;93309.25;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1105211-77.2015.8.26.0100;326479.68;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1065688-24.2016.8.26.0100;32965.04;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1064105-04.2016.8.26.0100;5123.33;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1064098-12.2016.8.26.0100;161160.03;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1064085-13.2016.8.26.0100;675390.51;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1058313-69.2016.8.26.0100;1345693.44;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1018962-60.2014.8.26.0100;12092.22;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1000344-21.2016.5.02.0034;149615.92;Em princípio, não há impacto direto para o condomínio ou o fundo imobiliário, vez que o Shopping possui responsabilidade subsidiária em razão da existência de um primeiro reclamado. Em caso de não pagamento pelo primeiro reclamado, há risco de a condenação precisar ser arcada pelo Shopping, com eventual direto de regresso contra a empresa contratante, se aplicável na forma da lei e do contrato entre as partes.
09.326.861/0001-39;2018-12-01;1;1000460-19.2016.5.02.0069;166299.97;Houve acordo, cumprido pelo Shopping. Pendente discussão sobre existência ou não de valores adicionais em favor da reclamante. Em caso de decisão favorável a reclamante, Wesplaza deverá reembolsar tais valores.
09.326.861/0001-39;2018-12-01;1;0106092-15.2008.8.26.0004;4049.5;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0120575-87.2007.8.26.0003;51761.68;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0124512-42.2006.8.26.0003;392034.69;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;583.11.2004.019028-3 (0019028-82.2004.8.26.0011);29704.61;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;0105885-63.2006.8.26.0011;866670.61;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;583.00.2007.115300-8 (0115300-60.2007.8.26.0100);126044.52;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;583.00.2005.081296-1(0081296-65.2005.8.26.0100);467805.4;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1039235-89.2016.8.26.0100;639628.2;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1021715-19.2016.8.26.0100;188836.05;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
09.326.861/0001-39;2018-12-01;1;1039484-90.2015.8.26.0224;216280.42;Em princípio, sem contingência passiva, na medida em que Fundo/Condomínio do Shopping/Seus antecessores não estão no pólo passivo da demanda. Custas e Honorários Advocatícios podem ser considerados devidos em caso de julgamento a favor do réu/executado.
