CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Valor;Valor_Justo;Percentual_Valorizacao_Desvalorizacao
03.251.720/0001-18;2021-12-01;2;Edifício New York e Los Angeles;303693077;S;-0.0882
03.507.519/0001-59;2021-12-01;1;Shopping Patio Higienópolis;532964026.32;S;0.0785
03.683.056/0001-86;2021-12-01;1;Ed JK Financial Center;261442097.85;S;0.0818
03.683.056/0001-86;2021-12-01;1;Ed Jatoba;21517757;S;-0.1897
03.683.056/0001-86;2021-12-01;1;Ed Girassol;73787069.1;S;0
03.683.056/0001-86;2021-12-01;1;Ed Intern do Rio;17300000;S;-0.0462
03.683.056/0001-86;2021-12-01;1;Ed Candelária;11600000;S;-0.1034
03.683.056/0001-86;2021-12-01;1;Ed Parque Cultural Paulista 8, 11, 12, 14 e 15 andar;76500000;S;-0.0013
03.683.056/0001-86;2021-12-01;1;Ed Parque Santos;79200000;S;-0.0025
03.683.056/0001-86;2021-12-01;1;Ed Continental Square;106800000;S;0.0328
03.683.056/0001-86;2021-12-01;1;Ed Bravo! Paulista;103822055.21;S;0
04.066.582/0001-60;2021-12-01;1;Hospital da Criança;59850000;S;-0.0126
04.141.645/0001-03;2021-12-01;1;Cond Continental Square Faria Lima 18 conjuntos;135869333;S;-0.0225
04.141.645/0001-03;2021-12-01;1;75% do Hotel Pullman Vila Olimpia;76308000;S;0.06
04.644.612/0001-78;2021-12-01;1;IMOVEL CESTO-HOTEL;19045000;S;0
04.722.883/0001-02;2021-12-01;1;Ed. CENU Torre Norte;781060000;S;-0.0217
04.782.236/0001-88;2021-12-01;2;Condomínio Perini Business Park (Edificação);455834226;S;-0.0553
04.782.236/0001-88;2021-12-01;2;Condomínio Perini Business Park (Terreno);198750000;S;-0.0103
05.437.916/0001-27;2021-12-01;2;Centro de Distribuição Anhanguera -   CDA;88972000;S;0.103
05.437.916/0001-27;2021-12-01;2;Centro de distribuição do Rio de Janeiro - CDRJ;15842000;S;0.0422
05.437.916/0001-27;2021-12-01;2;Torre de Testes de Elevadores;13508000;S;0.1645
05.562.312/0001-02;2021-12-01;1;Edifício Almirante Barroso;305588800;S;-0.0949
06.175.262/0001-73;2021-12-01;1;Edifício Ourinvest - Edificações;44988000;S;-0.0956
07.000.400/0001-46;2021-12-01;1;Imóvel - Edifício Sede I;186700000;S;-0.0077
07.000.400/0001-46;2021-12-01;1;Imóvel - Centro Administrativo do Andaraí;163900000;S;0.3304
07.122.725/0001-00;2021-12-01;1;Edifício Torre Almirante;241776000;S;0.136625751614908
07.224.019/0001-60;2021-12-01;1;Shopping Parque Dom Pedro;1921070270.02;S;-0.0776
07.583.627/0001-61;2021-12-01;1;RÓTULA SALVADOR;66800000;S;-0.006
07.583.627/0001-61;2021-12-01;1;Morumbi;47100000;S;-0.0368
07.583.627/0001-61;2021-12-01;1;Campinas;117500000;S;-0.0249
07.583.627/0001-61;2021-12-01;1;João Dias;139200000;S;-0.0142
07.583.627/0001-61;2021-12-01;1;São Caetano;153500000;S;-0.0032
07.583.627/0001-61;2021-12-01;1;Penha;104200000;S;-0.0019
07.583.627/0001-61;2021-12-01;1;Aeroporto;125800000;S;0.0048
07.583.627/0001-61;2021-12-01;1;Montese;59500000;S;0.0136
07.583.627/0001-61;2021-12-01;1;Goiânia;93500000;S;-0.0508
07.583.627/0001-61;2021-12-01;1;Jaguaré;136300000;S;0.0022
07.583.627/0001-61;2021-12-01;1;Ricardo Jafet;169200000;S;0.0071
07.583.627/0001-61;2021-12-01;1;Recife;47100000;S;0.0195
07.583.627/0001-61;2021-12-01;1;Minas Shopping;99800000;S;-0.0339
07.583.627/0001-61;2021-12-01;1;Teodoro;49100000;S;0.0145
07.583.627/0001-61;2021-12-01;1;Cerro Corá;26200000;S;-0.1149
07.583.627/0001-61;2021-12-01;1;Rosa e Silva;17500000;S;-0.2358
07.583.627/0001-61;2021-12-01;1;Campinas;79600000;S;0.0179
07.583.627/0001-61;2021-12-01;1;Vasco da Gama;63900000;S;-0.0139
07.583.627/0001-61;2021-12-01;1;Belvedere;89900000;S;-0.0055
07.583.627/0001-61;2021-12-01;1;Paralela;92400000;S;0.0033
07.583.627/0001-61;2021-12-01;1;Jd.Paulistano;22400000;S;0.037
07.583.627/0001-61;2021-12-01;1;Pacaembu;11100000;S;0.0472
07.583.627/0001-61;2021-12-01;1;Araçatuba;18500000;S;0.0819
07.583.627/0001-61;2021-12-01;1;Cardoso de Almeida;32900000;S;0.0379
07.583.627/0001-61;2021-12-01;1;Guaratinguetá;4900000;S;0.0889
07.583.627/0001-61;2021-12-01;1;CRS 516 Brasília;18500000;S;-0.0212
07.583.627/0001-61;2021-12-01;1;Santos Pedreira;18400000;S;0.076
07.583.627/0001-61;2021-12-01;1;Curuçá;9900000;S;-0.01
07.583.627/0001-61;2021-12-01;1;Sócrates;27400000;S;0.0224
07.583.627/0001-61;2021-12-01;1;Portal;38600000;S;0.0349
07.583.627/0001-61;2021-12-01;1;0305-Sul;12800000;S;0.0492
07.583.627/0001-61;2021-12-01;1;0309-Sul;15900000;S;0.0461
07.583.627/0001-61;2021-12-01;1;Alplhaville;31300000;S;0.0097
07.583.627/0001-61;2021-12-01;1;Pedroso;12600000;S;0.0328
07.583.627/0001-61;2021-12-01;1;Granja Viana;21500000;S;0.0386
07.583.627/0001-61;2021-12-01;1;Nova Cantareira;24300000;S;0.0429
07.583.627/0001-61;2021-12-01;1;Sudoeste;28500000;S;0.0478
07.583.627/0001-61;2021-12-01;1;Real Parque;49800000;S;0.0205
07.583.627/0001-61;2021-12-01;1;Campo Grande;53900000;S;0.0113
07.583.627/0001-61;2021-12-01;1;Curitiba;39600000;S;-0.0246
07.583.627/0001-61;2021-12-01;1;Anhanguera;154700000;S;0.0032
07.583.627/0001-61;2021-12-01;1;Anchieta;183100000;S;-0.0836
07.583.627/0001-61;2021-12-01;1;Altos XV;65200000;S;-0.0151
07.583.627/0001-61;2021-12-01;1;Sorocaba;159900000;S;0.023
07.583.627/0001-61;2021-12-01;1;Brasília Norte;161000000;S;0.0314
07.583.627/0001-61;2021-12-01;1;Santos;151600000;S;0.0699
07.583.627/0001-61;2021-12-01;1;Guaianases;71300000;S;0.0722
07.583.627/0001-61;2021-12-01;1;Taboão da Serrra;137400000;S;-0.0022
07.583.627/0001-61;2021-12-01;1;Brasília Sul;109300000;S;0.0055
07.583.627/0001-61;2021-12-01;1;Freguesia do Ó;88500000;S;0.0363
07.583.627/0001-61;2021-12-01;1;Taguatinga;115800000;S;-0.0145
07.583.627/0001-61;2021-12-01;1;Edgard Facó;15600000;S;0.0331
07.583.627/0001-61;2021-12-01;1;Vila Guarani;2700000;S;-0.3077
07.583.627/0001-61;2021-12-01;1;Carapicuíba;11000000;S;0.1
07.583.627/0001-61;2021-12-01;1;Guarajá - Dom Pedro;25000000;S;0.0081
07.583.627/0001-61;2021-12-01;1;Morro Grande;8400000;S;0.0909
07.583.627/0001-61;2021-12-01;1;Osasco;19600000;S;0.0538
07.583.627/0001-61;2021-12-01;1;Santo André;56700000;S;0.0461
07.583.627/0001-61;2021-12-01;1;Dourados;26300000;S;-0.2355
07.583.627/0001-61;2021-12-01;1;Jabaquara;42100000;S;0.0631
07.583.627/0001-61;2021-12-01;1;Champagnat;8500000;S;0.4407
07.583.627/0001-61;2021-12-01;1;Lavandisca;15900000;S;0.0127
07.789.135/0001-27;2021-12-01;1;57% do Conjunto Nacional Brasília;722760000;S;0.0505
07.789.135/0001-27;2021-12-01;1;100% da loja C&A Modas (Conjunto Nacional Brasília);36600000;S;0.1091
07.789.135/0001-27;2021-12-01;1;100% da loja Drogasil (Conjunto Nacional Brasília);10900000;S;0.0792
07.789.135/0001-27;2021-12-01;1;50% do Center Vale Shopping;357000000;S;0.0901
07.789.135/0001-27;2021-12-01;1;75,5% do Botafogo Praia Shopping;403925000;S;-0.0855
08.014.513/0001-63;2021-12-01;1;Hospital Nossa Senhora de Lourdes;246550000;S;0.0212577355458168
08.098.114/0001-28;2021-06-01;1;Loja - Centro E Call Center - 305Hsi;36900000;S;-0.149
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Pátio Belém - 306Hsi;34000000;S;0.0225
08.098.114/0001-28;2021-06-01;1;Loja - Centro Bh - 307Hsi;38800000;S;-0.095
08.098.114/0001-28;2021-06-01;1;Loja - Del Rey Bh - 308Hsi;20900000;S;0.04
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Minas - 309Hsi;23100000;S;0.0387
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Pátio Brasil - 310Hsi;21100000;S;-0.0397
08.098.114/0001-28;2021-06-01;1;Loja - Centro Campinas - 311Hsi;29100000;S;-0.0757
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Curitiba - 312Hsi;17100000;S;0.0293
08.098.114/0001-28;2021-06-01;1;Loja - Duque De Caxias - 313Hsi;30000000;S;-0.0406
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Iguatemi Fortal - 314Hsi;27800000;S;0.0841
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Goiânia - 315Hsi;17200000;S;0.0189
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Maceió - 316Hsi;40300000;S;0.0371
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Niterói - 317Hsi;49400000;S;0.1236
08.098.114/0001-28;2021-06-01;1;Loja - Nova Iguaçu - 318Hsi;27400000;S;-0.2425
08.098.114/0001-28;2021-06-01;1;Loja - Recife - 319Hsi;39600000;S;-0.1407
08.098.114/0001-28;2021-06-01;1;Loja - Ouvidor - 320Hsi;48800000;S;-0.1072
08.098.114/0001-28;2021-06-01;1;Loja - Copacabana - 321Hsi;77000000;S;0.3543
08.098.114/0001-28;2021-06-01;1;Garagem Copacabana - 322Hsi;4600000;S;0.4306
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Norte - 323Hsi;52700000;S;0.1245
08.098.114/0001-28;2021-06-01;1;Loja - Tijuca - 324Hsi;46900000;S;-0.1665
08.098.114/0001-28;2021-06-01;1;Loja - Shopping  Iguatemi Rj - 325Hsi;11100000;S;0.1564
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Barra Salvador - 326Hsi;18300000;S;0.0194
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Center Piedade - 327Hsi;40300000;S;0.157
08.098.114/0001-28;2021-06-01;1;Loja - Shopping Abc - 328Hsi;18700000;S;0.3958
08.098.114/0001-28;2021-06-01;1;Loja - Centro São Luiz - 329Hsi;22200000;S;-0.1648
08.098.114/0001-28;2021-06-01;1;Loja - Vitória - 330Hsi;17500000;S;0.1412
08.417.532/0001-30;2021-12-01;1;Postos de combustivel;249486666.88;S;0.0168
08.431.747/0001-06;2021-12-01;1;Mooca Plaza Shopping - 20,00%;165820000;S;0.0561783439490446
08.431.747/0001-06;2021-12-01;1;São Bernardo Plaza Shopping - 35,00%;152040000;S;0.00139743813765891
08.431.747/0001-06;2021-12-01;1;Shopping Center Penha - 87,56%;291629262.32;S;-0.0437323191706773
08.431.747/0001-06;2021-12-01;1;Tivoli Shopping - 59,00%;141121805;S;-0.049227682203917
08.431.747/0001-06;2021-12-01;1;I Fashion Outlet - 49,00%;78400000;S;0.0315925209542232
08.431.747/0001-06;2021-12-01;1;Goiabeiras Shopping - 53,99%;44217810;S;-0.2001953125
08.431.747/0001-06;2021-12-01;1;Shopping West Plaza 70,00%;239628620;S;-0.0247574974310354
08.431.747/0001-06;2021-12-01;1;Suzano Shopping - 15,00%;47445000;S;0.00946808510638308
08.431.747/0001-06;2021-12-01;1;Santana Parque Shopping - 15,00%;56282820;S;-0.0910397286821706
08.431.747/0001-06;2021-12-01;1;Shopping Villa Lobos - 15,00%;137235000;S;-0.00995563250730436
08.431.747/0001-06;2021-12-01;1;Franca Shopping - 0,37%;764170.75;S;0.0666666638749696
08.431.747/0001-06;2021-12-01;1;Shopping Praça da Moça - 26,06%;93368279.68;S;0
08.693.497/0001-82;2021-12-01;1;IMO GALPÕES;134560000;S;0.0597
08.693.497/0001-82;2021-12-01;1;IMO L COMERC;5943000;S;0.0342
08.693.497/0001-82;2021-12-01;1;IMO PORTAL;25228000;S;0.0513
08.696.175/0001-97;2021-06-01;1;Galpão  / Ambev / RUA ALFREDO PINTO Nº 91 - SÃO JOSÉ DOS PINHAIS - PR;26380000;S;0.00121451343555479
08.696.175/0001-97;2021-06-01;1;Galpão  / Barry / RUA "A" , QUADRA "D" LOTES  11, 12 E 13 - ILHÉUS - BA;13483000;S;0.00155994651611935
08.696.175/0001-97;2021-06-01;1;Loja no Shopping Metrô Tatuapé - SP / C&A / RUA DR. MELLO FREIRE S/N - SÃO PAULO - SP;15805000;S;0.0223817840740022
08.696.175/0001-97;2021-06-01;1;Galpão  / Danfoss / RUA JOÃO FURLAN, S/Nº - OSASCO - SP;42315000;S;0.0295620437956203
08.696.175/0001-97;2021-06-01;1;Loja  / Pernambucanas Nova Iguaçu / AVENIDA NILO PEÇANHA Nº 296, ESQUINA COM A VIA LIGHT - NOVA IGUAÇU - RJ;29323000;S;0.0980340760157274
08.696.175/0001-97;2021-06-01;1;Galpão  / Astuti / AV. RONAT WALTER SODRE, Nº 2.800 - IBIPORÃ - PR;25468000;S;0.0528317486564696
08.696.175/0001-97;2021-06-01;1;Misto / Telha Norte / AVENIDA GENERAL DAVID  -SARNOFF, Nº 4.840 - CONTAGEM - MG;24905000;S;0.025825850564297
08.706.065/0001-69;2021-12-01;1;Blue Tree Faria Lima -- Av. Brig. Faria Lima, 3989;4008000;S;-0.0379698328473986
08.706.065/0001-69;2021-12-01;1;Comfort Nova Paulista -- Rua Vergueiro , 2740;386000;S;-0.00273291278183474
08.706.065/0001-69;2021-12-01;1;Estanplaza Berrini -- Avenida Engenheiro Luiz Carlos Berrini, 853;6005000;S;-0.0268147330084096
08.706.065/0001-69;2021-12-01;1;Estanplaza Funchal -- Rua Funchal, 281;9694000;S;0.0435292022033018
08.706.065/0001-69;2021-12-01;1;Estanplaza Ibirapuera -- Avenida Jandira, 501;3734000;S;0.0967566709585279
08.706.065/0001-69;2021-12-01;1;Estanplaza International -- Rua Fernandes Moreira, 1.293;11976000;S;-0.0767144925748573
08.706.065/0001-69;2021-12-01;1;Estanplaza Nações Unidades -- Rua Guararapes, 1.889;1689000;S;0.0278806776879839
08.706.065/0001-69;2021-12-01;1;Gran Estanplaza SP -- Rua Arizona, 1.517;23453000;S;-0.0380106807561541
08.706.065/0001-69;2021-12-01;1;Hilton Itaim -- Rua Manoel Guedes, 320;908000;S;-0.277067455969798
08.706.065/0001-69;2021-12-01;1;Ibis Budget Jardins -- Avenida Nove de Julho, 3957;2216000;S;-0.156990359745597
08.706.065/0001-69;2021-12-01;1;Ibis Budget Paulista -- Rua da Consolação, 2303;2709000;S;-0.241311683465588
08.706.065/0001-69;2021-12-01;1;Ibis São Paulo Morumbi  -- Av. Roque Petroni Júnior, 800;18048000;S;-0.0601299826128421
08.706.065/0001-69;2021-12-01;1;Ibis São Paulo Paulista -- Av. Paulista, 2355;2009000;S;-0.107927785677278
08.706.065/0001-69;2021-12-01;1;Ibis Styles Faria Lima -- Rua Tavares Cabral, 61;20156000;S;0.0288751182016824
08.706.065/0001-69;2021-12-01;1;Intercity Paulista -- Rua Haddok Lobo, 294;7217000;S;0.0135849389630072
08.706.065/0001-69;2021-12-01;1;Intercity Premium Ibirapuera -- Av. Ibirapuera, 2577;1097000;S;-0.000869470030814168
08.706.065/0001-69;2021-12-01;1;Intercity Premium Nações Unidas -- Rua Fernandes Moreira, 1371;2812000;S;-0.117119027207305
08.706.065/0001-69;2021-12-01;1;Meliá Jardim Europa -- Rua Joao Cachoeira, 111;2341000;S;-0.0961095136841613
08.706.065/0001-69;2021-12-01;1;Radisson Berrini -- Rua Quintana, 934;1817000;S;0.0325872730971424
08.706.065/0001-69;2021-12-01;1;Staybridge Suites São Paulo -- Rua Bandeira Paulista, 555;26357000;S;-0.0504858635155977
08.706.065/0001-69;2021-12-01;1;Tryp Iguatemi -- Rua Iguatemi, 150;3445000;S;-0.0869259311569969
08.706.065/0001-69;2021-12-01;1;Wyndham Berrini -- Rua Heinrich Hertz, 14;1493000;S;-0.381990748462867
08.706.065/0001-69;2021-12-01;1;Wyndham Paulista -- Alameda Campinas , 540;2174000;S;-0.267536819236137
08.924.783/0001-01;2021-12-01;2;IMÓVEL EDIFÍCIO MONTREAL;39970000;S;0.009868
08.924.783/0001-01;2021-12-01;2;IMÓVEL EDIFÍCIO BURITY;88597000;S;-0.066561
08.924.783/0001-01;2021-12-01;2;IMÓVEL EDIFÍCIO ELDORADO;544793000;S;0.062683
08.924.783/0001-01;2021-12-01;2;IMÓVEL EDIFÍCIO TRANSATLÂNTICO;24058000;S;-0.134786
08.924.783/0001-01;2021-12-01;2;IMÓVEL EDIFÍCIO VOLKSWAGEM;144675000;S;-0.112824
08.924.783/0001-01;2021-12-01;2;IMÓVEL SUCUPIRA;121434000;S;-0.058496
08.924.783/0001-01;2021-12-01;2;IMÓVEL CEO CYRELA;52326000;S;-0.058906
08.924.783/0001-01;2021-12-01;2;IMÓVEL EDIFÍCIO SENADO;383109000;S;-0.029596
08.924.783/0001-01;2021-12-01;2;IMÓVEL DIAMOND TOWER;827715000;S;-0.002628
08.924.783/0001-01;2021-12-01;2;COTA DE FII - PRIME PORTIFÓLIO;618069676.24;S;0.001122
08.924.783/0001-01;2021-12-01;2;COTA DE FII  - CJ;100346227.09;S;0.210995
08.924.783/0001-01;2021-12-01;2;COTA DE FII - MV9;132110589.84;S;-0.096826
08.924.783/0001-01;2021-12-01;2;COTA DE FII - FUNDO DE INVESTIMENTOS IMOBILIARIO BTG PACTUAL PRIME OFFICES I - FII;83171668.79;S;0.03523
08.924.783/0001-01;2021-12-01;2;COTA DE FII - EDIFÍCIO GALERIA;9394206.24;S;-0.253074
08.924.783/0001-01;2021-12-01;2;COTA DE FII - ÁGUA BRANCA;23044818.5;S;-0.363101
08.924.783/0001-01;2021-12-01;2;CRI 17J0040026;130534641.32;S;0.126171
09.006.914/0001-34;2021-12-01;1;Ambev;16654000;S;-0.0207561592285529
09.006.914/0001-34;2021-12-01;1;Ampla;47439000;S;-0.0244108090322049
09.006.914/0001-34;2021-12-01;1;Natal;20307000;S;-0.0773320005452315
09.006.914/0001-34;2021-12-01;1;Catete;38642000;S;0.0699413002547347
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO BRASILINTERPART;5300000;S;-0.0363
09.072.017/0001-29;2021-12-01;1;CENTRO EMPRESARIAL DE SÃO PAULO;12400000;S;0.0973
09.072.017/0001-29;2021-12-01;1;CENTRO EMPRESARIAL DOM PEDRO;33900000;S;-0.1307
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO ALEGRIA;70800000;S;-0.1551
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO PAULISTA STAR;187400000;S;-0.0955
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO ROBERTO SAMPAIO FERREIRA;30700000;S;-0.0222
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO TABOÃO;58900000;S;-0.204
09.072.017/0001-29;2021-12-01;1;TORRE RIO SUL;26400000;S;-0.1229
09.072.017/0001-29;2021-12-01;1;EMPRESARIAL TRANSATLÂNTICO;7300000;S;-0.0987
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO FARIA LIMA;67300000;S;0.0785
09.072.017/0001-29;2021-12-01;1;CENTRO EMPRESARIAL CIDADE NOVA;21200000;S;0.0095
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO PRADO VELHO;39200000;S;-0.005
09.072.017/0001-29;2021-12-01;1;CENTRO EMPRESARIAL GUAÍBA;60100000;S;-0.1109
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO JATOBÁ;118200000;S;-0.0685
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO ANTONIO DAS CHAGAS;30100000;S;-0.234
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO CHUCRI ZAIDAN;360700000;S;0.0893
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO MARTINIANO;268700000;S;0.1107
09.072.017/0001-29;2021-12-01;1;CENTRO EMPRESARIAL SÊNECA;291500000;S;-0.0188
09.072.017/0001-29;2021-12-01;1;EDIFÍCIO BERRINI ONE;204500000;S;0
09.150.967/0001-24;2021-12-01;1;Imóvel Comercial na Av. Doutor Rudge Ramos, nº 1.501;53738000;S;-0.0793
09.276.964/0001-31;2021-12-01;1;BRASCAN CENTURY;321713245;S;0.496340674418605
09.326.861/0001-39;2021-12-01;1;Shopping West Plaza - 30%;102697980;S;-0.0248
09.350.920/0001-04;2021-12-01;1;M. Barreto;7370000;S;-0.0671
09.517.273/0001-82;2021-12-01;1;LOJA HABITARTE;24100000;S;0.0025648
09.517.273/0001-82;2021-12-01;1;MADUREIRA;43550000;S;-0.00316427
09.517.273/0001-82;2021-12-01;1;JANDIRA;37700000;S;-0.0002296
09.517.273/0001-82;2021-12-01;1;SANT ANTONIO;27700000;S;0.00129294
09.517.273/0001-82;2021-12-01;1;CARNEGIE 25;17399999.98;S;0.00021749
09.552.812/0001-14;2021-12-01;1;CRI 07L0006224;40060.14212;S;0.00218472267268344
09.552.812/0001-14;2021-12-01;1;CRI 08C0014529;355945.90094;S;2.00459317278385
09.552.812/0001-14;2021-12-01;1;CRI 08L0002118;375231.35796;S;0.496714003022105
09.552.812/0001-14;2021-12-01;1;CRI 09B0002128;417357.51;S;0.0921261718425415
09.552.812/0001-14;2021-12-01;1;CRI 09C0005309;74414.99632;S;0.546632173738858
09.552.812/0001-14;2021-12-01;1;CRI 09F0014788;42841.00449;S;0.218292951818017
09.552.812/0001-14;2021-12-01;1;CRI 09H0007932;14911.77232;S;-0.00163145539199483
09.552.812/0001-14;2021-12-01;1;CRI 09J0016949;306068.92805;S;0.0692325301027621
09.552.812/0001-14;2021-12-01;1;CRI 10D0018560;537108.8144;S;-0.00747902082812713
09.552.812/0001-14;2021-12-01;1;CRI 11C0034561;1051407.1764;S;0.103273287320968
09.552.812/0001-14;2021-12-01;1;CRI 11F0031126;1240527.65148;S;-0.234750633750939
09.552.812/0001-14;2021-12-01;1;CRI 11F0031150;412242.87364;S;-0.0804171161687922
09.552.812/0001-14;2021-12-01;1;CRI 11F0031174;157499.233398;S;0.11658724290097
09.552.812/0001-14;2021-12-01;1;CRI 11F0034556;546505.752;S;0.082308947987449
09.552.812/0001-14;2021-12-01;1;CRI 11F0039975;512144.25405;S;0.134878846798535
09.552.812/0001-14;2021-12-01;1;CRI 11H0020284;459523.66919;S;0.0311872138551781
09.552.812/0001-14;2021-12-01;1;CRI 11H0022430;544503.40512;S;-0.0377169629270172
09.552.812/0001-14;2021-12-01;1;CRI 11I0019326;2196020.2166;S;0.213550364176218
09.552.812/0001-14;2021-12-01;1;CRI 11K0018241;3345790.72016;S;0.0522596442505991
09.552.812/0001-14;2021-12-01;1;CRI 15I0673051;1140105.29531;S;0.0536003933052402
09.552.812/0001-14;2021-12-01;1;CRI 16I0965520;962254.697776;S;0.0900276987082844
09.552.812/0001-14;2021-12-01;1;CRI 18C0043043;7711934.805;S;0.763970959050603
09.552.812/0001-14;2021-12-01;1;CRI 19F0022619;4057038.526904;S;0.0585444916470428
09.552.812/0001-14;2021-12-01;1;CRI 19I0737680;10828095.212045;S;0
09.552.812/0001-14;2021-12-01;1;CRI 19I0739560;6976440.322708;S;0.0580768066795729
09.552.812/0001-14;2021-12-01;1;CRI 19I0739706;9820589.541199;S;0.0677324581635412
09.552.812/0001-14;2021-12-01;1;CRI 19K1124486;19014810.481;S;0.0272912510228438
09.552.812/0001-14;2021-12-01;1;CRI 20J0647410;16346026.213871;S;0.0505354732901218
09.552.812/0001-14;2021-12-01;1;CRI 20J0837296;25107284.033664;S;0.0789024636836986
09.552.812/0001-14;2021-12-01;1;CRI 20J0846991;19581208.2354;S;0.137299724102073
09.552.812/0001-14;2021-12-01;1;CRI 20L0687133;10838249.39;S;0.13482670926342
09.552.812/0001-14;2021-12-01;1;CRI 19L0853159;2037624.942852;S;0.0599130448277567
09.552.812/0001-14;2021-12-01;1;CRI 21B0695001;25659315.0918;S;0.0171431048926607
09.552.812/0001-14;2021-12-01;1;CRI 21B0695002;25659315.0918;S;0.055852691223077
