CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Valor;Valor_Justo;Percentual_Valorizacao_Desvalorizacao
07.789.135/0001-27;2022-12-01;3;IMÓVEL - MINAS SHOPPING;81249565.18;S;0
07.789.135/0001-27;2022-12-01;3;IMÓVEL - SHOPPING NOVA IGUAÇU;188500000;S;0
07.789.135/0001-27;2022-12-01;3;COTAS DE FII - VISC11;4688869.46;S;0.0245
08.014.513/0001-63;2022-12-01;2;Hospital e Maternidade Nossa Senhora de Lourdes;251810000;S;0.021334
08.098.114/0001-28;2022-06-01;1;Loja - Centro E Call Center - 305Hsi;37600000;S;0.018970189701897
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Pátio Belém - 306Hsi;33900000;S;-0.00294117647058822
08.098.114/0001-28;2022-06-01;1;Loja - Centro Bh - 307Hsi;38600000;S;-0.00515463917525771
08.098.114/0001-28;2022-06-01;1;Loja - Del Rey Bh - 308Hsi;20800000;S;-0.00478468899521534
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Minas - 309Hsi;23000000;S;-0.00432900432900429
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Pátio Brasil - 310Hsi;21100000;S;0
08.098.114/0001-28;2022-06-01;1;Loja - Centro Campinas - 311Hsi;28800000;S;-0.0103092783505154
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Curitiba - 312Hsi;17100000;S;0
08.098.114/0001-28;2022-06-01;1;Loja - Duque De Caxias - 313Hsi;29300000;S;-0.0233333333333333
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Iguatemi Fortal - 314Hsi;27600000;S;-0.0071942446043165
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Goiânia - 315Hsi;17200000;S;0
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Maceió - 316Hsi;40010000;S;-0.00719602977667488
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Niterói - 317Hsi;48900000;S;-0.0101214574898786
08.098.114/0001-28;2022-06-01;1;Loja - Nova Iguaçu - 318Hsi;27100000;S;-0.0109489051094891
08.098.114/0001-28;2022-06-01;1;Loja - Recife - 319Hsi;38700000;S;-0.0227272727272727
08.098.114/0001-28;2022-06-01;1;Loja - Ouvidor - 320Hsi;48300000;S;-0.0102459016393442
08.098.114/0001-28;2022-06-01;1;Loja - Copacabana - 321Hsi;76700000;S;-0.00389610389610384
08.098.114/0001-28;2022-06-01;1;Garagem Copacabana - 322Hsi;4500000;S;-0.0217391304347826
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Norte - 323Hsi;52100000;S;-0.0113851992409867
08.098.114/0001-28;2022-06-01;1;Loja - Tijuca - 324Hsi;46300000;S;-0.0127931769722814
08.098.114/0001-28;2022-06-01;1;Loja - Shopping  Iguatemi Rj - 325Hsi;7200000;S;-0.351351351351351
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Barra Salvador - 326Hsi;18300000;S;0
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Center Piedade - 327Hsi;40400000;S;0.00248138957816368
08.098.114/0001-28;2022-06-01;1;Loja - Shopping Abc - 328Hsi;20900000;S;0.117647058823529
08.098.114/0001-28;2022-06-01;1;Loja - Centro São Luiz - 329Hsi;21700000;S;-0.0225225225225225
08.098.114/0001-28;2022-06-01;1;Loja - Vitória - 330Hsi;15200000;S;-0.131428571428571
08.417.532/0001-30;2022-12-01;1;Postos de combustivel;252540000;S;0.012238
08.431.747/0001-06;2022-12-01;2;Mooca Plaza Shopping - 20,00%;182100000;S;0.0982
08.431.747/0001-06;2022-12-01;2;São Bernardo Plaza Shopping - 35,00%;170426270;S;0.1209
08.431.747/0001-06;2022-12-01;2;Shopping Center Penha - 87,56%;311240659.16;S;0.0672
08.431.747/0001-06;2022-12-01;2;Tivoli Shopping - 59,00%;171949659;S;0.2184
08.431.747/0001-06;2022-12-01;2;I Fashion Outlet - 49,00%;108878000;S;0.3888
08.431.747/0001-06;2022-12-01;2;Goiabeiras Shopping - 53,99%;33851730;S;-0.2344
08.431.747/0001-06;2022-12-01;2;Shopping West Plaza 70,00%;203280000;S;-0.1517
08.431.747/0001-06;2022-12-01;2;Suzano Shopping - 15,00%;46212675;S;-0.026
08.431.747/0001-06;2022-12-01;2;Santana Parque Shopping - 15,00%;58575630;S;0.0407
08.431.747/0001-06;2022-12-01;2;Shopping Villa Lobos - 15,00%;138199605;S;0.007
08.431.747/0001-06;2022-12-01;2;Franca Shopping - 0,37%;720793.77;S;-0.0568
08.431.747/0001-06;2022-12-01;2;Shopping Praça da Moça - 26,06%;100111346.52;S;0.0722
08.693.497/0001-82;2022-12-01;1;IMO GALPÕES;134560000;N;0
08.693.497/0001-82;2022-12-01;1;IMO L COMERC;5943000;N;0
08.693.497/0001-82;2022-12-01;1;IMO PORTAL;25228000;N;0
08.693.497/0001-82;2022-12-01;1;IMO GALP. E;19380639.86;N;0
08.696.175/0001-97;2022-06-01;1;Galpão  / Ambev / RUA ALFREDO PINTO Nº 91 - SÃO JOSÉ DOS PINHAIS - PR;25536000;S;-0.0319939347990902
08.696.175/0001-97;2022-06-01;1;Galpão  / Barry / RUA "A" , QUADRA "D" LOTES  11, 12 E 13 - ILHÉUS - BA;10227000;S;-0.241489282800564
08.696.175/0001-97;2022-06-01;1;Loja no Shopping Metrô Tatuapé - SP / C&A / RUA DR. MELLO FREIRE S/N - SÃO PAULO - SP;14986000;S;-0.0518190446061373
08.696.175/0001-97;2022-06-01;1;Galpão  / Danfoss / RUA JOÃO FURLAN, S/Nº - OSASCO - SP;38248000;S;-0.0961124896608767
08.696.175/0001-97;2022-06-01;1;Loja  / Pernambucanas Nova Iguaçu / AVENIDA NILO PEÇANHA Nº 296, ESQUINA COM A VIA LIGHT - NOVA IGUAÇU - RJ;28545000;S;-0.0265320737987246
08.696.175/0001-97;2022-06-01;1;Galpão  / Astuti / AV. RONAT WALTER SODRE, Nº 2.800 - IBIPORÃ - PR;24693000;S;-0.0304303439610492
08.696.175/0001-97;2022-06-01;1;Misto / Telha Norte / AVENIDA GENERAL DAVID  -SARNOFF, Nº 4.840 - CONTAGEM - MG;23695000;S;-0.0485846215619353
08.706.065/0001-69;2022-12-01;1;Blue Tree Faria Lima -- Av. Brig. Faria Lima, 3989;4397000;S;0.0970558882235528
08.706.065/0001-69;2022-12-01;1;Comfort Nova Paulista -- Rua Vergueiro , 2740;408000;S;0.0569948186528497
08.706.065/0001-69;2022-12-01;1;Estanplaza Berrini -- Avenida Engenheiro Luiz Carlos Berrini, 853;6777000;S;0.128559533721898
08.706.065/0001-69;2022-12-01;1;Estanplaza Funchal -- Rua Funchal, 281;10448000;S;0.0777800701464824
08.706.065/0001-69;2022-12-01;1;Estanplaza Ibirapuera -- Avenida Jandira, 501;3975000;S;0.0645420460632029
08.706.065/0001-69;2022-12-01;1;Estanplaza International -- Rua Fernandes Moreira, 1.293;10418000;S;-0.130093520374082
08.706.065/0001-69;2022-12-01;1;Estanplaza Nações Unidades -- Rua Guararapes, 1.889;1333000;S;-0.210775606867969
08.706.065/0001-69;2022-12-01;1;Gran Estanplaza SP -- Rua Arizona, 1.517;26262000;S;0.119771457809235
08.706.065/0001-69;2022-12-01;1;Ibis Morumbi (Complexo Berrini) -- Av. Roque Petroni Júnior, 800;21073000;S;0.16760859929078
08.706.065/0001-69;2022-12-01;1;Ibis Budget Jardins -- Avenida Nove de Julho, 3957;3184000;S;0.436823104693141
08.706.065/0001-69;2022-12-01;1;Ibis São Paulo Paulista -- Av. Paulista, 2355;2549000;S;0.268790443006471
08.706.065/0001-69;2022-12-01;1;Ibis Budget Paulista -- Rua da Consolação, 2303;2171000;S;-0.19859726836471
08.706.065/0001-69;2022-12-01;1;Ibis Styles Faria Lima -- Rua Tavares Cabral, 61;22605000;S;0.121502282198849
08.706.065/0001-69;2022-12-01;1;Intercity Premium Nações Unidas -- Rua Fernandes Moreira, 1371;2799000;S;-0.00462304409672831
08.706.065/0001-69;2022-12-01;1;Intercity Premium Ibirapuera -- Av. Ibirapuera, 2577;1526000;S;0.391066545123063
08.706.065/0001-69;2022-12-01;1;Meliá Jardim Europa -- Rua Joao Cachoeira, 111;1666000;S;-0.288338316958565
08.706.065/0001-69;2022-12-01;1;Nobile Paulista Prime (antigo Quality Jardins) -- Alameda Campinas , 540;3045000;S;0.40064397424103
08.706.065/0001-69;2022-12-01;1;Staybridge Suites São Paulo -- Rua Bandeira Paulista, 555;32335000;S;0.226808817391964
08.706.065/0001-69;2022-12-01;1;Tryp Berrini -- Rua Quintana, 934;2019000;S;0.111172261970281
08.706.065/0001-69;2022-12-01;1;Tryp Iguatemi -- Rua Iguatemi, 150;4073000;S;0.182293178519594
08.706.065/0001-69;2022-12-01;1;Tryp Itaim -- Rua Manoel Guedes, 320;0;S;0
08.706.065/0001-69;2022-12-01;1;Tryp Paulista -- Rua Haddok Lobo, 294;8980000;S;0.244284328668422
08.706.065/0001-69;2022-12-01;1;Wyndhani -- Rua Heinrich Hertz, 14;2274000;S;0.523107836570663
08.706.065/0001-69;2022-12-01;1;Ibis Congonhas - Avenida Washington Luis, 6771;30987000;S;0
08.924.783/0001-01;2022-12-01;1;CRI 17J0040026;130669484.86;S;0.132171
08.924.783/0001-01;2022-12-01;1;IMÓVEL - Edificio Eldorado;585993327.5;S;0.0756256550653185
08.924.783/0001-01;2022-12-01;1;IMÓVEL - Burity;80063061;S;-0.0967520232062034
08.924.783/0001-01;2022-12-01;1;IMÓVEL - Volkswagen;145250000;S;-0.0055365475030239
08.924.783/0001-01;2022-12-01;1;IMÓVEL - EDIFICIO TRANSATLANTICO;22891082;S;-0.048504364452573
08.924.783/0001-01;2022-12-01;1;IMÓVEL - Montreal;38372344;S;-0.0399713785339004
08.924.783/0001-01;2022-12-01;1;IMÓVEL - CEO Corporate Executive Offices;51836100;S;-0.0093624584336659
08.924.783/0001-01;2022-12-01;1;IMÓVEL - Torre Sucupira;116530016;S;-0.0403839451883328
08.924.783/0001-01;2022-12-01;1;IMÓVEL - Centro Empresarial Senado;382589859.6;S;-0.00135507231623366
08.924.783/0001-01;2022-12-01;1;IMÓVEL - Morumbi Corporate - Diamond Tower;787657908;S;-0.0487572316558236
08.924.783/0001-01;2022-12-01;1;COTA DE FII - PRIME PORTIFÓLIO;543549987.84;S;-0.128841057830959
08.924.783/0001-01;2022-12-01;1;COTA DE FII - CJ;136316500.62;S;0.333846849567685
08.924.783/0001-01;2022-12-01;1;COTA DE FII - MV9;118190085.4;S;-0.105370087718624
08.924.783/0001-01;2022-12-01;1;COTA DE FII - FUNDO DE INVESTIMENTOS IMOBILIARIO BTG PACTUAL PRIME OFFICES I - FII;79337499.17;S;-0.0460994672318153
08.924.783/0001-01;2022-12-01;1;COTA DE FII - EDIFÍCIO GALERIA;7753883.4;S;-0.174610051993068
08.924.783/0001-01;2022-12-01;1;COTA DE FII - ÁGUA BRANCA;15023554.45;S;-0.348072346501666
09.006.914/0001-34;2022-12-01;1;Ambev;16585000;S;-0.0041
09.006.914/0001-34;2022-12-01;1;Ampla;47749000;S;0.0065
09.006.914/0001-34;2022-12-01;1;Natal;19565000;S;-0.0365
09.006.914/0001-34;2022-12-01;1;Catete;35273000;S;-0.0872
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO BRASILINTERPART;4600000;S;-0.132
09.072.017/0001-29;2022-12-01;1;CENTRO EMPRESARIAL DE SÃO PAULO;11300000;S;-0.0887
09.072.017/0001-29;2022-12-01;1;CENTRO EMPRESARIAL DOM PEDRO;34700000;S;0.0235
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO ALEGRIA;58100000;S;-0.1793
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO PAULISTA STAR;201800000;S;0.0768
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO ROBERTO SAMPAIO FERREIRA;30700000;S;0
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO TABOÃO;51900000;S;-0.1188
09.072.017/0001-29;2022-12-01;1;TORRE RIO SUL;26700000;S;0.0113
09.072.017/0001-29;2022-12-01;1;EMPRESARIAL TRANSATLÂNTICO;7600000;S;0.041
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO FARIA LIMA;86500000;S;0.2852
09.072.017/0001-29;2022-12-01;1;CENTRO EMPRESARIAL CIDADE NOVA;20200000;S;-0.0471
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO PRADO VELHO;39200000;S;0
09.072.017/0001-29;2022-12-01;1;CENTRO EMPRESARIAL GUAÍBA;57200000;S;-0.0482
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO JATOBÁ;102800000;S;-0.1302
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO ANTONIO DAS CHAGAS;29600000;S;-0.0166
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO CHUCRI ZAIDAN;363000000;S;0.0063
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO MARTINIANO;248600000;S;-0.0748
09.072.017/0001-29;2022-12-01;1;CENTRO EMPRESARIAL SÊNECA;285200000;S;-0.0216
09.072.017/0001-29;2022-12-01;1;EDIFÍCIO BERRINI ONE;207000000;S;0.0122
09.276.964/0001-31;2022-12-01;1;BRASCAN CENTURY;363130414;S;0.128739396477132
09.326.861/0001-39;2022-12-01;1;Shopping West Plaza - 30%;87120000;S;-0.1517
09.350.920/0001-04;2022-12-01;1;M. Barreto;7810000;S;0.059701
09.517.273/0001-82;2022-12-01;1;JANDIRA;24178000;S;0.00323651
09.517.273/0001-82;2022-12-01;1;MADUREIRA;43161000;S;-0.0089323
09.517.273/0001-82;2022-12-01;1;GALPAO JANDIRA;38927000;S;0.03254642
09.517.273/0001-82;2022-12-01;1;SANT ANTONIO;28515000;S;0.02942238
09.517.273/0001-82;2022-12-01;1;CARNEGIE 25;14981939.2;S;-0.138969
09.552.812/0001-14;2022-12-01;1;CRI 07L0006224;132558.87;S;2.308996
09.552.812/0001-14;2022-12-01;1;CRI 08A0010106;510382.29;S;0
09.552.812/0001-14;2022-12-01;1;CRI 08C0014529;195710.65;S;-0.389217
09.552.812/0001-14;2022-12-01;1;CRI 08I0013317;141965.42;S;0
09.552.812/0001-14;2022-12-01;1;CRI 08L0002118;356300.19;S;0.115945
09.552.812/0001-14;2022-12-01;1;CRI 09B0002128;323392.45;S;-0.205399
09.552.812/0001-14;2022-12-01;1;CRI 09C0005309;56871.5;S;0.089606
09.552.812/0001-14;2022-12-01;1;CRI 09D0007414;682747.49;S;0
09.552.812/0001-14;2022-12-01;1;CRI 09F0014788;32956.8;S;-0.117932
09.552.812/0001-14;2022-12-01;1;CRI 09H0007932;37425.78;S;1.789699
09.552.812/0001-14;2022-12-01;1;CRI 09J0008264;82607;S;0
09.552.812/0001-14;2022-12-01;1;CRI 09J0016949;70480.8;S;0.237457
09.552.812/0001-14;2022-12-01;1;CRI 10D0018560;532441.65;S;0.13174
09.552.812/0001-14;2022-12-01;1;CRI 11C0034561;243977.67;S;0.129616
09.552.812/0001-14;2022-12-01;1;CRI 11F0031126;1309435.44;S;0.3746
09.552.812/0001-14;2022-12-01;1;CRI 11F0031150;254264.42;S;-0.078368
09.552.812/0001-14;2022-12-01;1;CRI 11F0031174;119596.77;S;-0.206934
09.552.812/0001-14;2022-12-01;1;CRI 11F0034556;354325.83;S;-0.088434
09.552.812/0001-14;2022-12-01;1;CRI 11F0039975;194222.48;S;0.039877
09.552.812/0001-14;2022-12-01;1;CRI 11H0020284;243659.24;S;0.017642
09.552.812/0001-14;2022-12-01;1;CRI 11H0022430;298783.52;S;-0.067836
09.552.812/0001-14;2022-12-01;1;CRI 11I0019326;1777125.5;S;-0.117065
09.552.812/0001-14;2022-12-01;1;CRI 11K0018241;1919268.65;S;-0.106967
09.552.812/0001-14;2022-12-01;1;CRI 15I0673051;518059.8;S;0.076323
09.552.812/0001-14;2022-12-01;1;CRI 18B0881116;5324481.96;S;-0.23633
09.552.812/0001-14;2022-12-01;1;CRI 18C0043043;4718627.14;S;-0.209704
09.552.812/0001-14;2022-12-01;1;CRI 19B0177968;3958418.74;S;-0.226998
09.552.812/0001-14;2022-12-01;1;CRI 19G0228153;35572331.13;S;-0.14174
09.552.812/0001-14;2022-12-01;1;CRI 19H0000001;34472608.4;S;-0.2311
09.552.812/0001-14;2022-12-01;1;CRI 19I0200836;20719976.65;S;0.011517
09.552.812/0001-14;2022-12-01;1;CRI 19I0737680;33068805.53;S;0.105331
09.552.812/0001-14;2022-12-01;1;CRI 19I0739560;26490870.6;S;0.126451
09.552.812/0001-14;2022-12-01;1;CRI 19I0739706;9256981.36;S;0.144347
09.552.812/0001-14;2022-12-01;1;CRI 19K1124486;17814935.47;S;0.192734
