CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Valor;Valor_Justo;Percentual_Valorizacao_Desvalorizacao
01.235.622/0001-61;2019-12-01;3;TEÓFILO OTONI 82;30071718.56;S;0.0129933473784472
01.235.622/0001-61;2019-12-01;3;MIGUEL COUTO;19110000;S;0.00841552054293476
01.235.622/0001-61;2019-12-01;3;METROPOLITAN;61100000;S;0.0113992537313433
01.235.622/0001-61;2019-12-01;3;ARETÊ - TORIBA (HOTEL);10530000;S;0.00587832015281837
01.235.622/0001-61;2019-12-01;3;SÃO PEDRO DA ALDEIA;12430000;S;0.0099599358974359
01.235.622/0001-61;2019-12-01;3;ITUMBIARA;12300000;S;0.0118238145165033
01.235.622/0001-61;2019-12-01;3;ITABIRA;17900000;S;0.0115930769274073
01.235.622/0001-61;2019-12-01;3;GENERAL SEVERIANO FII;10612869.13;N;0
01.235.622/0001-61;2019-12-01;3;BRIX FUNDO DE INVESTIMENTO IMOBILIARIO;478304.47;N;0
01.235.622/0001-61;2019-12-01;3;DOVEL FUNDO DE INVESTIMENTO IMOBILIARIO;60838803.01;N;0
01.235.622/0001-61;2019-12-01;3;LCI - LETRA DE CRÉDITO IMOBILIÁ?RIO;300968966;N;0
01.235.622/0001-61;2019-12-01;3;LETRA DE CRÉDITO IMOBILIÁRIO - BRAMIL;97483159.14;N;0
01.497.954/0001-14;2019-12-01;1;Lojas, conjuntos comerciais e garagens;89726750;S;-0.3842
01.601.918/0001-59;2019-12-01;1;Dantas Barreto;2190000;S;0.128865979381443
01.601.918/0001-59;2019-12-01;1;J. Floriano;8650000;S;0.151260504201681
01.601.918/0001-59;2019-12-01;1;Eusebio Matoso;66470000;S;0.299257232212666
01.633.741/0001-72;2019-12-01;1;Edifício Memorial Office Building (Edificação);60017000;S;0.0407
01.633.741/0001-72;2019-12-01;1;Edifício Memorial Office Building (Terreno);5341000;S;-0.418356
01.636.325/0001-28;2019-12-01;1;Shopping Páteo Moinhos de Vento;174100000;S;0.1068
01.636.325/0001-28;2019-12-01;1;Hotel Sheraton Hotel Porto Alegre;90260000;S;0.0038
01.657.856/0001-05;2019-12-01;1;LOJAS LOCALIZADAS NO SHOPPING CENTER PIEDADE, EM SALVADOR/BA;46093367;N;0
02.027.437/0001-44;2019-12-01;1;Lajes no Ed. Brasilio Machado;68900000;S;0.0799
02.508.235/0001-14;2019-12-01;1;Contagem;83000000;S;0.106
03.251.720/0001-18;2019-12-01;1;Edifício New York e Los Angeles  (Edificação);163561000;S;0.03038
03.251.720/0001-18;2019-12-01;1;Edifício New York e Los Angeles  (Terreno);142416000;S;0.208
03.507.519/0001-59;2019-12-01;1;25,6775% do Shopping Patio Higienópolis;467620604.4;S;0.1268
03.683.056/0001-86;2019-12-01;1;Ed JK Financial Center;111200000;S;0.308235294117647
03.683.056/0001-86;2019-12-01;1;Ed Jatoba;24900000;S;0.126696832579186
03.683.056/0001-86;2019-12-01;1;Ed Parque Paulista;18300000;S;0.0828402366863905
03.683.056/0001-86;2019-12-01;1;Ed Cetenco Plaza;46700000;S;0.209844559585492
03.683.056/0001-86;2019-12-01;1;Ed Intern do Rio;18200000;S;0.338235294117647
03.683.056/0001-86;2019-12-01;1;Ed Candelária;16700000;S;0.439655172413793
03.683.056/0001-86;2019-12-01;1;Ed Parque Cultural Paulista 14 e 15 andar;32300000;S;0.125435540069686
03.683.056/0001-86;2019-12-01;1;Ed Parque Santos;75100000;S;0.458252427184466
03.683.056/0001-86;2019-12-01;1;Ed Continental Square;97600000;S;0.0963265849708239
03.683.056/0001-86;2019-12-01;1;Ed Parque Cultural Paulista 8, 11 e 12 andar;38584517;S;0
03.855.441/0001-63;2019-12-01;1;Laboratório de Fluidos;255285160.48;N;0.34532775161106
04.066.582/0001-60;2019-12-01;1;Hospital da Criança;58382296;S;0.109101
04.141.645/0001-03;2019-12-01;1;Cond Continental Square Faria Lima 18 conjuntos;133175095.52;N;0
04.141.645/0001-03;2019-12-01;1;75% do Hotel Pullman Vila Olimpia;63007498;N;0
04.722.883/0001-02;2019-12-01;1;Edifício Torre Norte;855100000;S;0.114572
04.782.236/0001-88;2019-12-01;1;Condomínio Perini Business Park (Edificação);422129592;S;0.034702
04.782.236/0001-88;2019-12-01;1;Condomínio Perini Business Park (Terreno);149379599.94;S;0.023125
05.437.916/0001-27;2019-12-01;1;Centro de Distribuição Anhanguera CDA (Edificações);36279000;S;-0.0176
05.437.916/0001-27;2019-12-01;1;Centro de Distribuição Anhanguera - CDA (Terrenos);48926000;S;-0.12819
05.437.916/0001-27;2019-12-01;1;Centro de distribuição do Rio de Janeiro - CDRJ Edificações);8477200;S;0.070624
05.437.916/0001-27;2019-12-01;1;Centro de distribuição do Rio de Janeiro - CDRJ (Terreno);6602300;S;-0.000106
05.437.916/0001-27;2019-12-01;1;Torre de Testes de Elevadores ( Edificações);1357000;S;-0.118259
05.437.916/0001-27;2019-12-01;1;Torre de Testes de Elevadores ( Terreno);13842000;S;0.149286
05.437.916/0001-27;2019-12-01;1;Terreno - Fazenda da Grama;731000;S;-0.1598
05.562.312/0001-02;2019-12-01;2;Edifício Almirante Barroso;343885000;S;0.050534
06.175.262/0001-73;2019-12-01;1;Edifício Ourinvest - Edificações;47271000;S;0.0982
07.000.400/0001-46;2019-12-01;2;Imóvel - Edifício Sede I;234500000;S;0.4207
07.000.400/0001-46;2019-12-01;2;Imóvel - Centro Administrativo do Andaraí;157200000;S;-0.2855
07.122.725/0001-00;2019-12-01;1;Edifício Torre Almirante;211188000;S;0.16721
07.224.019/0001-60;2019-12-01;1;Imóvel - Parque Dom Pedro Shopping;396869272.25;S;0.1499
07.224.019/0001-60;2019-12-01;1;Cota de Fundo - FII Shopping Parque Dom Pedro;403117251.88;N;0.1521
07.583.627/0001-61;2019-12-01;1;RÓTULA SALVADOR;65500000.0671494;S;0.294466404489118
07.583.627/0001-61;2019-12-01;1;MORUMBI;48000000.0607706;S;0.227621484930193
07.583.627/0001-61;2019-12-01;1;CAMPINAS;117600000.065358;S;0.293729373656309
07.583.627/0001-61;2019-12-01;1;JOÃO DIAS;137700000;S;0.27029520295203
07.583.627/0001-61;2019-12-01;1;SÃO CAETANO;150300000;S;0.276975361087511
07.583.627/0001-61;2019-12-01;1;PENHA;101900000.063552;S;0.267412936113832
07.583.627/0001-61;2019-12-01;1;AEROPORTO;122100000.063576;S;0.247191011885351
07.583.627/0001-61;2019-12-01;1;EXTRA MONTESE;56800000.068864;S;0.242888404132692
07.583.627/0001-61;2019-12-01;1;GOIÂNIA;96100000.0641576;S;0.221092758121443
07.583.627/0001-61;2019-12-01;1;EXTRA JAGUARÉ;132600000.063579;S;0.275000000611337
07.583.627/0001-61;2019-12-01;1;EXTRA RICARDO JAFET;163700000.06356;S;0.212592593063407
07.583.627/0001-61;2019-12-01;1;RECIFE - EX L. 605;45000000.068297;S;0.260504203593754
07.583.627/0001-61;2019-12-01;1;MINAS SHOPPING;100700000.06359;S;0.414325843589745
07.583.627/0001-61;2019-12-01;1;TEODORO;47100000.0631434;S;0.160098523722745
07.583.627/0001-61;2019-12-01;1;CERRO CORÁ;29600000.0581966;S;0.223140498272588
07.583.627/0001-61;2019-12-01;1;ROSA E SILVA /AFLITOS-PE;22500000.061727;S;0.250000003429279
07.583.627/0001-61;2019-12-01;1;CAMPINAS/AMOREIRAS;76200000;S;0.307032590051458
07.583.627/0001-61;2019-12-01;1;VASCO DA GAMA;63300000.0670789;S;0.283975660589835
07.583.627/0001-61;2019-12-01;1;EXTRA BELVEDERE;88200000.0635741;S;0.267241380223765
07.583.627/0001-61;2019-12-01;1;PARALELA;88600000.0689142;S;0.228848822037645
07.583.627/0001-61;2019-12-01;1;JD. PAULISTANO;21100000.0634908;S;0.198863639971068
07.583.627/0001-61;2019-12-01;1;PACAEMBU;10300000.0636713;S;0.183908053295547
07.583.627/0001-61;2019-12-01;1;ARAÇATUBA;16600000.0690006;S;0.202898555724679
07.583.627/0001-61;2019-12-01;1;CARDOSO DE ALMEIDA;30900000.0635797;S;0.170454547862866
07.583.627/0001-61;2019-12-01;1;GUARATINGUETA;4300000.0694695;S;0.194444463741528
07.583.627/0001-61;2019-12-01;1;CRS 516 BRASILIA;18800000.0616776;S;0.228758173965858
07.583.627/0001-61;2019-12-01;1;SANTOS PEDREIRA;16700000.0671913;S;0.210144932405164
07.583.627/0001-61;2019-12-01;1;CURUÇÁ;9300000.06383504;S;0.134146349248175
07.583.627/0001-61;2019-12-01;1;SÓCRATES;26200000.0634042;S;0.180180183036226
07.583.627/0001-61;2019-12-01;1;PORTAL;36400000.0635895;S;0.159235670814952
07.583.627/0001-61;2019-12-01;1;0305 - SUL;11900000.0635739;S;0.239583339955615
07.583.627/0001-61;2019-12-01;1;0309 - SUL;14800000.0634646;S;0.21311475930038
07.583.627/0001-61;2019-12-01;1;ALPHAVILLE;30800000.0619861;S;0.21739130679787
07.583.627/0001-61;2019-12-01;1;LIBERDADE PEDROSO;12200000.0618616;S;0.150943402062415
07.583.627/0001-61;2019-12-01;1;GRANJA VIANA;20100000.0636006;S;0.240740744666706
07.583.627/0001-61;2019-12-01;1;NOVA CANTAREIRA;22700000.0635335;S;0.170103096058428
07.583.627/0001-61;2019-12-01;1;SUDOESTE;26500000.0636229;S;0.23831775998238
07.583.627/0001-61;2019-12-01;1;REAL PARQUE;47300000.0631149;S;0.17369727203759
07.583.627/0001-61;2019-12-01;1;CAMPO GRANDE;51900000.0671873;S;0.184931508383273
07.583.627/0001-61;2019-12-01;1;CURITIBA;39600000.0670862;S;0.269230771380966
07.583.627/0001-61;2019-12-01;1;ANHANGÜERA;150600000.063851;S;0.243600330832789
07.583.627/0001-61;2019-12-01;1;ANCHIETA;197000000.062498;S;0.273432450307032
07.583.627/0001-61;2019-12-01;1;CURITIBA ALTOS XV;64600000.0670825;S;0.269155207604765
07.583.627/0001-61;2019-12-01;1;SOROCABA;152400000.067149;S;0.221153846691901
07.583.627/0001-61;2019-12-01;1;EXTRA BRASÍLIA  NORTE;152300000.064163;S;0.326655052823718
07.583.627/0001-61;2019-12-01;1;SANTOS;140300000.06611;S;0.17998317969815
07.583.627/0001-61;2019-12-01;1;GUAIANASES;64900000.0671192;S;0.208566109257342
07.583.627/0001-61;2019-12-01;1;TABOÃO DA SERRA;134600000.063413;S;0.219202899125121
07.583.627/0001-61;2019-12-01;1;EXTRA BRASÍLIA SUL;106000000;S;0.308641975308642
07.583.627/0001-61;2019-12-01;1;EXTRA FREGUESIA DO O;83300000.0653491;S;0.228613570285385
07.583.627/0001-61;2019-12-01;1;TAGUATINGA;114100000.067146;S;0.251096491964325
07.583.627/0001-61;2019-12-01;1;EDGARD FACÓ;14700000.0653318;S;0.2672413849424
07.583.627/0001-61;2019-12-01;1;VILA GUARANI;3700000.06156667;S;0.233333353855557
07.583.627/0001-61;2019-12-01;1;CARAPICUIBA-INOCENCIO SERAFICO;9800000.06885815;S;0.240506337830146
07.583.627/0001-61;2019-12-01;1;GUARUJÁ-DOM PEDRO;25000000.0620587;S;0.184834126163918
07.583.627/0001-61;2019-12-01;1;MORRO GRANDE;7400000.06755362;S;0.174603185325971
07.583.627/0001-61;2019-12-01;1;OSASCO CORREGO RICO;18500000.0630397;S;0.217105267305247
07.583.627/0001-61;2019-12-01;1;ASSAÍ SANTO ANDRÉ (EX L. 2301);57300000;S;0.267699115044248
07.583.627/0001-61;2019-12-01;1;DOURADOS;39700000.0671282;S;0.240625002097756
07.583.627/0001-61;2019-12-01;1;JABAQUARA;38600000.0653547;S;0.225396827471578
07.583.627/0001-61;2019-12-01;1;CHAMPAGNAT;5900000.05785385;S;0.113207558085632
07.583.627/0001-61;2019-12-01;1;LAVANDISCA;15299996.3821036;S;0.176922798623354
07.789.135/0001-27;2019-12-01;1;57% do Conjunto Nacional Brasília;725610000;S;0.1147
07.789.135/0001-27;2019-12-01;1;100% da loja C&A Modas (Conjunto Nacional Brasília);33200000;S;0.054
07.789.135/0001-27;2019-12-01;1;100% da loja Drogasil (Conjunto Nacional Brasília);9400000;S;0.0217
07.789.135/0001-27;2019-12-01;1;50% do Center Vale Shopping;359500000;S;0.0894
07.789.135/0001-27;2019-12-01;1;75,5% do Botafogo Praia Shopping;462815000;S;0.0425
08.014.513/0001-63;2019-12-01;1;Hospital Nossa Senhora de Lourdes;216213656;S;0.054157
08.098.114/0001-28;2019-06-01;1;Call Center e SPC - Loja de Rua Centro SP;33141000;S;0.0675115048355899
08.098.114/0001-28;2019-06-01;1;EC - Edifício Araguaia;37025000;S;-0.0687877263581489
08.098.114/0001-28;2019-06-01;1;Edifício Santa Catarina;13764000;S;-0.173829531812725
08.098.114/0001-28;2019-06-01;1;GAR COP - Garagem Copacabana;2038000;S;-0.052093023255814
08.098.114/0001-28;2019-06-01;1;BHC - Loja Centro BH;27178000;S;-0.0631506377111341
08.098.114/0001-28;2019-06-01;1;CAC - Loja Centro Campinas;19959000;S;-0.0660271408516612
08.098.114/0001-28;2019-06-01;1;SLZ Loja Centro São Luiz;16850000;S;0.0150602409638554
08.098.114/0001-28;2019-06-01;1;BHD - Loja Del Rey BH;16281000;S;0.0483580167417901
08.098.114/0001-28;2019-06-01;1;DQE - Loja Duque de Caxias;19823000;S;-0.00536879076768693
08.098.114/0001-28;2019-06-01;1;GOI - Loja Goiânia Shopping;13676000;S;0.250091407678245
08.098.114/0001-28;2019-06-01;1;BHM - Loja Minas Shopping;16157000;S;-0.00877300613496934
08.098.114/0001-28;2019-06-01;1;NOR - Loja Norte Shopping;37968000;S;0.281403982450219
08.098.114/0001-28;2019-06-01;1;NIG - Loja Nova Iguaçu;22931000;S;-0.010742018981881
08.098.114/0001-28;2019-06-01;1;OUV - Loja Ouvidor;34652000;S;0.012624196376388
08.098.114/0001-28;2019-06-01;1;NIT - Loja Plaza Shopping Niterói;35620000;S;0.247635726795096
08.098.114/0001-28;2019-06-01;1;REC - Loja Recife;29216000;S;-0.00116239316239319
08.098.114/0001-28;2019-06-01;1;ABC - Loja Shopping ABC;9733000;S;-0.0237713139418255
08.098.114/0001-28;2019-06-01;1;SVB - Loja Shopping Barra Salvador;13042000;S;0.0381327101910829
08.098.114/0001-28;2019-06-01;1;SVP - Loja Shopping Center Piedade;25306000;S;0.0879621668099742
08.098.114/0001-28;2019-06-01;1;CBS - Loja Shopping Curitiba;12069000;S;-0.00748355263157896
08.098.114/0001-28;2019-06-01;1;SIR - Loja Shopping Iguatemi;8980000;S;-0.105577689243028
08.098.114/0001-28;2019-06-01;1;FOS - Loja Shopping Iguatemi Fortaleza;20776000;S;0.216393442622951
08.098.114/0001-28;2019-06-01;1;BEI - Loja Shopping Pátio Belém;26940000;S;0.296438883541867
08.098.114/0001-28;2019-06-01;1;TIJ - Loja Tijuca;35673000;S;0.0969557195571955
08.098.114/0001-28;2019-06-01;1;VIX - Loja Vitória;8550000;S;-0.226597777676951
08.098.114/0001-28;2019-06-01;1;COP - Lojas Copacabana;35683000;S;-0.190678158312543
08.098.114/0001-28;2019-06-01;1;MCO - Lojas Maceió Shopping;31307000;S;0.121310888252149
08.098.114/0001-28;2019-06-01;1;BPB - Shopping Patio Brasil;15962000;S;0.0591904445919045
08.417.532/0001-30;2019-12-01;1;Postos de combustivel;247148000;S;0.2669
08.431.747/0001-06;2019-12-01;1;Mooca Plaza Shopping - 20,00%;162720000;S;0.179
08.431.747/0001-06;2019-12-01;1;São Bernardo Plaza Shopping - 35,00%;156800000;S;0.0434
08.431.747/0001-06;2019-12-01;1;Shopping Center Penha - 87,56%;331600324;S;0.2964
08.431.747/0001-06;2019-12-01;1;Tivoli Shopping Center - 59,00%;151611356;S;0.1264
08.431.747/0001-06;2019-12-01;1;Outlet Novo Hamburgo - 49,00%;78743000;S;0.4641
08.431.747/0001-06;2019-12-01;1;Goiabeiras Shopping Center - 54,00%;76719790;S;-0.2936
08.431.747/0001-06;2019-12-01;1;Shopping West Plaza 70,00%;46700000;S;0
08.431.747/0001-06;2019-12-01;1;Suzano Shopping - 15,00%;219140950;S;0
08.431.747/0001-06;2019-12-01;1;Santana Parque Shopping - 15,00%;60227175;S;0
08.696.175/0001-97;2019-06-01;1;Galpão  / Ambev / RUA ALFREDO PINTO Nº 91 - SÃO JOSÉ DOS PINHAIS - PR;26592000;S;-0.00327391833368029
08.696.175/0001-97;2019-06-01;1;Galpão  / Barry / RUA "A" , QUADRA "D" LOTES  11, 12 E 13 - ILHÉUS - BA;13611000;S;0.0488246321446604
08.696.175/0001-97;2019-06-01;1;Loja no Shopping Metrô Tatuapé - SP / C&A / RUA DR. MELLO FREIRE S/N - SÃO PAULO - SP;15466000;S;0.055011992524463
08.696.175/0001-97;2019-06-01;1;Galpão  / Danfoss / RUA JOÃO FURLAN, S/Nº - OSASCO - SP;40090000;S;0.0271218585161546
08.696.175/0001-97;2019-06-01;1;Loja  / Leader Nova Iguaçu / AVENIDA NILO PEÇANHA Nº 296, ESQUINA COM A VIA LIGHT - NOVA IGUAÇU - RJ;33003000;S;0.022347665613166
08.696.175/0001-97;2019-06-01;1;Galpão  / Magazine / AV. RONAT WALTER SODRE, Nº 2.800 - IBIPORÃ - PR;20575000;S;-0.134716502846667
08.696.175/0001-97;2019-06-01;1;Misto / Telha Norte / AVENIDA GENERAL DAVID  -SARNOFF, Nº 4.840 - CONTAGEM - MG;24290000;S;0.0250473636026571
08.706.065/0001-69;2019-12-01;1;Park Inn by Radisson Berrini -- Rua Quintana, 934;1899782.28;S;-0.0165631469979296
08.706.065/0001-69;2019-12-01;1;Wyndhani -- Rua Heinrich Hertz, 14;2786014.69;S;0.0545041635124905
08.706.065/0001-69;2019-12-01;1;Intercity Premium Ibirapuera -- Av. Ibirapuera, 2577;1174842.7;S;0.110166288737717
08.706.065/0001-69;2019-12-01;1;Intercity Premium Nações Unidas -- Rua Fernandes Moreira, 1371;4099312.15;S;-0.446389124893798
08.706.065/0001-69;2019-12-01;1;Staybridge Suites São Paulo -- Rua Bandeira Paulista, 555;30556635.42;S;0.0953149084130911
08.706.065/0001-69;2019-12-01;1;Tryp Iguatemi -- Rua Iguatemi, 150;4183674.36;S;0.00287631831255997
08.706.065/0001-69;2019-12-01;1;Tryp Itaim -- Rua Manoel Guedes, 320;1395941.45;S;0.00721500721500723
08.706.065/0001-69;2019-12-01;1;Blue Tree Faria Lima -- Av. Brig. Faria Lima, 3989;4503045.31;S;0.0603913341325568
08.706.065/0001-69;2019-12-01;1;Meliá Jardim Europa -- Rua Joao Cachoeira, 111;3400402.48;S;0.121332014507089
08.706.065/0001-69;2019-12-01;1;Nobile Paulista Prime -- Alameda Campinas , 540;3209216.6;S;0.0354953210713134
08.706.065/0001-69;2019-12-01;1;Tryp Paulista -- Rua Haddok Lobo, 294;8039428.17;S;-0.0827201519107524
08.706.065/0001-69;2019-12-01;1;Comfort Nova Paulista -- Rua Vergueiro , 2740;425699.18;S;-0.0296127562642369
08.706.065/0001-69;2019-12-01;1;Ibis Budget Paulista -- Rua da Consolação, 2303;4036036.45;S;0.126639992556062
08.706.065/0001-69;2019-12-01;1;Ibis São Paulo Paulista -- Av. Paulista, 2355;2457644.21;S;0.0459574468085107
08.706.065/0001-69;2019-12-01;1;Ibis Budget Jardins -- Avenida Nove de Julho, 3957;2926265.4;S;0.235120303925707
