CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Valor;Valor_Justo;Percentual_Valorizacao_Desvalorizacao
07.583.627/0001-61;2017-12-01;1;CAMPO GRANDE;41400000;S;0.579549790156429
07.583.627/0001-61;2017-12-01;1;KENNEDY;29400000;S;-0.0806754221388368
07.583.627/0001-61;2017-12-01;1;CAMPINAS ABOLICAO;87900000;S;0.0423336890786197
07.583.627/0001-61;2017-12-01;1;ANHANGUERA;117000000;S;0.0273972602739726
07.583.627/0001-61;2017-12-01;1;JOAO DIAS;103200000;S;-0.261538461538462
07.583.627/0001-61;2017-12-01;1;AMOREIRAS;55400000;S;0.127620598412375
07.583.627/0001-61;2017-12-01;1;ANCHIETA;145100000;S;0.334498298537662
07.583.627/0001-61;2017-12-01;1;SAO CAETANO;112000000;S;-0.0554103061482668
07.583.627/0001-61;2017-12-01;1;ALTO DA XV;48200000;S;-0.121720116618076
07.583.627/0001-61;2017-12-01;1;PENHA;76600000;S;0.0719283515253289
07.583.627/0001-61;2017-12-01;1;AEROPORTO;93200000;S;-0.105394509502784
07.583.627/0001-61;2017-12-01;1;EXTRA MONTESE;43000000;S;-0.355128974205159
07.583.627/0001-61;2017-12-01;1;SOROCABA;118500000;S;0.283578856152513
07.583.627/0001-61;2017-12-01;1;EXTRA BRASILIA NORTE;109000000;S;-0.13738524849636
07.583.627/0001-61;2017-12-01;1;EXTRA SANTOS;112600000;S;-0.11540576636028
07.583.627/0001-61;2017-12-01;1;GUAIANAZES;51300000;S;0.40818007136975
07.583.627/0001-61;2017-12-01;1;TABOAO DA SERRA;103900000;S;0.419398907103825
07.583.627/0001-61;2017-12-01;1;VASCO DA GAMA;47400000;S;-0.448644876119577
07.583.627/0001-61;2017-12-01;1;GOIANIA;74800000;S;0.267796610169492
07.583.627/0001-61;2017-12-01;1;EXTRA BRASILIA SUL;77200000;S;-0.138104275985263
07.583.627/0001-61;2017-12-01;1;EXTRA FREGUESIA DO O;63900000;S;-0.304300489929232
07.583.627/0001-61;2017-12-01;1;JAGUARE;98900000;S;-0.00543041029766693
07.583.627/0001-61;2017-12-01;1;EXTRA BELVEDERE;67000000;S;-0.100308849201021
07.583.627/0001-61;2017-12-01;1;EXTRA RICARDO JAFET;130800000;S;0.572115384615385
07.583.627/0001-61;2017-12-01;1;EXTRA BOA VIAGEM;33900000;S;-0.392908309455587
07.583.627/0001-61;2017-12-01;1;TAGUATINGA;86700000;S;-0.224924012158055
07.583.627/0001-61;2017-12-01;1;PARALELA;67700000;S;-0.13658972069889
07.583.627/0001-61;2017-12-01;1;MINAS SHOPPING;67600000;S;-0.411406181976491
07.583.627/0001-61;2017-12-01;1;EDGAR FACO;11100000;S;-0.208838203848895
07.583.627/0001-61;2017-12-01;1;CARAP-INOCENCIO SER.;7600000;S;-0.201680672268908
07.583.627/0001-61;2017-12-01;1;GUARUJA - DOM PEDRO;19700000;S;0.135446685878963
07.583.627/0001-61;2017-12-01;1;MORRO GRANDE;6200000;S;-0.0732436472346786
07.583.627/0001-61;2017-12-01;1;OSASCO HELENA MARIA;14300000;S;0.298819255222525
07.583.627/0001-61;2017-12-01;1;SANTO ANDRE I;42600000;S;0.35582431572247
07.583.627/0001-61;2017-12-01;1;JABAQUARA;30000000;S;-0.118683901292597
07.583.627/0001-61;2017-12-01;1;TEODORO;38800000;S;-0.103097549699491
07.583.627/0001-61;2017-12-01;1;CERRO CORA;21800000;S;-0.33778857837181
07.583.627/0001-61;2017-12-01;1;CHAMPAGNAT;5100000;S;-0.654237288135593
07.583.627/0001-61;2017-12-01;1;LAVANDISCA;12700000;S;-0.195693476884104
07.583.627/0001-61;2017-12-01;1;GUARANI;3500000;S;0.111111111111111
07.583.627/0001-61;2017-12-01;1;DOURADOS;31600000;S;0.00381194409148666
07.789.135/0001-27;2017-12-01;1;57% do Conjunto Nacional Brasília;632700000;S;0.167192429022082
07.789.135/0001-27;2017-12-01;1;100% da loja C&A Modas (Conjunto Nacional Brasília);23700000;S;0.0723981900452488
07.789.135/0001-27;2017-12-01;1;100% da loja Drogasil (Conjunto Nacional Brasília);8800000;S;1.18362282878412
07.789.135/0001-27;2017-12-01;1;50% do Center Vale Shopping;329500000;S;0.0527156549520766
07.789.135/0001-27;2017-12-01;1;75,5% do Botafogo Praia Shopping;437145000;S;0.111324376199616
08.014.513/0001-63;2017-12-01;1;Hospital Nossa Senhora de Lourdes;234100000;S;0.0753
08.098.114/0001-28;2017-12-01;1;Call Center e SPC - Loja de Rua Centro SP;29190000;S;0.1688
08.098.114/0001-28;2017-12-01;1;BPB - Shopping Patio Brasil;15030000;S;0.0695
08.098.114/0001-28;2017-12-01;1;MCO - Lojas Maceió Shopping;27250000;S;0.1446
08.098.114/0001-28;2017-12-01;1;COP - Lojas Copacabana;43950000;S;0.2741
08.098.114/0001-28;2017-12-01;1;VIX - Loja Vitória;10620000;S;-0.1053
08.098.114/0001-28;2017-12-01;1;TIJ - Loja Tijuca;31570000;S;0.0106
08.098.114/0001-28;2017-12-01;1;BEI - Loja Shopping Pátio Belém;20720000;S;-0.0009
08.098.114/0001-28;2017-12-01;1;CPK - Loja Shopping Parque Dom Pedro;14160000;S;0.0892
08.098.114/0001-28;2017-12-01;1;FOS - Loja Shopping Iguatemi Fortaleza;16860000;S;0.1069
08.098.114/0001-28;2017-12-01;1;SIR - Loja Shopping Iguatemi;9590000;S;0.3323
08.098.114/0001-28;2017-12-01;1;CBS - Loja Shopping Curitiba;11640000;S;0.1479
08.098.114/0001-28;2017-12-01;1;SVP - Loja Shopping Center Piedade;22800000;S;0.0708
08.098.114/0001-28;2017-12-01;1;SVB - Loja Shopping Barra Salvador;12060000;S;0.0784
08.098.114/0001-28;2017-12-01;1;ABC - Loja Shopping ABC;9640000;S;0.1733
08.098.114/0001-28;2017-12-01;1;REC - Loja Recife;26980000;S;0.0433
08.098.114/0001-28;2017-12-01;1;NIT - Loja Plaza Shopping Niterói;27860000;S;0.0066
08.098.114/0001-28;2017-12-01;1;OUV - Loja Ouvidor;32760000;S;0.0186
08.098.114/0001-28;2017-12-01;1;NIG - Loja Nova Iguaçu;20970000;S;0.0319
08.098.114/0001-28;2017-12-01;1;NOR - Loja Norte Shopping;28340000;S;0.0157
08.098.114/0001-28;2017-12-01;1;BHM - Loja Minas Shopping;15850000;S;0.1447
08.098.114/0001-28;2017-12-01;1;GOI - Loja Goiânia Shopping;10750000;S;0.0366
08.098.114/0001-28;2017-12-01;1;DQE - Loja Duque de Caxias;19070000;S;0.0628
08.098.114/0001-28;2017-12-01;1;BHD - Loja Del Rey BH;14830000;S;0.1722
08.098.114/0001-28;2017-12-01;1;SLZ Loja Centro São Luiz;15820000;S;0.0408
08.098.114/0001-28;2017-12-01;1;CAC - Loja Centro Campinas;19670000;S;0.0662
08.098.114/0001-28;2017-12-01;1;BHC - Loja Centro BH;26710000;S;0.0512
08.098.114/0001-28;2017-12-01;1;GAR COP - Garagem Copacabana;2080000;S;0.0374
08.098.114/0001-28;2017-12-01;1;Edifício Santa Catarina;14410000;S;0.1712
08.098.114/0001-28;2017-12-01;1;EC - Edifício Araguaia;39150000;S;0.1414
08.417.532/0001-30;2017-12-01;1;Postos de combustivel;198356000;S;0.07
08.431.747/0001-06;2017-12-01;1;SHOPPING CENTER PENHA;277589002.77;S;0.0514
08.431.747/0001-06;2017-12-01;1;SÃO BERNARDO PLAZA SHOPPING;156182355;S;0.0636
08.431.747/0001-06;2017-12-01;1;MOOCA PLAZA SHOPPING;136875940;S;0.0987
08.431.747/0001-06;2017-12-01;1;TIVOLI SHOPPING CENTER;132331527;S;0.0865
08.431.747/0001-06;2017-12-01;1;OUTLET NOVO HAMBURGO;52865615;S;0.1006
08.431.747/0001-06;2017-12-01;1;GOIABEIRAS SHOPPING CENTER;132632279.3;S;0.17
08.693.497/0001-82;2017-12-01;1;Portal Auto Shopping;22637000;S;0.0467
08.693.497/0001-82;2017-12-01;1;Loja Comercial;5265000;S;0.0344
08.693.497/0001-82;2017-12-01;1;Condomínio de Galpões;96294000;S;0.0345
08.696.175/0001-97;2017-06-01;1;Galpão  / Ambev / RUA ALFREDO PINTO Nº 91 - SÃO JOSÉ DOS PINHAIS - PR;25214074.2574392;S;0.0609150462279546
08.696.175/0001-97;2017-06-01;1;Galpão  / Barry / RUA "A" , QUADRA "D" LOTES  11, 12 E 13 - ILHÉUS - BA;11946460.6295716;S;-0.0536023634554456
08.696.175/0001-97;2017-06-01;1;Loja no Shopping Metrô Tatuapé - SP / C&A / RUA DR. MELLO FREIRE S/N - SÃO PAULO - SP;13319407.5811291;S;0.0319123964142602
08.696.175/0001-97;2017-06-01;1;Galpão  / Danfoss / RUA JOÃO FURLAN, S/Nº - OSASCO - SP;35773841.6533651;S;0.0854076625573061
08.696.175/0001-97;2017-06-01;1;Loja  / Leader Nova Iguaçu / AVENIDA NILO PEÇANHA Nº 296, ESQUINA COM A VIA LIGHT - NOVA IGUAÇU - RJ;30722382.5674592;S;0.0509097362604922
08.696.175/0001-97;2017-06-01;1;Galpão  / Magazine / AV. RONAT WALTER SODRE, Nº 2.800 - IBIPORÃ - PR;23534200.8286838;S;0.00354976517776628
08.696.175/0001-97;2017-06-01;1;Misto / Telha Norte / AVENIDA GENERAL DAVID  -SARNOFF, Nº 4.840 - CONTAGEM - MG;22079583.4137355;S;0.0964356075741448
08.706.065/0001-69;2017-12-01;1;Intercity Premium Berrini;897503.23;S;0.0062
08.706.065/0001-69;2017-12-01;1;Estanplaza Funchal;8478271.98;S;0.5552
08.706.065/0001-69;2017-12-01;1;Estanplaza Ibirapuera;3202733.88;S;-0.2899
08.706.065/0001-69;2017-12-01;1;Estanplaza Nações Unidas;1752651.39;S;-0.18
08.706.065/0001-69;2017-12-01;1;Gran Estanplaza SP;21961475.55;S;0.1206
08.706.065/0001-69;2017-12-01;1;Estanplaza International;11405298.23;S;-0.0702
08.706.065/0001-69;2017-12-01;1;Estanplaza Berrini;6072608.33;S;-0.1496
08.706.065/0001-69;2017-12-01;1;Comfort Nova Paulista;449552.34;S;0.0757
08.706.065/0001-69;2017-12-01;1;Howard Johnson Faria Lima;17489298.4;S;-0.0406
08.706.065/0001-69;2017-12-01;1;Ibis Budget Jardins;3298533.09;S;0.0332
08.706.065/0001-69;2017-12-01;1;Tryp Paulista;8329259.35;S;-0.0307
08.706.065/0001-69;2017-12-01;1;Quality Jardins;3084066.24;S;-0.0256
08.706.065/0001-69;2017-12-01;1;Ibis São Paulo Paulista;2579087.99;S;0.066
08.706.065/0001-69;2017-12-01;1;Ibis Budget Paulista;3652533.03;S;0.0636
08.706.065/0001-69;2017-12-01;1;Intercity Premium Ibirapuera;2633181.69;S;-0.0741
08.706.065/0001-69;2017-12-01;1;Ibis Congonhas;315692.18;S;0.0401
08.706.065/0001-69;2017-12-01;1;Tryp Itaim;1408861.69;S;0.0092
08.706.065/0001-69;2017-12-01;1;Tryp Iguatemi;4119263.52;S;-0.0197
08.706.065/0001-69;2017-12-01;1;Staybridge Suites São Paulo;27749788.4;S;-0.0413
08.706.065/0001-69;2017-12-01;1;Meliá Jardim Europa;3210289.08;S;-0.0272
08.706.065/0001-69;2017-12-01;1;Blue Tree Faria Lima;6472927.32;S;-0.0116
08.706.065/0001-69;2017-12-01;1;Intercity Nações Unidas;4132409.9;S;-0.0095
08.706.065/0001-69;2017-12-01;1;Tryp Berrini;2268068.25;S;0.0009
08.706.065/0001-69;2017-12-01;1;Wyndham Berrini;2592591.33;S;-0.0351
08.924.783/0001-01;2017-12-01;2;Edifício Burity;73681000;S;0.368691
08.924.783/0001-01;2017-12-01;2;Cotas do FII Água Branca;43222815;S;0.168822
08.924.783/0001-01;2017-12-01;2;Cotas do FII Galeria;17827826.4;S;-0.139489
08.924.783/0001-01;2017-12-01;2;Cotas do FII TB Office;9076961.95;S;0.210244
08.924.783/0001-01;2017-12-01;2;Cotas do FII Prime;1050297575.09;N;0.11727
08.924.783/0001-01;2017-12-01;2;CRI;131097976.31761;S;-0.242646
08.924.783/0001-01;2017-12-01;2;LCI;114500165.16;S;0
08.924.783/0001-01;2017-12-01;2;Flamengo Park Tower A;57253000;S;-0.170391
08.924.783/0001-01;2017-12-01;2;Eldorado Business Tower;861863000;S;0.231584
08.924.783/0001-01;2017-12-01;2;Edifício Volkswagen;118808000;S;0.353444
08.924.783/0001-01;2017-12-01;2;Edifício Transatlantico;28828000;S;-0.072816
08.924.783/0001-01;2017-12-01;2;Edifício Montreal;39163000;S;-0.359607
08.924.783/0001-01;2017-12-01;2;Edifício Cargill;64297000;S;0.092211
09.006.914/0001-34;2017-12-01;1;Ampla;41533886;S;0.0180444136729894
09.006.914/0001-34;2017-12-01;1;Ambev;14567202;S;0.0153752880209705
09.006.914/0001-34;2017-12-01;1;Leader Natal;32945305;S;0.0303710786161613
09.006.914/0001-34;2017-12-01;1;Leader Catete;45988056;S;-0.00933091752605053
09.072.017/0001-29;2017-12-01;1;EDIFÍCIO VERBO DIVINO;111502000;S;-0.0848790256393421
09.072.017/0001-29;2017-12-01;1;EDIFÍCIO PAULISTA STAR;122142000;S;0.0679
09.072.017/0001-29;2017-12-01;1;EDIFÍCIO JATOBÁ;100513000;S;-0.0243
09.072.017/0001-29;2017-12-01;1;CONTAX ALEGRIA;79421000;S;0.1159
09.072.017/0001-29;2017-12-01;1;CENTRO EMPRESARIAL GUAÍBA;68667000;S;-0.0106
09.072.017/0001-29;2017-12-01;1;EDIFÍCIO FARIA LIMA;51023094.41;S;0.0866
09.072.017/0001-29;2017-12-01;1;SERCOM TABOÃO;52857000;S;0.1352
09.072.017/0001-29;2017-12-01;1;EDIFÍCIO DELTA PLAZA;41551000;S;-0.0613
09.072.017/0001-29;2017-12-01;1;CENTRO EMPRESARIAL MARIO GARNERO;37990000;S;0.1303
09.072.017/0001-29;2017-12-01;1;CENTRO EMPRESARIAL DOM PEDRO;30700500;S;-0.0505
09.072.017/0001-29;2017-12-01;1;BANCO DO BRASIL ANTÔNIO DAS CHAGAS;32173000;S;0.0073
09.072.017/0001-29;2017-12-01;1;GVT CURITIBA;30351000;S;0.0888
09.072.017/0001-29;2017-12-01;1;EDIFÍCIO TORRE RIO SUL;20720000;S;-0.103
09.072.017/0001-29;2017-12-01;1;EDIFÍCIO ROBERTO SAMPAIO FERREIRA;21903000;S;0.1717
09.072.017/0001-29;2017-12-01;1;EDIFÍCIO TELEPORTO;14278000;S;-0.071
