CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
09.552.812/0001-14;2022-12-01;1;CRI 22L1125928;Lucro na Venda;65000000.00;Capital
09.552.812/0001-14;2022-12-01;1;CRI 22L1357824;Lucro na Venda;31000000.00;Capital
10.456.810/0001-00;2022-12-01;1;DPRO11;Ganho de Capital e Proventos;499900;Oferta Pública
11.026.627/0001-38;2022-12-01;1;CRI 21F0097802;Lucro na Venda;10634972.64;Capital
11.026.627/0001-38;2022-12-01;1;CRI 21F0137485;Lucro na Venda;10725000.00;Capital
11.026.627/0001-38;2022-12-01;1;CRI 21F0186712;Lucro na Venda;6125000.00;Capital
11.026.627/0001-38;2022-12-01;1;CRI 21F0186815;Lucro na Venda;11061553.05;Capital
11.026.627/0001-38;2022-12-01;1;CRI 22D0847833;Lucro na Venda;14500000.00;Capital
11.026.627/0001-38;2022-12-01;1;CRI 22D0847835;Lucro na Venda;26000000.00;Capital
11.026.627/0001-38;2022-12-01;1;CRI 22F0930128;Lucro na Venda;43000000.00;Capital
11.026.627/0001-38;2022-12-01;1;XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;Lucro na Venda;9579.76;Capital
11.026.627/0001-38;2022-12-01;1;FUNDO DE INVESTIMENTO IMOBILIÁRIO - SPX SYN MULT;Lucro na Venda;5000000.00;Capital
11.026.627/0001-38;2022-12-01;1;XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII;Lucro na Venda;10705.93;Capital
11.026.627/0001-38;2022-12-01;1;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII BRASIL PLURAL ABSOLUTO FUNDO DE FUNDOS;Lucro na Venda;634070.02;Capital
11.026.627/0001-38;2022-12-01;1;BRADESCO CARTEIRA IMOBILIÁRIA ATIVA - FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO - FII;Lucro na Venda;850454.84;Capital
11.160.521/0001-22;2022-12-01;1;CRI - GAIA SECURITIZADORA S.A.;Aplicação em ativos-alvo do Fundo;95001756.09;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;CRI - OPEA SECURITIZADORA S.A.;Aplicação em ativos-alvo do Fundo;89675777.77;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;CRI - RB CAPITAL DTVM;Aplicação em ativos-alvo do Fundo;5092427.03;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;CRI - RB CAPITAL SECURITIZADORA S.A.;Aplicação em ativos-alvo do Fundo;106848245.65;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;CRI - TRAVESSIA SECURITIZADORA S.A.;Aplicação em ativos-alvo do Fundo;45516787.92;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;CRI - TRUE SECURITIZADORA  S.A.;Aplicação em ativos-alvo do Fundo;238016897.4;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;CRI - VIRGO COMPANHIA SECURITIZADORA;Aplicação em ativos-alvo do Fundo;138131251.74;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;CPTS11;Aplicação em ativos-alvo do Fundo;5009268.15;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;IRDM11;Aplicação em ativos-alvo do Fundo;5631.72;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;KNHY11;Aplicação em ativos-alvo do Fundo;6932870.7;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;URPR11;Aplicação em ativos-alvo do Fundo;19852735.31352;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;VRTA11;Aplicação em ativos-alvo do Fundo;14300007.64;Caixa do fundo
11.160.521/0001-22;2022-12-01;1;WHGR11;Aplicação em ativos-alvo do Fundo;999997.11;Caixa do fundo
11.268.335/0001-01;2022-12-01;1;PAJUM003;Investimento para Renda;46350000.00;Segunda emissão de cotas
11.326.746/0001-06;2022-12-01;1;54787 - INDAIATUBA 54.787;Beneficios futuros;25300000;Capital
11.326.746/0001-06;2022-12-01;1;AMAZONAS - RUA AMAZONAS, LOTE 3;Beneficios futuros;1000000;Capital
11.326.746/0001-06;2022-12-01;1;CHACARA - CAMPINAS (L14,17,18);Beneficios futuros;5000000;Capital
11.326.746/0001-06;2022-12-01;1;CONDOMIN - COND PRINCESA GALES;Beneficios futuros;7300000;Capital
11.326.746/0001-06;2022-12-01;1;FLAUTIM - RUA FLAUTIM M - 5276;Beneficios futuros;4900000;Capital
11.326.746/0001-06;2022-12-01;1;GLEBA02 - CAMPINAS SP 95.722;Beneficios futuros;7350000;Capital
11.326.746/0001-06;2022-12-01;1;GLEBAI-B - IMÓVEL VALHINHOS;Beneficios futuros;9250000;Capital
11.326.746/0001-06;2022-12-01;1;JUNDIAI - IMÓVEL JUNDIAI;Beneficios futuros;12000000;Capital
11.326.746/0001-06;2022-12-01;1;NVES1 - GUARULHOS (IMV5);Beneficios futuros;13250000;Capital
11.326.746/0001-06;2022-12-01;1;RPDT1 - SÃO JOSÉ - TELHA IM3;Beneficios futuros;29500000;Capital
11.326.746/0001-06;2022-12-01;1;SAINTGOB - JUNDIAÍ TERRENO;Beneficios futuros;8400000;Capital
11.326.746/0001-06;2022-12-01;1;SANTAFE - CONDOMÍNIO SANTA FÉ;Beneficios futuros;6400000;Capital
11.326.746/0001-06;2022-12-01;1;SUMARE - SUMARE - MATR 97.426;Beneficios futuros;13700000;Capital
11.326.746/0001-06;2022-12-01;1;TENO1 - ARICANDUVA TELHA 2;Beneficios futuros;30350000;Capital
11.326.746/0001-06;2022-12-01;1;TENO2 - SUMARÉ - TELHA IMV1;Beneficios futuros;30700000;Capital
11.326.746/0001-06;2022-12-01;1;VALINHOS - RUA DAS INDUSTRIAS;Beneficios futuros;2650000;Capital
11.664.201/0001-00;2022-12-01;1;HABITASEC SECURITIZADORA S.A. 1ª Emissão 311ª Série;Renda;40000000;Capital
11.664.201/0001-00;2022-12-01;1;TRAVESSIA SECURITIZADORA S.A. 1ª Emissão 95ª Série;Renda;50023220;Capital
11.664.201/0001-00;2022-12-01;1;OPEA SECURITIZADORA S.A. 1ª Emissão 469ª Série;Renda;25500000;Capital
11.664.201/0001-00;2022-12-01;1;TRAVESSIA SECURITIZADORA S.A. 1ª Emissão 50ª Série;Renda;459314.27;Capital
11.664.201/0001-00;2022-12-01;1;OPEA SECURITIZADORA S.A. 1ª Emissão 132ª Série;Renda;35013396.67;Capital
11.664.201/0001-00;2022-12-01;1;OPEA SECURITIZADORA S.A. 1ª Emissão 132ª Série;Renda;5228183.57;Capital
11.664.201/0001-00;2022-12-01;1;OPEA SECURITIZADORA S.A. 1ª Emissão 422ª Série;Renda;35000017.15;Capital
11.664.201/0001-00;2022-12-01;1;TRAVESSIA SECURITIZADORA S.A. 1ª Emissão 50ª Série;Renda;461757.67;Capital
11.664.201/0001-00;2022-12-01;1;VIRGO COMPANHIA DE SECURITIZACAO 4ª Emissão 115ª Série;Renda;50238343.66;Capital
11.664.201/0001-00;2022-12-01;1;VERT COMPANHIA SECURITIZADORA 58ª Emissão 1ª Série;Renda;19890197.9;Capital
11.664.201/0001-00;2022-12-01;1;VIRGO COMPANHIA DE SECURITIZACAO 4ª Emissão 366ª Série;Renda;19999137.77;Capital
11.664.201/0001-00;2022-12-01;1;OPEA SECURITIZADORA S.A. 1ª Emissão 424ª Série;Renda;30000000;Capital
11.664.201/0001-00;2022-12-01;1;CANAL COMPANHIA DE SECURITIZAÇÃO 2ª Emissão 1ª Série;Renda;35000000;Capital
11.664.201/0001-00;2022-12-01;1;OPEA SECURITIZADORA S.A. 24ª Emissão 1ª Série;Renda;40107180.4;Capital
11.664.201/0001-00;2022-12-01;1;BARI SECURITIZADORA S.A. 8ª Emissão 1ª Série;Renda;39999803.38;Capital
11.664.201/0001-00;2022-12-01;1;OPEA SECURITIZADORA S.A. 24ª Emissão 2ª Série;Renda;19999660.76;Capital
11.664.201/0001-00;2022-12-01;1;HABITASEC SECURITIZADORA S.A. 6ª Emissão 1ª Série;Renda;16999178.97;Capital
11.664.201/0001-00;2022-12-01;1;TRUE SECURITIZADORA S.A. 1ª Emissão 468ª Série;Renda;14631911.43;Capital
11.664.201/0001-00;2022-12-01;1;HABITASEC SECURITIZADORA S.A. 6ª Emissão 1ª Série;Renda;40041492.62;Capital
11.664.201/0001-00;2022-12-01;1;TRUE SECURITIZADORA S.A. 1ª Emissão 433ª Série;Renda;14803962.81;Capital
11.664.201/0001-00;2022-12-01;1;VIRGO COMPANHIA DE SECURITIZACAO 4ª Emissão 338ª Série;Renda;20006891.58;Capital
11.664.201/0001-00;2022-12-01;1;VIRGO COMPANHIA DE SECURITIZACAO 4ª Emissão 47ª Série;Renda;19719373.82;Capital
11.664.201/0001-00;2022-12-01;1;TRUE SECURITIZADORA S.A. 1ª Emissão 212ª Série;Renda;25184869.42;Capital
11.664.201/0001-00;2022-12-01;1;VIRGO COMPANHIA DE SECURITIZACAO 4ª Emissão 55ª Série;Renda;17300701.99;Capital
11.664.201/0001-00;2022-12-01;1;VIRGO COMPANHIA DE SECURITIZACAO 4ª Emissão 132ª Série;Renda;20036224.07;Capital
11.664.201/0001-00;2022-12-01;1;TRAVESSIA SECURITIZADORA S.A. 1ª Emissão 30ª Série;Renda;22513487.39;Capital
11.664.201/0001-00;2022-12-01;1;TRAVESSIA SECURITIZADORA S.A. 1ª Emissão 44ª Série;Renda;39889774.14;Capital
11.664.201/0001-00;2022-12-01;1;TRUE SECURITIZADORA S.A. 1ª Emissão 290ª Série;Renda;25139426.08;Capital
11.664.201/0001-00;2022-12-01;1;VIRGO COMPANHIA DE SECURITIZACAO 7ª Emissão 1ª Série;Renda;40000392.78;Capital
11.664.201/0001-00;2022-12-01;1;HABITASEC SECURITIZADORA S.A. 17ª Emissão 1ª Série;Renda;59999087.3;Capital
11.664.201/0001-00;2022-12-01;1;TRUE SECURITIZADORA S.A. 108ª Emissão 1ª Série;Renda;20000536.99;Capital
11.664.201/0001-00;2022-12-01;1;Compromissada True 19E0311712;Renda;17000883.38;Capital
11.664.201/0001-00;2022-12-01;1;Compromissada Habitasec 21G0864354;Renda;14000485.86;Capital
11.664.201/0001-00;2022-12-01;1;Compromissada RBSec 21F1076950;Renda;15077733.09;Capital
11.664.201/0001-00;2022-12-01;1;Compromissada RBSec 14C0072810;Renda;19289670.89;Capital
11.664.201/0001-00;2022-12-01;1;Compromissada True 20G0800227;Renda;20257740;Capital
11.664.201/0001-00;2022-12-01;1;Compromissada RBSec 21F1144360;Renda;10223410.69;Capital
11.664.201/0001-00;2022-12-01;1;Compromissada True 21J0043571;Renda;15230483.66;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - CSHG RECEBIVEIS IMOBILIARIOS FII - HGCR15;Renda;9951931.17;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - RBR PRIVATE CREDITO IMOB FII - RBRY15;Renda;5011973.25;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - CSHG RECEBIVEIS IMOBILIARIOS FII - HGCR15;Renda;20007736.62;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - RBR CRI - FUNDO DE INVESTIMENTO IMOBI - CCRF11;Renda;15000000;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - EQI RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO FII - EQIR11;Renda;2502654.43;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;16407.22;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;37364.72;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;50403.06;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;71168.06;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;25180.35;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;133936.54;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;24590.92;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;24864.12;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;20675.26;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - EQI RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO FII - EQIR11;Renda;2502453.78;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;49271.86;Capital
11.664.201/0001-00;2022-12-01;1;Cotas de FII - QUASAR CRÉDITO IMOBILIÁRIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - QAMI11;Renda;24663.97;Capital
11.728.688/0001-47;2022-12-01;1;Imóvel BTS Meli;Aplicação em ativos-alvo do Fundo;253561305.5;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;Imóvel Parque Torino;Aplicação em ativos-alvo do Fundo;209429572.47;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;Imóvel TechTown (Fração de 10%);Aplicação em ativos-alvo do Fundo;2365449;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;GGRC11;Aplicação em ativos-alvo do Fundo;6686.72;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;GTLG11;Aplicação em ativos-alvo do Fundo;24184020.32;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;HSLG11;Aplicação em ativos-alvo do Fundo;2597543.47;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;KNHY11;Aplicação em ativos-alvo do Fundo;6932870.7;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;LGCP11;Aplicação em ativos-alvo do Fundo;25795302.26936;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;PATL11;Aplicação em ativos-alvo do Fundo;2414087.74;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;PNDL11;Aplicação em ativos-alvo do Fundo;2679677.32;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;RBRL11;Aplicação em ativos-alvo do Fundo;6971403.838935;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;VRTA11;Aplicação em ativos-alvo do Fundo;18100036.92;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;WHGR11;Aplicação em ativos-alvo do Fundo;1000007.54;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;LCI - ABC;Melhor alocação de caixa visando maximizar a rentabilidade ao Cotista;40000000;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;LCI - CAIXA ECONOMICA FEDERAL;Melhor alocação de caixa visando maximizar a rentabilidade ao Cotista;150000000;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;CRI - OPEA SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao Cotista;88214159.19;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;CRI - RB CAPITAL SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao Cotista;96583806.46;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;CRI - TRAVESSIA SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao Cotista;60000000;Caixa do fundo
11.728.688/0001-47;2022-12-01;1;CRI - TRUE SECURITIZADORA  S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao Cotista;31273755.87;Caixa do fundo
11.769.604/0001-13;2022-12-01;1;49% do Outlet Premium Grande São Paulo;Geração de valor para os cotistas;156256000;Recursos próprios
11.769.604/0001-13;2022-12-01;1;Aquisição 50% Imóvel Contíguo ao Outlet Premium São Paulo;Geração de valor para os cotistas;25000000;Recursos próprios
11.839.593/0001-09;2022-06-01;1;REC MAUÁ EMPREENDIMENTOS IMOBILIÁRIOS AS;Renda;345000000.00;Capital
11.839.593/0001-09;2022-06-01;1;Cota de FII - KINEA ÍNDICES DE PREÇOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;Lucro na Venda;100000030.54;Capital
11.839.593/0001-09;2022-06-01;1;IMOVEL - Ribeirao Preto - Claritas;Renda;169200000.00;Capital
13.320.290/0001-00;2022-12-01;1;FAZ. TIMBAÚBA;Beneficios futuros;314838;Capital
13.371.132/0001-71;2022-12-01;1;LFT;Liquidez;144175801.58;Recursos em caixa
13.584.584/0001-31;2022-12-01;1;VHRE3 - VHR EMPREEND E PAR - ON;Participação (ações 13.707.149);95115194.17;Fluxo de Caixa
13.584.584/0001-31;2022-12-01;1;Cortel Holding S.A - ON;Participação (ações 2.311.106 );100487183.48;Fluxo de Caixa
13.584.584/0001-31;2022-12-01;1;Cemitério Morumby - 2.873;Direito de uso;44910600;Fluxo de Caixa
13.584.584/0001-31;2022-12-01;1;Empreendimento Comercial;Imóvel Quarteirão n.31 - Letra D - Matrícula n.o 30.491;24443174.89;Fluxo de Caixa
13.726.079/0001-84;2022-12-01;1;TER - Moravia;Obtenção de renda;18192503.9;Recursos do caixa
13.842.683/0001-76;2022-12-01;1;n/p;n/p;n/p;n/p
13.873.457/0001-52;2022-12-01;1;Kroton - SBC;Renda;74444657.98;Emissão e CRI
13.974.819/0001-00;2022-12-01;1;N/A;N/A;0;N/A
14.721.889/0001-00;2022-12-01;1;SHOP INDAIATUBA;Beneficios futuros;147347458.5;Capital
15.006.267/0001-63;2022-12-01;1;CRI 20G0800227;Lucro na Venda;12300000.73;Capital
16.706.958/0001-32;2022-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 99 da 1ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;20970861.5;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - TRUE SECURITIZADORA S/A - Série nº 168 da 1ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;36854571.6889952;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 208 da 1ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;24954661.99392;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - VIRGO COMPANHIA DE SECURITIZACAO - Série nº 134 da 4ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;88278902.2875;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - BARI SECURITIZADORA S.A - Série nº 96 da 1ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;129929458.997058;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - PLANETA SECURITIZADORA S/A - Série nº 217 da 4ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;50000000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - VIRGO COMPANHIA DE SECURITIZACAO - Série nº 419 da 4ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;70000000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - VERT COMPANHIA SECURITIZADORA - Série nº 1 da 64ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;95000000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - TRUE SECURITIZADORA S/A - Série nº 470 da 1ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;90000000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - VIRGO II COMPANHIA DE SECURITIZACAO - Série nº 313 da 2ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;145500000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - TRUE SECURITIZADORA S/A - Série nº 1 da 48ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;15000000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - VIRGO COMPANHIA DE SECURITIZACAO - Série nº 1 da 25ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;45795000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - VIRGO COMPANHIA DE SECURITIZACAO - Série nº 2 da 25ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;105000000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 1 da 33ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;125000000;Emissão de Cotas
16.706.958/0001-32;2022-06-01;1;CRI - OPEA SECURITIZADORA S/A - Série nº 1 da 33ª Emissão;Aquisição de ativos imobiliários conforme previsto na Política de Investimento do Fundo;125000000;Emissão de Cotas
16.915.968/0001-88;2022-12-01;1;Imóveis a Comercializar - Adelia Chohfi;Desenvolvimento de empreendimento residencial multifamiliar vertical.;6121234.46;Capital
16.915.968/0001-88;2022-12-01;1;Imóveis a Comercializar - Paes de Barros;Desenvolvimento de empreendimento residencial multifamiliar vertical.;5494525.22;Capital
16.915.968/0001-88;2022-12-01;1;Cotas FII - Não Listados B3 - MCEM - MÉRITO CEMITÉRIOS FII;Ganho de Capital e dividendos;96000000;Capital
16.915.968/0001-88;2022-12-01;1;Ações de Cia Aberta - ALSO3 - ALIANSCE SONAE SHOPPING CENTERS SA;Ganho de Capital e dividendos;1653238;Capital
16.915.968/0001-88;2022-12-01;1;Ações de Cia Aberta - CYRE3 - CYRELA BRAZIL REALTY SA EMPREENDIMENTOS E PARTICIPAÇÕES;Ganho de Capital e dividendos;1648149;Capital
16.915.968/0001-88;2022-12-01;1;Ações de Cia Aberta - DIRR3 - DIRECIONAL ENGENHARIA SA;Ganho de Capital e dividendos;1139433;Capital
16.915.968/0001-88;2022-12-01;1;Ações de Cia Aberta - EZTC3 - EZ TEC EMPREENDIMENTOS E PARTICIPAÇÕES SA;Ganho de Capital e dividendos;1648432;Capital
16.915.968/0001-88;2022-12-01;1;Ações de Cia Aberta - LAVV3 - LAVVI EMPREENDIMENTOS IMOB;Ganho de Capital e dividendos;1512381;Capital
16.915.968/0001-88;2022-12-01;1;Ações de Cia Aberta - MRVE3 - MRV ENGENHARIA E PARTICIPACOES SA;Ganho de Capital e dividendos;2232948;Capital
16.915.968/0001-88;2022-12-01;1;Ações de Cia Aberta - PLPL3 - PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO SA;Ganho de Capital e dividendos;1489949;Capital
16.915.968/0001-88;2022-12-01;1;Ações de Cia Aberta - TEND3 - CONSTRUTORA TENDA SA;Ganho de Capital e dividendos;1156156;Capital
17.098.794/0001-70;2022-12-01;1;FCFL11;Ganho para renda;32681.89;Capital
17.098.794/0001-70;2022-12-01;1;HFOF11;Ganho para renda;299700;Capital
17.098.794/0001-70;2022-12-01;1;KNRI11;Ganho para renda;1306449.96;Capital
17.098.794/0001-70;2022-12-01;1;LVBI11;Ganho para renda;1402749.99;Capital
17.098.794/0001-70;2022-12-01;1;RBED11;Ganho para renda;1999965;Capital
17.098.794/0001-70;2022-12-01;1;RBFF11;Ganho para renda;9576993.86;Capital
17.098.794/0001-70;2022-12-01;1;RBRL11;Ganho para renda;1634809.78;Capital
17.098.794/0001-70;2022-12-01;1;VFDL11;Ganho para renda;125000;Capital
17.098.794/0001-70;2022-12-01;1;XPML11;Ganho para renda;1071803.84;Capital
17.156.502/0001-09;2022-12-01;1;20L0592654;Renda e retorno de capital;1091471.52;Recebimentos de amortização
17.156.502/0001-09;2022-12-01;1;21L0329277;Renda e retorno de capital;10000895.95;Recebimentos de amortização
17.156.502/0001-09;2022-12-01;1;19E0959096;Renda e retorno de capital;3700714.6;Recebimentos de amortização
