CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
01.235.622/0001-61;2019-12-01;3;Rua das Laranjeiras, Lote 1 do PA 38.153, Laranjeiras - RJ;Incorporação residencial;15633000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 04 Búzios - RJ;Incorporação residencial;1300000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 06 Buzios - RJ;Incorporação residencial;1700000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 07 Buzios - RJ;Incorporação residencial;2400000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 20 Buzios - RJ;Incorporação residencial;300000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 73 Buzios - RJ;Incorporação residencial;100000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 78 Buzios - RJ;Incorporação residencial;600000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 79 Buzios - RJ;Incorporação residencial;1600000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 80 Buzios - RJ;Incorporação residencial;3800000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra Área  Especial 3 Lote Área  Especial 3 Buzios - RJ;Incorporação residencial;100000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 73 Buzios - RJ;Incorporação residencial;7950000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 74 Buzios - RJ;Incorporação residencial;11390000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Baia Blanca Quadra 20 Buzios - RJ;Incorporação residencial;400000;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Lot Golf Resort I Quadra C Buzios - RJ;Incorporação residencial;4376211.2;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Lot Golf Resort II Quadra F Buzios - RJ;Incorporação residencial;2584096;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Lot Golf Resort II Quadra B-1 Buzios - RJ;Incorporação residencial;3665454.4;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Lot Golf Resort II Quadra C1 Buzios - RJ;Incorporação residencial;5301635.2;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Lot Golf Resort II Quadra H1 Buzios - RJ;Incorporação residencial;2195304;Recursos Próprios
01.235.622/0001-61;2019-12-01;3;Lot Golf Resort II Quadra I-1 Buzios - RJ;Incorporação residencial;2456859.2;Recursos Próprios
02.508.235/0001-14;2019-12-01;1;Não houve aquisições no período;Não houve aquisições no período;0,00;Não houve aquisições no período
03.683.056/0001-86;2019-12-01;1;Edifício Parque Cultural Paulista;Imóvel para Renda;38584517;Recursos próprios / emissão de cotas
03.683.056/0001-86;2019-12-01;1;Edifício Condomínio Continental Square Faria Lima;Imóvel para Renda;89024567.44;Recursos próprios / emissão de cotas
03.683.056/0001-86;2019-12-01;1;Participação em SPE - Edifício Girassol;Participação societária para Renda;33916447.43;Recursos próprios / emissão de cotas
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
07.583.627/0001-61;2019-12-01;1;N/A;N/A;0;N/A
08.431.747/0001-06;2019-12-01;1;Shopping West Plaza;Renda;216211473.733;Patrimônio
08.431.747/0001-06;2019-12-01;1;Suzano Shopping;Renda;47720369.95;Patrimônio
08.431.747/0001-06;2019-12-01;1;Santana Parque Shopping;Renda;55876309;Patrimônio
08.706.065/0001-69;2019-12-01;1;Ibis Morumbi - 56 unidades;Lucro na Venda;19030250.93;Capital
08.706.065/0001-69;2019-12-01;1;Gran Estanplaza SP - 2 unidades;Lucro na Venda;391443.46;Capital
08.924.783/0001-01;2019-12-01;1;Torre Sucupira;Renda;126206643.8;Capital
08.924.783/0001-01;2019-12-01;1;CEO Cyrela;Renda;63603170.54;Capital
08.924.783/0001-01;2019-12-01;1;Edíficio Senado;Renda;336147237.6;Capital
08.924.783/0001-01;2019-12-01;1;FII CJ;Renda;86549883.7;Capital
08.924.783/0001-01;2019-12-01;1;FII MV9;Renda;152322460.3;Capital
08.924.783/0001-01;2019-12-01;1;FII Prime Portfolio;Renda;15202408.1;Capital
09.072.017/0001-29;2019-12-01;1;IRA- EDIFÍCIO CHUCRI ZAIDAN;Aplicação em ativo alvo do Fundo;306807831.07;Caixa do Fundo
09.072.017/0001-29;2019-12-01;1;IRA- MARTINIANO;Aplicação em ativo alvo do Fundo;185000000;Caixa do Fundo
09.072.017/0001-29;2019-12-01;1;IRA- EDIFÍCIO TOTVS;Aplicação em ativo alvo do Fundo;295838920.51;Caixa do Fundo
09.552.812/0001-14;2019-12-01;1;CRI 19F0022619;Lucro na venda;8901554.6;Capital
09.552.812/0001-14;2019-12-01;1;CRI 19I0737680;Lucro na venda;15000000;Capital
09.552.812/0001-14;2019-12-01;1;CRI 18E0913223;Lucro na venda;4108041.21;Capital
09.552.812/0001-14;2019-12-01;1;CRI 19I0739560;Lucro na venda;25373520.43;Capital
09.552.812/0001-14;2019-12-01;1;CRI 19I0739706;Lucro na venda;17005049.12;Capital
09.552.812/0001-14;2019-12-01;1;CRI 19E0966783;Lucro na venda;3819507.72;Capital
09.552.812/0001-14;2019-12-01;1;CRI 19K1124486;Lucro na venda;20000000;Capital
09.552.812/0001-14;2019-12-01;1;CRI 17G0788003;Lucro na venda;4178075.71;Capital
09.552.812/0001-14;2019-12-01;1;CRI 19G0269138;Lucro na venda;7147513.41;Capital
09.552.812/0001-14;2019-12-01;1;CRI 19G0269138;Lucro na venda;7147513.41;Capital
09.552.812/0001-14;2019-12-01;1;CRI 19H0234807;Lucro na venda;14910536.77;Capital
09.552.812/0001-14;2019-12-01;1;LCI 9I00270793;Lucro na venda;13000000;Capital
09.552.812/0001-14;2019-12-01;1;LCI 9I00282322;Lucro na venda;3000000;Capital
10.347.505/0001-80;2019-12-01;1;Cardio  19E0046871;Auferir receita por meio da variação do papel;1914275.2;Disponibilidades
10.348.185/0001-83;2019-12-01;1;Cardio  19E0046871;Auferir receita por meio da variação do papel;49771155.2;Disponibilidades
10.348.185/0001-83;2019-12-01;1;Cyrela 3  19G0000001;Auferir receita por meio da variação do papel;6149770.8;Disponibilidades
10.410.463/0001-85;2019-12-01;1;ASIA INVESTIMENTOS EM SHOPPING CENTERS S.A.;Participação;58377037.51;Fluxo de Caixa
10.410.463/0001-85;2019-12-01;1;MANCHESTER PATRIMONIAL S.A.;Participação;641872.66;Fluxo de Caixa
10.456.799/0001-89;2019-12-01;1;2 imóveis da empresa Gaspar e Cia. Ltda. CNPJ 91.666.925/0001-21- Matriculas 126.029, 3.919 e 199.31.;Aquisição para renda;27455003.94;Recursos próprios
10.456.810/0001-00;2019-12-01;1;Edificio Atrium;Imóvel para Renda;6189670.42;Recursos próprios / emissão de cotas
10.456.810/0001-00;2019-12-01;1;Edificio Minneapolis;Imóvel para Renda;4664358.34;Recursos próprios / emissão de cotas
11.026.627/0001-38;2019-08-01;2;Cotas de fundos CSHG Renda Urbana FII;Lucro na Venda;513660.29;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de Fundos FII AESAPAR;Lucro na Venda;344393.15;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII Água Branca;Lucro na Venda;2890607.93;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII Anhanguera Educacional;Lucro na Venda;1633035.08;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII Banestes Recebiveis Imobiliarios;Lucro na Venda;117.28;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII BB ProgressivoII;Lucro na Venda;2670844.53;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII Campus Faria Lima;Lucro na Venda;1181152.77;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII CEO Cyrela Commercial Properties;Lucro na Venda;29905.4;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII CSHG GR Louveira;Lucro na Venda;2043761.46;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII CSHG JHSF Prime Offices;Lucro na Venda;14067.06;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII CSHG Logistica;Lucro na Venda;3799999.63;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII HSI Malls;Lucro na Venda;5851300;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII Imobiliário FII BTG Shoppings;Lucro na Venda;70000000;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII JS Real Estate Muitigestão;Lucro na Venda;365024.31;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII Kinea Rendimentos Imobiliários;Lucro na Venda;4522769.31;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII Maxi Renda;Lucro na Venda;9608662.4;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII TRX Edificios Corporativos;Lucro na Venda;15847378.46;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FII Valora;Lucro na Venda;4124538.15;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos FIIVia Parque Shopping;Lucro na Venda;10344017.11;Capital
11.026.627/0001-38;2019-08-01;2;Cotas de fundos Floripa Shopping;Lucro na Venda;5063151.97;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundo FII RBR Properties;Lucro na Venda;11929440;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos  FII General Shopping Ativo e Renda;Lucro na Venda;476997.96;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos  FII VBI Logístico;Lucro na Venda;3096460;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos castello branco Office;Lucro na Venda;21209.66;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII  Fator Verita;Lucro na Venda;4882670;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de Fundos FII AESAPAR;Lucro na Venda;344393.15;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Água Branca;Lucro na Venda;3184998.53;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Anhanguera Educacional;Lucro na Venda;2555113.75;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Banestes Recebiveis Imobiliarios;Lucro na Venda;264599.88;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII BB ProgressivoII;Lucro na Venda;3897575.99;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII BM Brascan Lajes Coporativas;Lucro na Venda;4471930.41;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII BTG Pactual Crédito Imobiliário FII;Lucro na Venda;15065072.37;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Campus Faria Lima;Lucro na Venda;1308529.66;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII CEO Cyrela Commercial Properties;Lucro na Venda;29905.4;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII CGHG Recebíveis Imobiliários;Lucro na Venda;1045101.67;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Cotas de fundos FII XP Log;Lucro na Venda;19999919;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII CSHG Brasil Shopping;Lucro na Venda;35773.63;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII CSHG GR Louveira;Lucro na Venda;5788040.57;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII CSHG Logistica;Lucro na Venda;3799999.63;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII CSHG Real Estate;Lucro na Venda;3650967.91;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII CSHG Renda Urbana;Lucro na Venda;3104399.18;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Excellence;Lucro na Venda;3992722.03;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII GGR Covepi Renda;Lucro na Venda;9036144.94;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII HIS Malls;Lucro na Venda;12033643.14;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Hospital Nossa Senhora de Lourdes;Lucro na Venda;478739.41;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Imobiliário FII BTG Shoppings;Lucro na Venda;70000000;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII IRIDIUM;Lucro na Venda;149805.87;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII JS Real Estate Muitigestão;Lucro na Venda;968164.1;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Kinea Indices Precos;Lucro na Venda;641056.41;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Kinea Rendimentos Imobiliários;Lucro na Venda;7232313.86;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Malls Brasil Plural;Lucro na Venda;16590803.11;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Mauá Capital;Lucro na Venda;17615599.88;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Maxi Renda;Lucro na Venda;9854170.56;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Santander Agências;Lucro na Venda;6107022.18;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII SDI Logistica;Lucro na Venda;8646464.73;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII SDI Properties;Lucro na Venda;7398861.18;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII TB Office;Lucro na Venda;772071.64;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII TRX Edificios Corporativos;Lucro na Venda;15847561.36;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII V2 Properties;Lucro na Venda;8000000;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Valora;Lucro na Venda;20000717;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Vinci Logistica;Lucro na Venda;4657671;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Vinci Shopping Centers;Lucro na Venda;134637.44;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII Votorantim Logistica;Lucro na Venda;9497395.02;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII XP Corporate Macaé;Lucro na Venda;163016.23;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FII XP Malls FII;Lucro na Venda;9159131.88;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos FIIVia Parque Shopping;Lucro na Venda;10417486.22;Capital
11.026.627/0001-38;2019-11-01;2;Cotas de fundos Floripa Shopping;Lucro na Venda;9516397.99;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos CSHG Renda Urbana FII;Lucro na Venda;513660.29;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de Fundos FII AESAPAR;Lucro na Venda;344393.15;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Água Branca;Lucro na Venda;3012937.28;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Anhanguera Educacional;Lucro na Venda;1633035.08;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Banestes Recebiveis Imobiliarios;Lucro na Venda;117.28;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII BB ProgressivoII;Lucro na Venda;2670844.53;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Campus Faria Lima;Lucro na Venda;1181152.77;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII CEO Cyrela Commercial Properties;Lucro na Venda;29905.4;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII CSHG GR Louveira;Lucro na Venda;2043761.46;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII CSHG JHSF Prime Offices;Lucro na Venda;14067.06;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII CSHG Logistica;Lucro na Venda;3799999.63;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII HSI Malls;Lucro na Venda;5851300;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Imobiliário FII BTG Shoppings;Lucro na Venda;70000000;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII JS Real Estate Muitigestão;Lucro na Venda;365024.31;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Kinea Rendimentos Imobiliários;Lucro na Venda;4522769.31;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Maxi Renda;Lucro na Venda;13440134.66;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII TRX Edificios Corporativos;Lucro na Venda;15847378.46;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Valora;Lucro na Venda;4124538.15;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FIIVia Parque Shopping;Lucro na Venda;10344017.11;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos Floripa Shopping;Lucro na Venda;5063151.97;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII BTG Pactual Corporate Office Fund;Lucro na Venda;1033573.84;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Iridium Recebíveis Imobiliários;Lucro na Venda;33023733.22;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Rio Bravo Renda Educacional;Lucro na Venda;4499955.12;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de fundos FII Kinea Índice de Preços;Lucro na Venda;224898.46;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de Fundos FII Mogno Hotéis;Lucro na Venda;10000000;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de Fundos FII BB Renda de Papeis Imobiliários II;Lucro na Venda;26087.85;Capital
11.026.627/0001-38;2019-12-01;1;Cotas de Fundo de Investimento Imobiliario General Shopping Ativo e Renda - FII;Lucro na Venda;240790.68;Capital
11.160.521/0001-22;2019-12-01;1;CRI - RB CAPITAL SECURITIZADORA S.A.;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;5935752.38;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;6677387.46;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;1648163.5;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;4805288.94;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;3287479.84;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;3287479.84;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;2045320.34;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;1004172.62;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;6109636.96;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - FORTE SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;9899564.31;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - FORTE SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;3464847.51;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;3166788.13;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;1016860.29;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;6545426.72;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;14615566.72;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - GAIA SECURITIZADORA S.A.;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;8021080.79;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - GAIA SECURITIZADORA S.A.;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;18017531.29;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - BRAZILIAN SECURITIES CIA DE SEC;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;22063089.65;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;20440621.19;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;5127709.16;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;46653046.26;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;14991691.47;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;10144741.2;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;92000000;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - GAIA SECURITIZADORA S.A.;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;23101209.2;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - BRAZILIAN SECURITIES CIA DE SEC;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;1686674.46;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;30161932.34;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;10950504.34;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;9088618.8;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;33000000;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;38000000;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;30459125.04;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;5000000;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;5000000;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;5000000;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;5000000;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - GAIA SECURITIZADORA S.A.;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;27000000;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;87755809.44;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;51898083.69;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - RB CAPITAL SECURITIZADORA S.A.;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;5009789.41;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;1486369.4;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;1128686.93;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;794849.95;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;5071142.67;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;450414.97;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;9117212.23;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;1252116.89;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;1252116.89;Caixa do fundo
11.160.521/0001-22;2019-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de Caixa visando maximizar a rentabilidade ao Cotista;2212206.52;Caixa do fundo
