CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
00.332.266/0001-31;2020-12-01;1;5294;856535;0.305889079473981;0.514960859743034;0.485039140256966;1;169672;0.0605939183950568;0;1;2;675484;0.241231448755048;0;1;;;;;;;;;;;1;1098458;0.39228555337591;0;1;;;;;;;;;;
00.613.094/0001-74;2020-12-01;1;459;99212;0.1308;0.5109;0.4891;1;54168;0.0714;0;1;1;88986;0.1174;0;1;1;121738;0.1605;0;1;2;394296;0.5199;0;1;;;;;;;;;;;;;;;
00.762.723/0001-28;2020-12-01;1;3501;470149;0.1811;0.999;0.001;2;343673;0.1325;0;1;;;;;;1;454425;0.1752;0;1;;;;;;;;;;;;;;;;1;1326032;0.5112;0;1
00.868.235/0001-08;2020-12-01;1;3;2100;0.0387;1;0;2;6056;0.1115;0;1;;;;;;1;9084;0.167243537815745;0;1;;;;;;;;;;;;;;;;1;37076;0.6826;0;1
01.201.140/0001-90;2020-12-01;1;20655;2300665;0.1885197871849;0.1800921890688;0.00842759811610008;3;2408418;0.197349308205053;0.0761800821102681;0.121169226094785;;;;;;;;;;;;;;;;;;;;;;;;;;1;7494750;0.614130822668583;0;0.614130822668583
01.235.622/0001-61;2020-12-01;1;50;93867;0.1071;0.0223;0.0848;5;313941;0.3582;0;0.3582;1;116751;0.1332;0;0.1332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;351962;0.4015;0;0.4015;0;0;0;0;0
01.497.954/0001-14;2020-12-01;2;4;576863;0.066276;0.008667;0.057609;;;;;;;;;;;;;;;;1;1740799;0.2;0.2;0;;;;;;;;;;;1;6386332;0.733724;0;0.733724
01.601.918/0001-59;2020-12-01;1;1;500000;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.633.741/0001-72;2020-12-01;1;350;104120;0.205;0.0567;0.1483;1;44563;0.0877;;0.0877;;;;;;1;91389;0.1799;;0.1799;;;;;;;;;;;;;;;;1;267936;0.5274;;0.5274
01.636.325/0001-28;2020-12-01;1;;;;;;;;;;;1;25138;0.107016882983459;;0.107016882983459;;;;;;1;52379;0.222984658059655;;0.222984658059655;2;157383;0.669998458956885;;0.669998458956885;;;;;;;;;;
01.657.856/0001-05;2020-12-01;1;4794;2494684;0.594;0.5702;0.0238;6;1705316;0.406;0.2514;0.1546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.964.775/0001-40;2020-12-01;1;;;;;;1;744200;0.0591;0;0.0591;;;;;;5;11838800;0.9408;0;0.9408;;;;;;;;;;;;;;;;;;;;
02.027.437/0001-44;2020-12-01;1;7;5115;0.0365;1;0;2;27545;0.1968;1;0;2;37340;0.2667;0.44;0.56;;;;;;;;;;;;;;;;1;70000;0.5;0;1;;;;;
02.508.235/0001-14;2020-12-01;1;2;890;0.052;0.052;;2;4240;0.248;0.248;;1;11970;0.7;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;
03.251.720/0001-18;2020-12-01;1;1003;176572;0.235429;0.207763;0.027667;4;229745;0.306327;0.157761;0.148565;2;193683;0.258244;;0.258244;1;150000;0.2;;0.2;;;;;;;;;;;;;;;;;;;;
03.507.519/0001-59;2020-12-01;1;3127;608950;1;0.5234;0.4766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.683.056/0001-86;2020-12-01;1;27814;3449402;0.9346;0.5013;0.4333;1;241293;0.065379;0;0.065379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.855.441/0001-63;2020-12-01;1;1;1219857;0.00845885450868296;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;142990804;0.991541145491317;0;1
04.066.582/0001-60;2020-12-01;1;3205;200000;1;0.95608;0.04392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.141.645/0001-03;2020-12-01;1;69126;56959214;0.8251;0.8108;0.0143;1;4390722;0.0636;0.0636;;1;7683564;0.1113;;0.1113;;;;;;;;;;;;;;;;;;;;;;;;;
04.722.883/0001-02;2020-12-01;1;655;645615;0.164046456389202;0.115385045388689;0.0486614110005128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3289947;0.835953543610798;0;0.835953543610798
04.782.236/0001-88;2020-12-01;1;1;36036;0.0106;;0.0106;;;;;;;;;;;1;650379;0.1915;;0.1915;;;;;;;;;;;;;;;;1;2709069;0.7979;;0.7979
05.437.916/0001-27;2020-12-01;1;1976;224745;0.585371;0.585371;0;4;116771;0.304142;0.249901;0.054241;1;42420;0.110487;;0.110487;;;;;;;;;;;;;;;;;;;;;;;;;
05.562.312/0001-02;2020-12-01;2;3979;74319;0.709150763358779;0.685209923664122;0.0239408396946565;3;30481;0.290849236641221;0.290849236641221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.175.262/0001-73;2020-12-01;1;633;182389;0.7728;0.9937;0.0063;1;15360;0.0651;1;0;;;;;;1;38251;0.1621;0;1;;;;;;;;;;;;;;;;;;;;
07.000.400/0001-46;2020-12-01;1;7355;130000;1;0.9726;0.0274;0;0;0;0.0513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.122.725/0001-00;2020-12-01;1;3883;87233;0.784631713393957;0.591534220207417;0.19309749318654;1;7146;0.0642758844005505;0;0.0642758844005505;0;0;0;0;0;1;16798;0.151092402205492;0;0.151092402205492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.224.019/0001-60;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2022;1;290525;0.2022;0;0.3152;1;452759;0.3152;0;0.4826;1;693319;0.4826;0;0;0;0;0;0;
07.583.627/0001-61;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;224952;1;0;1
07.789.135/0001-27;2020-12-01;2;55;70147;0.1555;0.8169;0.1831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;380966;0.8445;0;1
08.014.513/0001-63;2020-12-01;1;7566;1081375;0.944597309573725;0.933296645702306;0.0113006638714186;1;63425;0.0554026904262753;0;0.0554026904262753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.098.114/0001-28;2020-06-01;1;1;65095;0.0148;0.0148;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4344895;0.9852;0;0.9852
08.417.532/0001-30;2020-12-01;1;1;465;0.01;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;46506;0.99;;1
08.431.747/0001-06;2020-12-01;2;79945;8744460;0.8744;0.8373;0.1627;2;1255540;0.1256;0.4516;0.5484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.693.497/0001-82;2020-12-01;1;48;1948;0.003541;0.00355;0;4;206700;0.375761;0.37576;0;0;0;0;0;0;1;108355;0.196979;0.196979;0;0;0;0;0;0;0;0;0;0;0;1;233081;0.423719;0;0.423719;0;0;0;0;0
08.696.175/0001-97;2020-06-01;1;6880;927162;1;0.956284877939313;0.0437151220606539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.706.065/0001-69;2020-12-01;1;24394;1106448;0.880213711454533;0.875242438079843;0.00497127337469034;0;0;0;0;0;1;150574;0.119786288545467;0;0.119786288545467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.924.783/0001-01;2020-12-01;1;118764;23537225;0.883589102597841;0.636236559809855;0.247352542787985;2;3100977;0.116410897402159;0.0516475173512086;0.0647633800509509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.006.914/0001-34;2020-12-01;1;13186;1608937;0.8689;0.7752;0.2248;2;242849;0.1311;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.072.017/0001-29;2020-12-01;2;103363;11817767;1;0.8418;0.1582;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.276.964/0001-31;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1206204.15662318;1;;1
09.326.861/0001-39;2020-12-01;1;2055;303677;0.2975;0.9914;0.0086;1;75000;0.0735;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;642070;0.629;;1
09.350.920/0001-04;2020-12-01;1;41;120150;0.1224;0.1224;0;13;861322;0.8776;0.8776;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.517.273/0001-82;2020-03-01;1;159;894963.6273502;0.9321927698423;0.86085759832561;0.0713351715166896;1;65099.20118;0.0678072301577002;0.0678072301577002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.517.273/0001-82;2020-12-01;1;159;894963.6273502;0.9321927698423;0.86085759832561;0.0713351715166896;1;65099.20118;0.0678072301577002;0.0678072301577002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.552.812/0001-14;2020-12-01;1;10650;2029633;0.593122624706125;0.508132071088226;0.0849905536178986;1;187080;0.0546706624448961;0;0.0546706624448961;1;366994;0.107247194212648;0;0.107247194212648;0;0;0;0;0;1;838238;0.244959518636331;0;0.244959518636331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.505/0001-80;2020-12-01;1;515;7673322.00000017;0.9351;0.960645920222436;0.0392471393433857;1;532528;0.064896;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.985/0001-80;2020-12-01;1;1778;1778342;0.6562;0.692;0.308;3;511035;0.1886;;1;;;;;;1;420623;0.1552;;1;;;;;;;;;;;;;;;;;;;;
10.375.382/0001-91;2020-12-01;1;1029;22248;0.341059602649007;0.338146921756193;0.00291268089281334;1;4450;0.0682180524895757;0;0.0682180524895757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;38534;0.590722344861418;0;0.590722344861418
10.410.463/0001-85;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000000;1;0;0
10.427.246/0001-06;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6184274.000016;1;0;1
10.456.799/0001-89;2020-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15609;0.4999;0;0.4999;1;15610;0.5;0;0.5
10.456.810/0001-00;2020-12-01;1;293;16006;0.0343;0.0343;0;4;136045;0.2913;0.2913;0;1;314898;0.6744;0;0.6744;;;;;;;;;;;;;;;;;;;;;1;314898;0.6744;0;0.6744
10.522.648/0001-81;2020-12-01;1;51;10486;0.1684;0.1684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;51792;0.8316;0;0.8316
10.869.155/0001-12;2020-12-01;1;4230;100000;0.4193;0.3972;0.0222;1;19000;0.0797;0;0.0797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;119477;0.501;0;0.501
10.991.914/0001-15;2020-12-01;1;2279;1047225;0.6115;0.5664;0.0451;2;237499.9999975;0.1385;0.0729;0.0656;0;0;0;0;0;0;0;0;0;0;1;428225;0.25;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.026.627/0001-38;2020-12-01;1;255554;20562973;1;0.969823526977349;0.030176473022651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.044.355/0001-07;2020-12-01;1;48;6206.66;0.386649038533271;0.386644965390803;4.07314246809457E-06;8;9845.78;0.613350961466729;0.613350961466729;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.160.521/0001-22;2020-12-01;1;61126;10841866;0.8763;0.7859;0.0904;2;1530584;0.1237;0;0.1237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.179.118/0001-45;2020-12-01;1;5172;579357;0.9022;0.8913;0.0108;1;62811;0.0978;0;0.0978;0;0;0.1361;0;0.1361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.233.841/0001-65;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1529229.79;1;0;1
11.260.134/0001-68;2020-12-01;1;9377;1209270;0.7329;0.6883;0.0446;1;87688;0.0531;0;0.0531;0;0;0;0;0;0;0;0;0;0;1;353042;0.214;0;0.214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.268.335/0001-01;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;156.7160539;1;0;1
11.274.415/0001-70;2020-12-01;1;2863;59245;1;0.9016;0.0984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.281.322/0001-72;2020-12-01;1;1301;72060;0.3695;0.9168;0.0832;2;30844;0.1582;0.6315;0.3685;;;;;;;;;;;;;;;;;;;;;1;92096;0.4723;;1;;;;;
11.326.746/0001-06;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;17450;1;0;1
11.425.077/0001-20;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;44260.0991;1;0;1
11.602.654/0001-01;2020-12-01;1;4435;3474010;1;0.9247;0.0753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.664.201/0001-00;2020-12-01;1;83506;10000000;1;0.9405;0.0595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.701.400/0001-40;2020-12-01;1;2;865000;0.06503759;0.06503759;0;;;;;;2;3583000;0.26939849;0.26939849;0;;;;;;3;8852000;0.6655639;0;0.6655639;;;;;;;;;;;;;;;
11.728.688/0001-47;2020-05-01;1;188811;11882212;1;0.9725;0.0275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.728.688/0001-47;2020-12-01;1;264024;18436967;1;0.9354;0.0646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.769.604/0001-13;2020-12-01;3;5368;17083089;0.2495;0.2188;0.7812;1;3441400;0.0502;0;1;;;;;;;;;;;3;47957707;0.7003;0;1;;;;;;;;;;;;;;;
11.839.593/0001-09;2020-06-01;2;23871;2305992;0.681338844337762;0.55587219504441;0.125466649293352;3;706591;0.208772578291453;0.0770479902354882;0.131724588055965;1;371918;0.109888577370785;0;0.109888577370785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.945.604/0001-27;2020-06-01;1;1126;94023;0.743129707642091;0.935685949182647;0.064314050817353;2;17500;0.138314772808106;0;1;1;15000;0.118555519549805;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
12.005.956/0001-65;2020-06-01;1;201582;23600802;1;0.98;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.323.955/0001-69;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3591545;1;0;1
12.358.507/0001-09;2020-12-01;1;48;206395;0.515689532399715;1;0;7;193839;0.484310467600285;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.401.858/0001-47;2020-06-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;1;0;1
12.516.185/0001-70;2020-12-01;1;63083;12673868;1;0.7949;0.2051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.681.340/0001-04;2020-12-01;1;8663;1590000;1;0.9268;0.0732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.804.013/0001-00;2020-12-01;1;59;701060;0.4447;0.4447;0;7;875520;0.5553;0.5553;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.809.972/0001-00;2020-12-01;1;253;732231;0.4269;0.9552;0.0448;6;789459;0.4603;0.8457;0.1543;1;193510;0.1128;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
12.811.222/0001-73;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;125512.222;1;0;1
12.887.506/0001-43;2020-12-01;1;574;39626;0.74;0.6257;0.1137;1;2961;0.055;0;0.0552;0;0;0;0;0;0;0;0;0;0;1;11010;0.205;0;0.2054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.927.767/0001-40;2020-12-01;2;1;100000;0.0003;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;290822157.28;0.9997;0;0.9997
12.948.291/0001-23;2020-12-01;1;4693;769791;0.844996;0.717703;0.127293;2;141209;0.155004;0;0.155004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.969.125/0001-03;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;467;1;0;1
12.978.943/0001-72;2020-06-01;1;42;158009.23552144;0.259;0.259;0;5;265460.46553945;0.4351;0.4351;0;1;64610.29893911;0.1059;0;0.1059;1;122020;0.2;0.2;0;;;;;;;;;;;;;;;;;;;;
12.989.974/0001-29;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4735662339.00747;1;0;1
13.000.836/0001-38;2020-06-01;1;27;5.1;0.2137;0;0;1;2.39;0.099635;0;0;;;;;;2;9.2;0.384288;0;0;1;7.24;0.302374;0;0;;;;;;;;;;;;;;;
13.020.465/0001-56;2020-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;297.7;1;0;1
13.022.994/0001-99;2020-12-01;1;54;59232;0.0752;0.0642;0.011;5;290535;0.369;0.2826;0.0864;;;;;;;;;;;1;200274;0.2544;0;0.2544;1;237215;0.3014;0;0.3014;;;;;;;;;;
13.125.823/0001-95;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;416.29489;1;0;1
13.320.290/0001-00;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;102444.63;1;0;1
13.371.132/0001-71;2020-12-01;1;43203;19296810;0.9292;0.9952;0.0048;1;1470518;0.0708;0.0708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.464.208/0001-03;2020-12-01;1;66;31425;0.6812;0.6779;0.0033;1;3600;0.078;0.078;;2;11110;0.2408;;0.2408;;;;;;;;;;;;;;;;;;;;;;;;;
13.500.306/0001-59;2020-12-01;1;2838;101664;1;0.956;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.551.286/0001-45;2020-12-01;1;3052;466233;0.158085383121392;0.146240668807777;0.0118447143136149;1;181475;0.0615326347597761;0;0.0615326347597761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2301540;0.780381982118832;0;0.780381982118832
13.555.918/0001-49;2020-12-01;1;32;35143.83;0.3578;0.0553;0.3025;3;23337.54;0.2376;0;0.2376;;;;;;1;18112.13;0.1844;0;0.1844;1;21628.48;0.2202;0;0.2202;;;;;;;;;;;;;;;
13.584.584/0001-31;2020-12-01;1;148;45508186;0.5318;0;0;2;13079899;0.1528;0;0;;;;;;;;;;;;;;;;1;26989212;0.3154;0;0;;;;;;;;;;
13.598.226/0001-88;2020-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;84198.4;1;0;0
13.652.006/0001-95;2020-12-01;1;2858;566826;0.5258;0.4738;0.052;2;147757;0.1371;;0.1371;;;;;;;;;;;;;;;;1;363417;0.3371;0;0.3371;;;;;;;;;;
13.703.596/0001-38;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1064.3855;1;0;1
13.726.079/0001-84;2020-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;214819.58348255;1;0;0;;;;;
13.842.683/0001-76;2020-12-01;1;4;4107.639198;0.1248;0;0;3;5863.1314288;0.1782;0;0;3;11115.15386424;0.3378;0;0;2;11822.62579907;0.3592;0;0;;;;;;;;;;;;;;;;;;;;
13.873.457/0001-52;2020-12-01;1;10451;1635910;0.91531;0.60795;0.30736;1;151371;0.08469;0;0.08469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.920.018/0001-53;2020-12-01;1;21;17953.95419062;0.443295;0.2744;0.1689;2;4373.75933162;0.108;0.108;;1;4177.65281601;0.103149;0.1031;;2;13995.76477307;0.345564;0.1728;0.1728;;;;;;;;;;;;;;;;;;;;
13.966.653/0001-71;2020-12-01;1;2424;774416;0.525837765018388;0.472721371495619;0.0531163935227686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;698312;0.474162234981612;0;0.474162234981612;0;0;0;0;0
13.974.819/0001-00;2020-12-01;1;5643;1929323;0.7776;0.56;0.2176;3;551961;0.2224;0;0.2224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.056.001/0001-62;2020-06-01;1;71;22544804;0.4361;1;0;8;29155175;0.5639;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.069.202/0001-02;2020-12-01;1;24;27263.1414;0.239;0.0016;0.2374;2;14770.71653;0.1295;0;0.1295;1;14915.31459;0.1308;0;0.1308;;;;;;;;;;;;;;;;;;;;;1;57105.14286;0.5007;0;0.5007
14.074.706/0001-02;2020-12-01;1;25;3481236.42;0.0945;0.0079;0.0866;1;3098116.23;0.0841;;0.0841;2;9235407.11;0.2507;;0.2507;1;7220342.21;0.196;;0.196;;;;;;1;13803378.71;0.3747;;0.3747;;;;;;;;;;
14.074.721/0001-50;2020-12-01;2;1;10000;0.189;0;0.189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;42918.7;0.811;0;0.811
14.080.689/0001-16;2020-06-01;1;775;236977;0.2766;0.8333;0.1367;8;690327;0.7234;0.8986;0.1014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.088.246/0001-71;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;230.69976;1;0;0
14.149.745/0001-21;2020-12-01;1;1;1000;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;623046661.029232;0.4757;;0.4757;1;686690000;0.5243;;0.5243
14.217.108/0001-45;2020-12-01;1;17274;588654;0.8593;0.767;0.0923;;;;;;1;96346;0.1407;;0.1407;;;;;;;;;;;;;;;;;;;;;;;;;
14.365.190/0001-55;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;52811.3425;1;;1
14.376.247/0001-11;2020-12-01;1;1781;772011;0.773244324697893;0.636527260981265;0.136717063716628;1;71133;0.0712466383882292;0;0.0712466383882292;0;0;0;0;0;1;155261;0.155509036913878;0;0.155509036913878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.410.722/0001-29;2020-06-01;1;70133;15919690;1;0.92;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.413.342/0001-48;2020-12-01;1;;;;;;;;;;;;;;;;;;;;;4;25944;1;0;1;;;;;;;;;;;;;;;
14.423.780/0001-97;2020-06-01;1;6265;16195895;0.87;0.84;0.03;2;2351266;0.13;0;0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.465.810/0001-28;2020-06-01;1;;;;;;;;;;;;;;;;;;;;;1;12522387.21;0.2203;0;0;;;;;;;;;;;1;44320966.37;0.7797;0;0
14.609.653/0001-87;2020-12-01;1;19;24570.2;0.300003;0;0;7;32887.98;0.401562;0;0;1;8230;0.100488;0;0;1;16211.82;0.197947;0;0;;;;;;;;;;;;;;;;;;;;
14.631.148/0001-39;2020-06-01;1;29;44575458.51;0.633;0;1;3;13720261.97;0.1948;0;1;0;0;0;0;0;1;12128083.22;0.1722;0;1;;;;;;;;;;;;;;;;;;;;
14.721.889/0001-00;2020-12-01;1;49;4292958;0.5353;1;0;8;3726863;0.4647;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.733.211/0001-48;2020-12-01;1;207;77184;0.202;0.9012;0.0988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;304833;0.798;;1
14.788.458/0001-61;2020-06-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;517537;1;0;1
