CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
02.508.235/0001-14;2023-12-01;1;2;890;0.052;0.052;0;;;;;;1;2466;0.144210526315789;0.144210526315789;0;;;;;;;;;;;;;;;;;;;;;1;13744;0.80374269005848;0.80374269005848;0
03.251.720/0001-18;2023-12-01;1;908;239968;0.319957;0.3139973;0.00596;3;164473;0.219297;0.066667;0.152631;2;195559;0.260745;;0.260745;1;150000;0.2;;0.2;;;;;;;;;;;;;;;;;;;;
03.507.519/0001-59;2023-12-01;1;2434;608950;1;0.94437;0.05563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.683.056/0001-86;2023-12-01;1;31467;3416666;0.92575;0.56814;0.35761;1;274029;0.07425;0;0.07425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.855.441/0001-63;2023-12-01;1;1;1219857;0.00845885450868296;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;142990804;0.991541145491317;0;1
04.066.582/0001-60;2023-12-01;1;3230;200000;1;0.981615;0.018385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.141.645/0001-03;2023-12-01;1;14791;1202101;0.8707;0.7889;0.0818;2;178569;0.1293;0.0636;0.0657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.644.612/0001-78;2023-12-01;1;1;1306216.48;1;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.722.883/0001-02;2023-12-01;2;678;702403;0.17847590763403;0.0914601269145296;0.0870157807195008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3233159;0.82152409236597;0;0.82152409236597
05.437.916/0001-27;2023-12-01;1;2355;250458;0.652343;0.648887;0.003456;4;133478;0.347659;0.3477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.562.312/0001-02;2023-12-01;1;2531;72818;0.6222;0.0291;0;3;27445;0.245817211235311;0;0;1;11385;0.101972269991402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.175.262/0001-73;2023-12-01;1;525;145860;0.6178;0.9893;0.0107;2;27713;0.1174;1;0;0;0;0;0;0;0;0;0;0;0;1;62532;0.2648;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.000.400/0001-46;2023-12-01;1;7491;130000;1;0.9779;0.0221;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.122.725/0001-00;2023-12-01;1;2237;5003000;0.829822524465085;0.826505224747056;0.00331729971802952;2;1026000;0.170177475534915;0.170177475534915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.224.019/0001-60;2023-12-01;1;1019661;259279007;0.774763012390052;0.726620492311547;0.048142520078505;0;0;0;0;0;0;0;0;0;0;1;296832;0.199677509843215;0;0.199677509843215;0;0;0;0;0;1;470002;0.316168165768282;0;0.316168165768282;1;719723;0.484154324388503;0;0.484154324388503;0;0;0;0;0
07.583.627/0001-61;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;224952;1;0;1
07.789.135/0001-27;2023-12-01;1;62;103328.3126;0.1546;0.7969;0.2031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;565047.8395;0.8454;0;1
08.014.513/0001-63;2023-12-01;1;6197;1293286;1;0.897409389725088;0.102590610274912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.098.114/0001-28;2023-06-01;1;199;2072331.96;0.2329;0.0546;0.1783;1;783005;0.088;0;0.088;;;;;;;;;;;;;;;;;;;;;;;;;;1;6043387.03961421;0.6791;0;0.6791
08.417.532/0001-30;2023-12-01;1;1;465;0.01;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;46506;0.99;;1
08.431.747/0001-06;2023-12-01;1;105409;11974198;0.9406;0.7676;0.2324;1;755602;0.0594;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.693.497/0001-82;2023-12-01;1;47;1947;0.00317988676612696;0.0032;0;4;206700;0.337587362382354;0.3376;0;1;62201.953305;0.101589711423635;0;0.1016;1;108355;0.176967966380938;0.177;0;0;0;0;0;0;1;233082;0.380675073046946;0;0.3807;0;0;0;0;0;0;0;0;0;0
08.696.175/0001-97;2023-06-01;1;7797;927162;1;0.9976;0.0024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.706.065/0001-69;2023-12-01;2;32445;1504323;0.9999747401056;0.994514614510746;0.0054601255948539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;38;2.52598944003467E-05;2.52598944003467E-05;0
08.924.783/0001-01;2023-12-01;1;148328;23537225;0.88358910259784;0.652227391323183;0.231361711274657;2;3100977;0.116410897402159;0.0516475173512086;0.0647633800509508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.006.914/0001-34;2023-12-01;1;8833;1608937;0.8689;0.775117965243411;0.224882034756589;2;242849;0.1311;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.072.017/0001-29;2023-12-01;1;148156;11817767;1;0.915;0.085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.150.967/0001-24;2023-12-01;1;56;16752.97453334;0.228538030877025;0.2285;;6;42052;0.5737;0.483;0.0907032577574385;;;;;;1;14500;0.1978;;0.1978;;;;;;;;;;;;;;;;;;;;
09.276.964/0001-31;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1206868.34768813;1;;1
09.326.861/0001-39;2023-12-01;1;1872;284859;0.2676;0.9998;0.0002;1;101074;0.0949;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;678616;0.637468073334342;0;1
09.350.920/0001-04;2023-12-01;1;41;120150;0.1224;0.1224;0;13;861322;0.8776;0.8776;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.517.273/0001-82;2023-12-01;1;5595;1665695.35776203;1;0.8922;0.1078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.552.812/0001-14;2023-12-01;1;148115;74028367;0.743845410100274;0.641743457362017;0.102101952738257;1;5523993;0.0555057068660726;0;0.0555057068660726;0;0;0;0;0;0;0;0;0;0;1;19968812;0.200648883033652;0;0.200648883033652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.985/0001-80;2023-12-01;1;1069;933548;0.2973;0.6687;0.3313;1;264318;0.0842;0;1;1;445456;0.1419;0;1;0;0;0;0;0;2;1496678;0.476649044585987;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.375.382/0001-91;2023-12-01;1;797;19790;0.3034;0.9985;0.0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45442;0.6966;0;1
10.427.246/0001-06;2023-12-01;1;1;6348650.000016;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.456.799/0001-89;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;31824;1;0;1;;;;;
10.456.810/0001-00;2023-12-01;1;340;12383;0.0267291490835936;0.99991924412501;8.07558749899055E-05;4;136045;0.293658005901437;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;314849;0.679612845014969;0;1.0000031761257
10.522.648/0001-81;2023-12-01;1;59;10486;0.1579;0.1572;0.0007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55920.01;0.8421;0;0.8421
10.869.155/0001-12;2023-12-01;1;1019661;259279007;0.774763012390052;0.726620492311547;0.048142520078505;1;20055;0.0796455959619226;0;0.0796455959619226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;131187;0.520990615679718;0;0.520990615679718
10.991.914/0001-15;2023-12-01;3;3647;1046825;0.6111;0.5656;0.0456;2;237899.9999975;0.1389;0.0732;0.0657;0;0;0;0;0;0;0;0;0;0;1;428225;0.25;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.026.627/0001-38;2023-12-01;1;315407;201491024;1;0.951450973816084;0.0485490261839157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.044.355/0001-07;2023-12-01;1;53;630180;0.3906;1;0;8;983379;0.6094;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.160.521/0001-22;2023-12-01;1;103639;15418106;1;0.8653;0.1347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.179.118/0001-45;2023-12-01;1;4641;539314;0.839833190068642;0.821299099301117;0.018534090767525;0;0;0;0;0;0;0;0;0;0;1;102854;0.160166809931357;0;0.160166809931357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.233.841/0001-65;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1529229.79;1;0;1
11.260.134/0001-68;2023-12-01;1;18582;1233230;0.7035;0.565;0.1385;1;108311;0.0618;;0.0618;;;;;;;;;;;1;411516;0.2347;;0.2347;;;;;;;;;;;;;;;
11.268.335/0001-01;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;220.4949061;1;0;1
11.274.415/0001-70;2023-12-01;1;1118;3589771;1;0.132281418508311;0.986771858149168;1;94003;0.0835096010767064;0;0.0835096010767064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.281.322/0001-72;2023-12-01;1;949;51144;0.2623;0.9073;0.0927;2;30844;0.1582;0.6315;0.3685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;113012;0.5796;0;1
11.326.746/0001-06;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;17450;1;0;1
11.425.077/0001-20;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;44260.099084;1;0;1
11.602.654/0001-01;2023-12-01;1;3509;3069216;0.883479322166602;0.802448179481348;0.0810311426852542;0;0;0;0;0;1;404794;0.116520677833397;0;0.116520677833397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.664.201/0001-00;2023-12-01;1;123251;15592424;1;0.9204;0.0796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.728.688/0001-47;2023-12-01;1;441076;33787575;1;0.8712;0.1288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.769.604/0001-13;2023-12-01;1;8545;22746433;0.3025;0.0528;0.2497;1;4493996;0.0598;;0.0598;;;;;;;;;;;2;47957707;0.6377;;0.6377;;;;;;;;;;;;;;;
11.827.568/0001-05;2023-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;37122134.4905246;1;;1
11.839.593/0001-09;2023-06-01;2;221702;21066892;1;0.826427267961501;0.173572732038499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.945.604/0001-27;2023-06-01;1;963;206275;0.3828;0.8515;0.1485;2;56796;0.1054;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;275800;0.5118;1;0
12.005.956/0001-65;2023-06-01;1;250909;24157121;1;0.94;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.323.955/0001-69;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4177412.5999541;1;0;1
12.358.507/0001-09;2023-12-01;1;50;220331.76316283;0.5339;1;0;6;140460.49615198;0.3404;1;0;1;51893.7497017499;0.1257;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
12.401.858/0001-47;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;1;0;1
12.516.185/0001-70;2023-12-01;1;147054;64310930;0.7764;0.6928;0.0836;1;4533915;0.0547;0;0.0547;;;;;;1;13983910;0.1689;0;0.1689;;;;;;;;;;;;;;;;;;;;
12.681.340/0001-04;2023-12-01;1;9491;1590000;1;0.9515;0.0485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.804.013/0001-00;2023-12-01;1;103;712937;0.4194;0.4194;;7;987059;0.5806;0.5806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.809.972/0001-00;2023-12-01;1;287;719631;0.4109;0.9539;0.0461;5;632696;0.3613;0.8011;0.1989;2;398814;0.2277;0.4443;0.5557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.811.222/0001-73;2023-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;125512.22217263;1;1;
12.887.506/0001-43;2023-12-01;1;602;41684;0.7777;0.6049;0.1728;2;6330;0.1181;0.0666;0.0515;0;0;0;0;0;1;9153;0.1708;0;0.1708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.927.767/0001-40;2023-12-01;1;1;100000;0.0003;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;290822157.28;0.9997;0;0.9997
12.948.291/0001-23;2023-12-01;1;2598;641481;0.7042;0.785;0.215;4;269519;0.2958;0.5215;0.4785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.969.125/0001-03;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;467;1;0;1
12.978.943/0001-72;2023-06-01;1;478;4229724;0.302298259920568;0.733956872836147;0.266043127163853;6;7268367;0.519469992974502;0.678716278360738;0.321283721639262;0;0;0;0;0;1;2493799;0.17823174710493;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.989.974/0001-29;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4735662339.00747;1;0;1
13.000.836/0001-38;2023-06-01;1;25;4.3309363;0.180645694200335;0;0;;;;;;1;3.48330984;0.145290736361478;0;0;2;8.0714303;0.33666372089867;0;0;;;;;;1;7.23861778;0.301926660505024;0;0;;;;;;;;;;
13.012.312/0001-67;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;55568.69;1;0;1
13.020.465/0001-56;2023-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;297.7;1;0;1
13.022.994/0001-99;2023-12-01;1;61;135279;0.1718;0.1333;0.0385;4;214488;0.2725;0.2135;0.0589096812218643;;;;;;;;;;;1;200274;0.2544;0;0.2544;1;237215;0.3013;0;0.3013;;;;;;;;;;
13.125.823/0001-95;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1066.2949;1;0;1
13.320.290/0001-00;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;124783.1475;1;0;1
13.371.132/0001-71;2023-12-01;1;104780;19190416;0.9241;0.7786;0.2214;1;1576912;0.0759;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.500.306/0001-59;2023-12-01;1;3539;101644;1;0.9436;0.0564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.551.286/0001-45;2023-12-01;2;1647;466233;0.1581;0.1433;0.0147;1;181475;0.0615;0;0.0615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2301540;0.7804;0;0.7804
13.555.918/0001-49;2023-12-01;1;78;68207.11336755;0.4677;0.0476;0.4201;5;51097.4372015;0.3504;0;0.3504;0;0;0;0;0;1;26513.4464316;0.1819;0;0.1818;;;;;;;;;;;;;;;;;;;;
13.568.181/0001-07;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;90868.01216867;1;0;1
13.584.584/0001-31;2023-12-01;1;11722;17401313;0.4897;0.062;0.4277;1;2548417;0.0717;;0.0717;;;;;;1;5895749;0.1659;;0.1659;1;9690257;0.2727;;0.2727;;;;;;;;;;;;;;;
13.598.226/0001-88;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;87683.14488495;1;0;1
13.703.596/0001-38;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1064.38551926;1;0;1
13.726.079/0001-84;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;269242.04880972;1;0;1;;;;;
13.842.683/0001-76;2023-12-01;1;3;1807.1943014;0.069324;0;0;2;2947.6682247;0.113073;0;0;2;6641.8186308;0.254782;0;0;1;4763.1607067;0.182716;0;0;;;;;;1;9908.8020553;0.380104;0;0;;;;;;;;;;
13.873.457/0001-52;2023-12-01;1;13143;2063443;0.876188;0.627962;0.248227;1;291579;0.123812;0;0.123812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.920.018/0001-53;2023-12-01;2;20;15521.23368301;0.3832;0.2186;0.1646;5;11747.18003461;0.2901;0.2901;;;;;;;2;13232.7173937;0.3267;0.1531;0.1736;;;;;;;;;;;;;;;;;;;;
13.974.819/0001-00;2023-12-01;1;5261;2063512;0.8316;0.525;0.3066;3;417772;0.1684;0;0.1684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.056.001/0001-62;2023-06-01;1;756;1473283;0.46;0.9955;0.0045;8;1757964;0.54;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.074.706/0001-02;2023-12-01;2;17;3935172.863;0.0914;;0.0914;1;2738840.12706862;0.0636;;0.0636;;;;;;1;6844754;0.1589;;0.1589;;;;;;;;;;;;;;;;1;29554210.7396945;0.6861;;0.6861
14.080.689/0001-16;2023-06-01;1;731;264266;0.276920142847562;0.23166831533767;0.045251827509892;8;690038;0.723079857152438;0.649727969284421;0.0733518878680169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.088.246/0001-71;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;230.69976;1;0;1
14.149.745/0001-21;2023-12-01;3;1;1000;0.0001;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;623046661.02;0.475703;;1;1;686690000;0.524296;;1
14.217.108/0001-45;2023-12-01;1;16504;576457;0.841543;0.796607;0.044936;;;;;;1;108543;0.1585;;0.1585;;;;;;;;;;;;;;;;;;;;;;;;;
14.376.247/0001-11;2023-12-01;1;1415;654446;0.655491508956786;0.455339266129476;0.200152242827309;3;188698;0.188999454129336;0;0.188999454129336;0;0;0;0;0;1;155261;0.155509036913877;0;0.155509036913877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.410.722/0001-29;2023-06-01;1;74550;13263387;0.8331;0.9426;0.0574;1;853906;0.0537;1;0;1;1802397;0.1132;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
14.413.342/0001-48;2023-12-01;1;;;;;;;;;;;;;;;;;;;;;2;12972;0.5;0;0.5;;;;;;1;12972;0.5;0;0.5;;;;;
14.423.780/0001-97;2023-06-01;2;6355;16195895.2;0.87;0.84;0.03;2;2351266;0.13;0;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.609.653/0001-87;2023-12-01;1;18;21990.18;0.2685;0;0;4;18454;0.2253;0;0;3;25244;0.3082;0;0;1;16211.82;0.198;0;0;;;;;;;;;;;;;;;;;;;;
14.631.148/0001-39;2023-06-01;1;29;44575458.51;0.633;0;1;3;13720261.97;0.1948;0;1;0;0;0;0;0;1;12128083.22;0.1722;0;1;;;;;;;;;;;;;;;;;;;;
14.721.889/0001-00;2023-12-01;1;45;4320872;0.5353;0.5353;0;8;3751025;0.4647;0.4647;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
