CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
01.657.856/0001-05;2017-12-01;1;284;2035679;0.4847;0.4847;0;6;2164321;0.5153;0.3607;0.1546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.964.775/0001-40;2017-12-01;1;;;;;;1;744200;0.0591;0;0.0591;;;;;;5;11838800;0.9408;0;0.9408;;;;;;;;;;;;;;;;;;;;
02.027.437/0001-44;2017-12-01;1;7;5115;0.0364;0.0664;0;2;27545;0.1968;0.1968;0;2;37340;0.2667;0.1167;0.15;;;;;;;;;;;;;;;;1;70000;0.5;0;0.5;;;;;
02.508.235/0001-14;2017-12-01;1;1;374;0.0219;0.0219;;3;4240;0.248;0.1743;0.0737;1;12486;0.7302;0.7302;;;;;;;;;;;;;;;;;;;;;;;;;;
03.251.720/0001-18;2017-12-01;2;861;181509;0.242012;0.217399;0.024614;5;292293;0.389724;0.157761;0.231963;;;;;;1;126198;0.168264;;0.168264;1;150000;0.2;;0.2;;;;;;;;;;;;;;;
03.507.519/0001-59;2017-12-01;2;1380;578374;1;0.9294;0.0706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.683.056/0001-86;2017-12-01;1;6207;2170000;1;0.837879;0.162142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03.855.441/0001-63;2017-12-01;1;1;1219857;0.00845885450868296;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;142990804;0.991541145491317;0;1
04.066.582/0001-60;2017-12-01;1;1212;200000;1;0.959;0.041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04.141.645/0001-03;2017-12-01;1;2747;56959214;0.8251;0.7834;0.0417;1;4390722;0.0636;0.0636;;1;7683564;0.1113;;0.1113;;;;;;;;;;;;;;;;;;;;;;;;;
04.722.883/0001-02;2017-12-01;1;708;645615;0.164;0.135785435472748;0.0282610209164536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3289947;0.836;0;0.836
04.782.236/0001-88;2017-12-01;1;1;36036;0.0138;;0.0138;;;;;;1;290379;0.111;;0.111;;;;;;;;;;;;;;;;;;;;;1;2289069;0.8752;;0.8752
05.437.916/0001-27;2017-12-01;1;699;244223;0.636103;0.575393;0.060711;4;100693;0.262265;0.138544;0.123721;1;39020;0.101632;;0.101632;;;;;;;;;;;;;;;;;;;;;;;;;
05.562.312/0001-02;2017-12-01;1;1796;74612;0.7119;0.6886;0.0202;3;30501;0.2911;0.2911;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06.175.262/0001-73;2017-12-01;1;470;220640;0.9349;0.9674;0.0326;1;15360;0.0651;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.000.400/0001-46;2017-12-01;1;4172;123326;0.94866;0.88575;0.06292;1;6674;0.05134;0.05134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.122.725/0001-00;2017-12-01;1;4219;91000;0.869149952244508;0.789808978032474;0.0793409742120344;;;;;;1;13700;0.130850047755492;0;0.130850047755492;;;;;;;;;;;;;;;;;;;;;;;;;
07.224.019/0001-60;2017-12-01;1;;;;;;;;;;;1;201839;0.1239;0;0.1239;1;288672;0.1772;0;0.1772;1;449872;0.2761;0;0.2761;;;;;;1;688897;0.4228;0;0.4228;;;;;
07.352.632/0001-63;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;40000;1;0;1
07.583.627/0001-61;2017-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;224952;1;0;1
07.789.135/0001-27;2017-12-01;1;62;57305;0.127030256277252;0.127023606058792;6.6502184596764E-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;393808;0.872969743722748;0;0
08.014.513/0001-63;2017-12-01;1;3195;1001870;0.8751;0.8644;0.0107;;;;;;1;142930;0.1249;0;0.1249;;;;;;;;;;;;;;;;;;;;;;;;;
08.098.114/0001-28;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3568083;1;0;1
08.417.532/0001-30;2017-12-01;1;1;465;0.01;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;46506;0.99;;1
08.431.747/0001-06;2017-12-01;1;6225;466033;0.8671;0.9949;0.0051;2;71459;0.1329;0.4709;0.5291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.610.522/0001-17;2017-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2230430;1;0;1
08.693.497/0001-82;2017-12-01;1;46;1946;0.0035;1;0;4;206700;0.3758;1;0;1;61998;0.1127;0;1;1;108355;0.197;1;0;0;0;0;0;0;1;171085;0.311;0;1;0;0;0;0;0;0;0;0;0;0
08.696.175/0001-97;2017-06-01;1;3268;3268;1;0.996328029375765;0.00367197062423501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08.706.065/0001-69;2017-12-01;1;7639;970234;0.8671;0.0885;0.7786;;;;;;1;148726;0.1329;0;0.1329;;;;;;;;;;;;;;;;;;;;;;;;;
08.924.783/0001-01;2017-12-01;2;21856;16475223;0.857;0.7421;0.1164;2;2720966;0.1415;0.0518;0.0897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.006.914/0001-34;2017-12-01;1;2882;1608937;0.86885687655053;0;1;2;242849;0.13114312344947;0.7748;0.2252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.072.017/0001-29;2017-12-01;1;11698;738310;1;0.9963;0.0037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.150.967/0001-24;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;68613;1;;1
09.276.964/0001-31;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11476615;1;0;1
09.326.861/0001-39;2017-12-01;1;655;397059;0.4014;0.3617;0.0397;;;;;;2;255972;0.2587;0;0.2587;;;;;;;;;;;1;336308;0.3399;0;0.3399;;;;;;;;;;
09.350.920/0001-04;2017-12-01;1;43;173399;0.1767;0.1767;;12;808073;0.8233;0.8233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.552.812/0001-14;2017-12-01;1;5384;1064860;0.7287;0.7003;0.0284;;;;;;1;396420;0.2713;0;0.2713;;;;;;;;;;;;;;;;;;;;;;;;;
10.347.505/0001-80;2017-12-01;1;249;193519.20994;1;0.9893;0.0107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.985/0001-80;2017-12-01;1;2232;2525851;0.932;0.7809;0.2191;1;184149;0.068;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.348.185/0001-83;2017-12-01;1;623;988954.72534772;0.9348;1;0;1;69017.0959590001;0.0652;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.375.382/0001-91;2017-12-01;1;697;22439;0.4348;0.401;0.0338;1;3254;0.0631;0.0631;0;;;;;;;;;;;;;;;;;;;;;1;25911;0.5021;0;0.5021;;;;;
10.410.463/0001-85;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000000;1;0;0
10.427.246/0001-06;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5868113;1;0;1
10.456.799/0001-89;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15609;0.499984;0;0.499984;1;15610;0.500016;0;0.500016
10.456.810/0001-00;2017-12-01;1;211;11778;0.03;1;0;4;136030;0.29;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;315469;0.68;0;1
10.522.648/0001-81;2017-12-01;2;52;10486;0.1763;0.17634;0;1;4730;0.0795;0.07954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;44250;0.7441;0;0.74412
10.869.155/0001-12;2017-12-01;1;3386;100000;0.4193;0.4099;0.0094;1;19000;0.0797;0;0.0797;;;;;;;;;;;;;;;;;;;;;;;;;;1;119477;0.501;0;0.501
10.991.914/0001-15;2017-12-01;1;711;41889;0.61136;0.56626;0.0451;2;9500;0.13865;0.07297;0.06568;0;0;0;0;0;0;0;0;0;0;1;17129;0.24999;0;0.24999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.993.386/0001-33;2017-12-01;1;1;26546;0.02;0;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1300754;0.98;0;0.98
11.026.627/0001-38;2017-12-01;1;7947;5602032;0.8313;0.7797;0.0516;1;347329;0.0584;0;0.0584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.044.355/0001-07;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;1;3534.4259285;0.25;;1;;;;;;;;;;;1;10604.5935862;0.75;;1
11.160.521/0001-22;2017-12-01;1;1266;950690;0.9079;0.9921;0.0079;1;96400;0.0921;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.179.118/0001-45;2017-12-01;1;2264;546549;0.8511;0.8488;0.0023;;;;;;1;95619;0.1489;0;0.1489;;;;;;;;;;;;;;;;;;;;;;;;;
11.233.841/0001-65;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1310444.47640794;1;0;1
11.260.134/0001-68;2017-12-01;1;2605;121095;0.733909;0.9931;0.0069;1;9705;0.0588;0;1;0;0;0;0;0;0;0;0;0;0;1;34200;0.2073;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.268.335/0001-01;2017-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;155.664148;1;0;1
11.274.415/0001-70;2017-12-01;1;938;49002;0.8271;0.7966;0.0305;2;10243;0.1729;0.1729;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.281.322/0001-72;2017-12-01;1;1773;101257;0.519;0.462;0.057;4;47543;0.244;0.102;0.141;0;0;0;0;0;0;0;0;0;0;1;46200;0.237;0;0.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.326.746/0001-06;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;17450;1;;1
11.602.654/0001-01;2017-12-01;1;2430;167000;1;0.9661;0.0439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.664.201/0001-00;2017-12-01;1;7417;2241799;1;0.9972;0.0028;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.701.400/0001-40;2017-12-01;1;2;880962.53;0.0662;1;0;;;;;;2;3584330.65;0.2695;1;0;;;;;;3;8834706.82;0.6643;0;1;;;;;;;;;;;;;;;
11.728.688/0001-47;2017-12-01;1;6838;340100;1;0.9375;0.0625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.839.593/0001-09;2017-12-01;3;3197;1419234;0.86049696874892;0.9668;0.0331657781592042;2;230085;0.13950303125108;0.480691918204142;0.519308081795858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.945.604/0001-27;2017-06-01;1;256;94023;0.7431;0.9648;0.0352;2;17500;0.1383;0;1;1;15000;0.1186;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
12.005.956/0001-65;2017-02-01;1;16402;13797000;1;0.9498;0.0502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.005.956/0001-65;2017-06-01;1;17757;14599290;1;0.9564;0.0436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.323.955/0001-69;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1021896;1;0;1
12.323.987/0001-64;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;559142;1;0;1
12.358.507/0001-09;2017-12-01;2;49;244418;0.6107;0;0;6;155817;0.3893;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.401.858/0001-47;2017-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10;1;0;1
12.516.185/0001-70;2017-12-01;1;45;460429;0.434024674879058;0.160524674879058;0.2735;3;222203;0.2095;0;0.2095;1;115102;0.1085;0;0.1085;;;;;;1;263102;0.248;0;0.248;;;;;;;;;;;;;;;
12.659.641/0001-31;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;47600;0.8964;0.8964;0
12.681.340/0001-04;2017-12-01;1;4645;1590000;1;0.9322;0.0678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.804.013/0001-00;2017-12-01;1;61;27472;0.36;0.87;0.13;9;48546;0.64;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.809.972/0001-00;2017-12-01;1;70;89418;0.521326958955224;0.928571428571429;0.0714285714285714;7;82102;0.478673041044776;0.714285714285714;0.285714285714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.811.222/0001-73;2017-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;125519.650443;1;0;1
12.887.506/0001-43;2017-12-01;1;739;45633;0.85141;0.82902;0.02239;1;7964;0.14859;0;0.14859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.927.767/0001-40;2017-12-01;1;1;100000;0.00047;0;0.00047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;212336486.21;0.99953;0;0.99953
12.948.291/0001-23;2017-12-01;1;1011;77580;0.85;0.88;0.12;2;13520;0.15;0.44;0.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.969.125/0001-03;2017-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;467;1;0;1
12.978.943/0001-72;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;100;1;;1
12.989.974/0001-29;2017-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4735662339.00747;1;0;1
13.012.312/0001-67;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;100;1;;1
13.020.465/0001-56;2017-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;297.7;1;0;1
13.022.993/0001-44;2017-12-01;1;2059;1952179;0.907990232558139;0.681144186046512;0.226846046511628;1;197821;0.0920097674418605;0;0.0920097674418605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.022.994/0001-99;2017-12-01;1;55;26732;0.0721;0.0611;0.011;5;293035;0.3722;0.2858;0.0864;;;;;;;;;;;1;200274;0.2544;0;0.2544;1;237215;0.3013;0;0.3013;;;;;;;;;;
13.125.823/0001-95;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;183.35412;1;0;1
13.371.132/0001-71;2017-12-01;1;11020;5945033;0.921290034440094;0.8685852534905;0.0527047809495945;1;507911;0.0787099655599057;0;0.0787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.464.208/0001-03;2017-12-01;1;71;32415;0.7026;0.9954;0.0046;1;3600;0.078;1;0;2;10120;0.2194;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
13.500.306/0001-59;2017-12-01;1;1762;10664;1;0.91;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.551.286/0001-45;2017-12-01;2;2587;647708;0.2196;0.1561;0.0635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2301540;0.7804;0;0.7804
13.555.918/0001-49;2017-12-01;1;28;34858.28;0.3557;0.0423;0.3134;3;23334.82;0.2383;0;0.2383;;;;;;;;;;;2;39471.28;0.4058;0;0.4058;;;;;;;;;;;;;;;
13.568.181/0001-07;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;46807.07857835;1;;1
13.584.584/0001-31;2017-12-01;3;148;45508186;0.5318;0;0;2;13079899;0.1528;0;0;;;;;;;;;;;;;;;;1;26989212;0.3154;0;0;;;;;;;;;;
13.652.006/0001-95;2017-12-01;1;1584;730065;0.6772;0.9471;0.0313;;;;;;;;;;;;;;;;;;;;;1;347935;0.3228;0;1;;;;;;;;;;
13.703.596/0001-38;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1057.00530891;1;0;1
13.726.079/0001-84;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;2;104255.65;1;0;0;;;;;;;;;;;;;;;
13.842.683/0001-76;2017-12-01;1;8;10575.92885151;0.1793;0;0;6;25441.02069824;0.4314;0;0;2;13051.44260396;0.2213;0;0;1;9908.8020553;0.168;0;0;;;;;;;;;;;;;;;;;;;;
13.873.457/0001-52;2017-12-01;1;3687;709826;0.9433;0.8529;0.0904;1;42674;0.0567;0.0567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.920.018/0001-53;2017-12-01;1;;;;;;;;;;;;;;;;1;6759.48991188;0.1824;;0.1824;1;9123.654983;0.2462;;0.2462;;;;;;;;;;;1;21175.46207912;0.5714;;0.5714
13.966.653/0001-71;2017-12-01;1;1388;1350579;0.9171;0.7405;0.1765;1;122149;0.0829;0;0.0829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.974.819/0001-00;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2.12489302;1;0;1
14.056.001/0001-62;2017-06-01;1;71;22544804;0.4361;1;0;8;29155175;0.5639;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.069.202/0001-02;2017-12-01;1;13;21381.82267258;0.1913;0;0.1913;2;15881.07486844;0.1422;0;0.1422;;;;;;1;17493.43134035;0.1566;0;0.1566;;;;;;;;;;;;;;;;1;56976.63481876;0.5099;0;0.5099
14.074.706/0001-02;2017-12-01;1;5;579147.8;0.0355;0.0214;0.0141;;;;0;;1;2242689.46;0.1374;0;0.1374;;;;;;;;;;;;;;;;;;;;;1;13095787;0.8021;0;0.8021
14.074.721/0001-50;2017-12-01;1;;;;;;;;;;;;;;;;1;10000;0.189;0;0.189;;;;;;;;;;;;;;;;1;42918.7;0.811;0;0.811
14.080.689/0001-16;2017-06-01;2;375;333838;0.349823536315472;0.0106666666666667;0.989333333333333;7;620466;0.0186666666666667;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.088.246/0001-71;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;230.69976;1;0;0
14.149.745/0001-21;2017-12-01;1;1;1000;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;623046661.029231;0.4757;;0.4757;1;686690000;0.5243;;0.5243
14.217.108/0001-45;2017-12-01;2;1307;242314;0.353743;0.231936;0.121807;1;48226;0.070403;;0.070403;;;;;;;;;;;1;180404;0.263364;;0.2634;1;214056;0.312491;;0.312491;;;;;;;;;;
14.365.190/0001-55;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;51452.82613825;1;;1
14.376.247/0001-11;2017-12-01;1;1187;821260;0.8226;0.7845;0.0381;1;71200;0.0713;0;0.0713;1;105945;0.1061;0;0.1061;;;;;;;;;;;;;;;;;;;;;;;;;
14.410.722/0001-29;2017-06-01;1;25182;14943096;0.9387;0.8672;0.1328;1;976594;0.0613;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.413.342/0001-48;2017-12-01;1;;;;;;;;;;;;;;;;;;;;;2;3971.418;0.5;;0.5;;;;;;1;3971.418;0.5;;0.5;;;;;
14.422.044/0001-14;2017-12-01;1;312;188619.6488;0.921;1;0;1;16183.9474;0.079;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.423.780/0001-97;2017-06-01;1;622;161958961;0.8732;0.8427;0.0305;2;23512651;0.1268;0.0507;0.0761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.609.653/0001-87;2017-12-01;1;19;25699.2;31.3787545787546;0;0;7;31758.98;38.7778;0;0;1;8230;10.04884004884;0;0;1;16211.82;19.794652014652;0;0;;;;;;;;;;;;;;;;;;;;
14.631.148/0001-39;2017-06-01;1;29;587961.83;0.633;0;1;3;180973.8063;0.1948;0;1;0;0;0;0;0;1;159972.56;0.1722;0;1;;;;;;;;;;;;;;;;;;;;
14.665.312/0001-29;2017-12-01;1;;;;;;;;;;;1;4547187.41;0.1222;0;1;;;;;;;;;;;;;;;;;;;;;1;32672840.17;0.8778;0;1
