CNPJ_Fundo;Data_Referencia;Versao;Numero_Cotistas_Faixa_Ate_5;Numero_Cotas_Detidas_Faixa_Ate_5;Percentual_Cotas_Detidas_Faixa_Ate_5;Percentual_Detido_PF_Faixa_Ate_5;Percentual_Detido_PJ_Faixa_Ate_5;Numero_Cotistas_Faixa_5a10;Numero_Cotas_Detidas_Faixa_5a10;Percentual_Cotas_Detidas_Faixa_5a10;Percentual_Detido_PF_Faixa_5a10;Percentual_Detido_PJ_Faixa_5a10;Numero_Cotistas_Faixa_10a15;Numero_Cotas_Detidas_Faixa_10a15;Percentual_Cotas_Detidas_Faixa_10a15;Percentual_Detido_PF_Faixa_10a15;Percentual_Detido_PJ_Faixa_10a15;Numero_Cotistas_Faixa_15a20;Numero_Cotas_Detidas_Faixa_15a20;Percentual_Cotas_Detidas_Faixa_15a20;Percentual_Detido_PF_Faixa_15a20;Percentual_Detido_PJ_Faixa_15a20;Numero_Cotistas_Faixa_20a30;Numero_Cotas_Detidas_Faixa_20a30;Percentual_Cotas_Detidas_Faixa_20a30;Percentual_Detido_PF_Faixa_20a30;Percentual_Detido_PJ_Faixa_20a30;Numero_Cotistas_Faixa_30a40;Numero_Cotas_Detidas_Faixa_30a40;Percentual_Cotas_Detidas_Faixa_30a40;Percentual_Detido_PF_Faixa_30a40;Percentual_Detido_PJ_Faixa_30a40;Numero_Cotistas_Faixa_40a50;Numero_Cotas_Detidas_Faixa_40a50;Percentual_Cotas_Detidas_Faixa_40a50;Percentual_Detido_PF_Faixa_40a50;Percentual_Detido_PJ_Faixa_40a50;Numero_Cotistas_Faixa_Acima_50;Numero_Cotas_Detidas_Faixa_Acima_50;Percentual_Cotas_Detidas_Faixa_Acima_50;Percentual_Detido_PF_Faixa_Acima_50;Percentual_Detido_PJ_Faixa_Acima_50
08.706.065/0001-69;2019-12-01;1;20510;1107321;0.8809;0.8778;0.0031;;;;;;1;149701;0.1191;0;0.1191;;;;;;;;;;;;;;;;;;;;;;;;;
08.924.783/0001-01;2019-12-01;1;85629;20549612;0.8966;0.7071;0.1966;0;0;0;0;0;1;2368590;0.1034;0;0.1034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.006.914/0001-34;2019-12-01;1;6284;1608937;0.86885687655053;0.77;0.23;2;242849;0.13114312344947;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.072.017/0001-29;2019-12-01;1;68873;10812161;1;0.9157;0.0843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.326.861/0001-39;2019-12-01;1;1982;304468;0.2983;0.9913;0.0087;1;74381;0.0729;1;0;1;641898;0.6289;0;1;;;;;;;;;;;;;;;;;;;;;;;;;
09.350.920/0001-04;2019-12-01;1;43;173399;0.1767;0.1767;0;12;808073;0.8233;0.8233;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09.552.812/0001-14;2019-12-01;1;8528;1736877;0.7108;0.7027;0.0081;1;196309;0.0803;0;0.0803;0;0;0;0;0;0;0;0;0;0;1;510349;0.2089;0;0.2089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.505/0001-80;2019-12-01;1;178;126088.86;0.65;1;0;2;20495.37;0.11;0.51;0.49;3;46934.97;0.24;0.43;0.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.347.985/0001-80;2019-12-01;1;2172;1829752;0.6752;0.7731;0.2269;3;459625;0.1696;0;1;;;;;;1;420623;0.1552;0;1;;;;;;;;;;;;;;;;;;;;
10.348.185/0001-83;2019-12-01;1;464;643186.18;0.61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;414785.64;0.39;0;1;0;0;0;0;0;0;0;0;0;0
10.375.382/0001-91;2019-12-01;1;902;23282;0.3893;0.3744;0.0149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7335;0.1226;0;0.1226;1;29198;0.4881;0;0.4881;0;0;0;0;0
10.410.463/0001-85;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000000;1;0;0
10.427.246/0001-06;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6179347;1;0;1
10.456.799/0001-89;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15609;0.4999;0;0.4999;1;15610;0.5;0;0.5
10.456.810/0001-00;2019-12-01;1;211;11778;0.0254;0.0254;0;4;136030;0.2936;0.2936;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;315469;0.681;0;0.681
10.522.648/0001-81;2019-12-01;3;51;10486;0.1763;0.1763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;48980;0.8237;0;0.8237
10.869.155/0001-12;2019-12-01;1;4333;100000;0.4193;0.4067;0.0126;1;19000;0.0797;0;0.0797;;;;;;;;;;;;;;;;;;;;;;;;;;1;119477;0.501;0;0.501
10.991.914/0001-15;2019-12-01;1;1314;41889;0.6114;0.5657;0.0457;2;9500;0.1386;0.073;0.0656;0;0;0;0;0;0;0;0;0;0;1;17129;0.25;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.026.627/0001-38;2019-08-01;2;67417;8449360;1;0.9689;0.0311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.026.627/0001-38;2019-11-01;2;131113;1268649;1;0.95;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.026.627/0001-38;2019-12-01;1;123317;12684649;100;95.967093;4.032906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.044.355/0001-07;2019-12-01;1;48;5659.79;0.368;0.368;0;8;9718.8;0.632;0.632;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.160.521/0001-22;2019-12-01;1;45948;8715910;1;0.8602;0.1398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.179.118/0001-45;2019-12-01;1;4897;554776;0.8639;0.857;0.0069;0;0;0;0;0;1;87392;0.1361;0;0.1361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.233.841/0001-65;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;747603.49876284;0.4969;;1;1;757012.46946561;0.5031;;1
11.260.134/0001-68;2019-12-01;1;8503;1259048;0.763059;0.9465;0.0535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;390952;0.236941;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.268.335/0001-01;2019-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;156.7160539;1;0;1
11.274.415/0001-70;2019-12-01;1;2574;59245;1;0.9037;0.0963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.281.322/0001-72;2019-12-01;1;1385;95434;0.489;0.408;0.082;4;53366;0.274;0.051;0.022;0;0;0;0;0;0;0;0;0;0;1;46200;0.237;0;0.237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.326.746/0001-06;2019-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;17450;1;0;1
11.425.077/0001-20;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;44260.099084;1;0;1
11.602.654/0001-01;2019-12-01;1;3583;3340000;1;0.9682;0.0318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.664.201/0001-00;2019-12-01;2;40498;4850490;1;0.9768;0.0232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.701.400/0001-40;2019-12-01;1;2;880962.53;0.0662;1;0;;;;;;2;3584330.65;0.2695;1;0;;;;;;3;8834706.82;0.6643;0;1;;;;;;;;;;;;;;;
11.728.688/0001-47;2019-12-01;1;148946;11882212;1;0.9487;0.0513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.769.604/0001-13;2019-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;832;68482196;1;0;0
11.839.593/0001-09;2019-12-01;1;16491;1590966;0.7809;0.6723;0.1086;3;446498;0.2191;0.0771;0.142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.945.604/0001-27;2019-06-01;1;617;6280;0.0496;0.9906;0.0094;57;6365;0.0503;0.9843;0.0157;41;6243;0.0493;1;0;29;6246;0.0494;1;0;36;12339;0.0975;0.9493;0.0507;20;13121;0.1037;0.9238;0.0762;12;12221;0.0966;0.9182;0.0818;17;63708;0.5035;0.4379;0.5621
12.005.956/0001-65;2019-06-01;1;83757;23600802;1;0.9882;0.0118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.323.955/0001-69;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3429496;1;0;1
12.358.507/0001-09;2019-12-01;1;47;206397;0.515689532399715;1;0;7;193838;0.484310467600285;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.401.858/0001-47;2019-06-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10;1;0;1
12.516.185/0001-70;2019-09-01;1;42;460429;0.434;0.2132;0.2207;3;222203;0.2095;0;0.2095;1;115102;0.1085;0;0.1085;2;263102;0.248;0;0.2481;;;;;;;;;;;;;;;;;;;;
12.516.185/0001-70;2019-12-01;1;42;460429;0.434;0.2132;0.2207;3;222203;0.2095;0;0.2095;1;115102;0.1085;0;0.1085;2;263102;0.248;0;0.2481;;;;;;;;;;;;;;;;;;;;
12.659.641/0001-31;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;36605;0.6894;0.6894;0
12.681.340/0001-04;2019-12-01;1;6945;1590000;1;0.9094;0.0906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.804.013/0001-00;2019-12-01;1;60;69161;0.5551;1;0;7;86283;0.4449;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.809.972/0001-00;2019-12-01;1;161;760919;0.4436;0.9177;0.0823;7;954281;0.5564;0.6996;0.3004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.811.222/0001-73;2019-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;125512.2222;1;1;0
12.887.506/0001-43;2019-12-01;1;571;39631;0.7394;0.6661;0.0734;1;2956;0.0552;0;0.0551;0;0;0;0;0;0;0;0;0;0;1;11010;0.2054;0;0.2054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.927.767/0001-40;2019-12-01;1;1;100000;0.0003;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;290822157.28;0.9997;0;0.9997
12.948.291/0001-23;2019-12-01;1;6937;775800;0.85;0.97;0.03;2;135200;0.15;0.44;0.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12.969.125/0001-03;2019-12-01;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;467;1;0;1
12.978.943/0001-72;2019-12-01;1;19;133416.8;0.2187;0.2139;0.0048;6;286842.42;0.4701;0.3789;0.0912;1;84800.98;0.1722;0.1722;;1;105039.8;0.139;;0.139;;;;;;;;;;;;;;;;;;;;
12.989.974/0001-29;2019-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4735662339.00747;1;0;1
13.000.836/0001-38;2019-06-01;1;27;5.1;0.2137;0;0;1;2.39;0.099635;0;0;;;;;;2;9.2;0.384288;0;0;1;7.24;0.302374;0;0;;;;;;;;;;;;;;;
13.020.465/0001-56;2019-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;297.7;1;0;1
13.022.993/0001-44;2019-12-01;1;4594;1595677;0.7422;0.6417;0.1005;0;0;0;0;0;1;217121;0.101;0;0.101;1;337202;0.1568;0;0.1568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.022.994/0001-99;2019-12-01;1;54;59232;0.0752;0.0642;0.011;5;290535;0.369;0.2826;0.0864;;;;;;;;;;;1;200274;0.2544;0;0.2544;1;237215;0.3014;0;0.3014;;;;;;;;;;
13.125.823/0001-95;2019-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;416.29489;1;0;1
13.320.290/0001-00;2019-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;92548.9785;1;0;1
13.371.132/0001-71;2019-03-01;1;22426;7230605;0.89468;0.86509;0.02958;0;0;0;0;0;1;851186;0.10532;0;0.10532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.371.132/0001-71;2019-12-01;1;39254;13021904;0.940557;0.873904;0.066653;1;822981;0.059443;0.059443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.464.208/0001-03;2019-12-01;2;68;31615;0.6853;0.682;0.0033;1;3600;0.078;0.078;0;2;10920;0.2367;0;0.2367;;;;;;;;;;;;;;;;;;;;;;;;;
13.500.306/0001-59;2019-12-01;1;2854;101664;1;0.9309;0.0691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.551.286/0001-45;2019-12-01;1;3048;466233;0.1581;0.1469;0.0112;1;181475;0.0615;0;0.0615;;;;;;;;;;;;;;;;;;;;;;;;;;1;2301540;0.7804;0;0.7804
13.555.918/0001-49;2019-12-01;1;32;24270.65;0.2471;0.0223;0.2248;3;20597.15;0.2097;0;0.2097;;;;;;1;16471.83;0.1677;0;0.1677;;;;;;1;36882.35;0.3755;0;0.3755;;;;;;;;;;
13.584.584/0001-31;2019-12-01;1;148;45508186;0.5318;0;0;2;13079899;0.1528;0;0;;;;;;;;;;;;;;;;2167;119576058;0.3154;0;0;;;;;;;;;;
13.598.226/0001-88;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10000;1;0;0
13.652.006/0001-95;2019-12-01;2;2590;608117;0.5641;0.9015;0.0985;2;123445;0.1145;0;1;;;;;;;;;;;;;;;;1;346438;0.3214;0;1;;;;;;;;;;
13.703.596/0001-38;2019-12-01;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1061.30710833;1;0;1
13.726.079/0001-84;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;186992.64;1;0;0;;;;;
13.842.683/0001-76;2019-12-01;1;4;4107.64;0.1248;0;0;3;5863.13;0.1782;0;0;3;11115.15;0.3378;0;0;2;11822.63;0.3592;0;0;;;;;;;;;;;;;;;;;;;;
13.873.457/0001-52;2019-12-01;1;8042;1624213;0.90876196859923;0.492532787414665;0.416229181184565;1;163068;0.0912380314007702;0;0.0912;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.966.653/0001-71;2019-12-01;1;2826;1003034;0.681;0.5762;0.1049;1;75635;0.0514;0;0.0514;0;0;0;0;0;0;0;0;0;0;1;394059;0.2676;0;0.2676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.974.819/0001-00;2019-12-01;1;2069;1999114.12;0.8057;0.4957;0.31;3;482169.87;0.1943;0;0.1943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.056.001/0001-62;2019-06-01;1;71;22544804;0.4361;1;0;8;29155175;0.5639;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.069.202/0001-02;2019-12-01;1;25;18237.29;0.1599;0.0024;0.1575;2;20928.97;0.1835;0;0.1835;1;12910.95;0.1132;0;0.1132;;;;;;;;;;;;;;;;;;;;;1;61977.11;0.5434;0;0.5434
14.074.706/0001-02;2019-12-01;1;31;14817909.27;0.4311;0.0259;0.4052;1;2072651.19;0.0603;0;0.0603;;;;;;;;;;;;;;;;;;;;;;;;;;1;17481764.45;0.5086;0;0.5086
14.074.721/0001-50;2019-12-01;2;1;10000;0.189;0;0.189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;42918.7;0.811;0;0.811
14.080.689/0001-16;2019-06-01;1;661;333977;0.35;0.2959;0.0541;7;620327;0.65;0.65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14.088.246/0001-71;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;230.69976;1;0;0
14.149.745/0001-21;2019-12-01;1;1;1000;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;623046661.029231;0.4757;;0.4757;1;686690000;0.5243;;0.5243
14.217.108/0001-45;2019-12-01;1;16946;598813;0.8742;0.7698;0.1044;;;;;;1;86187;0.1258;;0.1258;;;;;;;;;;;;;;;;;;;;;;;;;
14.365.190/0001-55;2019-12-01;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;52481.0608;1;;1
14.376.247/0001-11;2019-12-01;2;1717;771525;77.275754;67.096518;10.179235;1;71984;7.209899;0;7.209899;0;0;0;0;0;1;154896;15.514345;0;15.514345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.410.722/0001-29;2019-06-01;1;49039;15919690;1;0.9197;0.0803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.413.342/0001-48;2019-12-01;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;25944;1;0;1
14.422.044/0001-14;2019-12-01;1;186;164358.78;0.8;1;0;1;11204.06;0.15;1;0;1;29240.75;0.05;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
