CNPJ_Fundo;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
10.456.799/0001-89;2018-12-01;1;Loja 3 - Dr. Nilo Peçanha, 3353 Matricula 174.860;Aquisição para venda;61000;Recursos próprios
10.456.799/0001-89;2018-12-01;1;Loja 4 - Dr. Nilo Peçanha, 3355 Matricula 174.861;Aquisição para venda;92000;Recursos próprios
10.456.799/0001-89;2018-12-01;1;Loja 5 - Dr. Nilo Peçanha, 3357 Matricula 174.862;Aquisição para venda;59000;Recursos próprios
10.456.799/0001-89;2018-12-01;1;Loja 6 - Dr. Nilo Peçanha, 3359 Matricula 174.863;Aquisição para venda;84000;Recursos próprios
10.456.799/0001-89;2018-12-01;1;Loja 7 - Dr. Nilo Peçanha, 3363 Matricula 174.864;Aquisição para venda;87000;Recursos próprios
10.456.799/0001-89;2018-12-01;1;Apartamento 804 e Box 09 Edifício Nilo Home Square;Aquisição para venda;35000;Recursos próprios
10.869.155/0001-12;2018-12-01;1;Aquisição loja C&A;Obtenção de Renda Imobiliária;2310000;Capitação aprovada em AGE 08.10.18
11.026.627/0001-38;2018-04-01;1;Cotas do FII Vinci Shopping Centers;Lucro na Venda;8028546;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Hospital Nossa Senhora de Lourdes;Lucro na Venda;275.21;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Iriduim;Lucro na Venda;5000000;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Louveira;Lucro na Venda;886163.77;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII CSHG Renda Urbana;Lucro na Venda;20000000;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Castello Ranco;Lucro na Venda;465354.63;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII BTG Pactual Fundo de CRI;Lucro na Venda;5223691.86;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Kinea Rendimentos Imobiliários;Lucro na Venda;1604827.5;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Campus Faria Lima;Lucro na Venda;66177.52;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII CEO Cyrela;Lucro na Venda;4528392.03;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII BB Progressivo;Lucro na Venda;175627.63;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Anhanguera Educacional;Lucro na Venda;232890.03;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Brascan lajes;Lucro na Venda;164.49;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Jardim Sul;Lucro na Venda;79.11;Capital
11.026.627/0001-38;2018-04-01;1;Cotas do FII Água Branca;Lucro na Venda;379.31;Capital
11.026.627/0001-38;2018-12-01;1;Cotas de fundos FII Água Branca;Lucro na Venda;545512.65;Capital
11.026.627/0001-38;2018-12-01;1;FII XP Malls Fundo de Investimento Imobiliário;Lucro na Venda;203354.54;Capital
11.026.627/0001-38;2018-12-01;1;FII XP Macae;Lucro na Venda;243699.42;Capital
11.026.627/0001-38;2018-12-01;1;FII XP Industrial;Lucro na Venda;12000000;Capital
11.026.627/0001-38;2018-12-01;1;FII Vinci Shopping Centers;Lucro na Venda;8795891.81;Capital
11.026.627/0001-38;2018-12-01;1;FII VBI FL4440;Lucro na Venda;67946.35;Capital
11.026.627/0001-38;2018-12-01;1;FII SDI Logística Rio;Lucro na Venda;347610.65;Capital
11.026.627/0001-38;2018-12-01;1;Cotas de fundos FII Santander Agências;Lucro na Venda;8946253.39;Capital
11.026.627/0001-38;2018-12-01;1;FII Max Retail;Lucro na Venda;44422.82;Capital
11.026.627/0001-38;2018-12-01;1;FII CSHG GR Louveira;Lucro na Venda;886163.77;Capital
11.026.627/0001-38;2018-12-01;1;FII Hospital Nossa Senhora de Lourdes;Lucro na Venda;356163.58;Capital
11.026.627/0001-38;2018-12-01;1;FII Kinea Rendimentos Imobiliários;Lucro na Venda;2645247.62;Capital
11.026.627/0001-38;2018-12-01;1;FII JS Real Estate Muitigestão;Lucro na Venda;19450.43;Capital
11.026.627/0001-38;2018-12-01;1;FII Iridium;Lucro na Venda;6137763.91;Capital
11.026.627/0001-38;2018-12-01;1;FII Hedging Griffo Real Estate;Lucro na Venda;1733855.44;Capital
11.026.627/0001-38;2018-12-01;1;FII General Shopping Ativo e Renda;Lucro na Venda;6226909.47;Capital
11.026.627/0001-38;2018-12-01;1;Cotas de fundos  FII Edifício Galeria - FII;Lucro na Venda;7928.12;Capital
11.026.627/0001-38;2018-12-01;1;FII Excellence;Lucro na Venda;7811590.12;Capital
11.026.627/0001-38;2018-12-01;1;Cotas de fundos FII CSHG JHSF Prime Offices;Lucro na Venda;181905.5;Capital
11.026.627/0001-38;2018-12-01;1;CSHG Renda Urbana;Lucro na Venda;20001747.21;Capital
11.026.627/0001-38;2018-12-01;1;FII CSHG Logística;Lucro na Venda;15524124.44;Capital
11.026.627/0001-38;2018-12-01;1;FII CSHG Recebíveis Imobiliários;Lucro na Venda;3984;Capital
11.026.627/0001-38;2018-12-01;1;FII CEO Cyrela;Lucro na Venda;4577147.28;Capital
11.026.627/0001-38;2018-12-01;1;Cotas de fundos FII Cenesp;Lucro na Venda;11015.65;Capital
11.026.627/0001-38;2018-12-01;1;FII Campus Faria Lima;Lucro na Venda;1008911.44;Capital
11.026.627/0001-38;2018-12-01;1;FII Castello Branco Office Park;Lucro na Venda;837232.81;Capital
11.026.627/0001-38;2018-12-01;1;Cotas de fundos FII BM Brascan Lajes Corporativas;Lucro na Venda;175883.15;Capital
11.026.627/0001-38;2018-12-01;1;FII C Jardim;Lucro na Venda;324394.37;Capital
11.026.627/0001-38;2018-12-01;1;FII BB Progressivo;Lucro na Venda;4152828.09;Capital
11.026.627/0001-38;2018-12-01;1;FII Anhanguera Educacional;Lucro na Venda;5828473.09;Capital
11.026.627/0001-38;2018-12-01;1;FII Aespar;Lucro na Venda;155.12;Capital
11.160.521/0001-22;2018-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;7912947.08;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;7791850.46;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;7764230.18;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;3963435.01;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;200714.2;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;13000000;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - VERT COMPANHIA SECURITIZADORA;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;5029223.61;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - VERT COMPANHIA SECURITIZADORA;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;4837988.94;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - TRAVESSIA SECURITIZADORA S.A.;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;6751072.72;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;10547944.48;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;19220416.14;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;4004785.68;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;12000352.52;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;12061155.47;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;6359588.47;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;16423660.07;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - RB CAPITAL DTVM;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;6322047.6;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - ÁPICE SECURITIZADORA IMOBILIARIA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;7868000;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;26600000;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;CRI - HABITASEC SECURITIZADORA S.A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;10011904.02;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;LCI - BTG PACTUAL;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;2003881.58;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;LCI - BTG PACTUAL;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;8000000;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;LCI - ABC;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;5020645.95;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;LCI - ABC;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;702419.37;Caixa do fundo
11.160.521/0001-22;2018-12-01;1;LCI - ABC;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;1001830.44;Caixa do fundo
11.274.415/0001-70;2018-12-01;1;Carrefour - Manaus;15860000;SIM;-10.75%
11.274.415/0001-70;2018-12-01;1;Lojas Americanas - Pará;15050000;SIM;15.77%
11.274.415/0001-70;2018-12-01;1;Lojas Americanas - Rio de Janeiro;18240000;SIM;49.63%
11.274.415/0001-70;2018-12-01;1;Lojas Americanas - Taguantinga;13430000;SIM;-18.36%
11.274.415/0001-70;2018-12-01;1;Lojas Americanas - Brasilia;8050000;SIM;-14.45%
11.274.415/0001-70;2018-12-01;1;Lojas Americanas - Alagoas;5990000;SIM;-16.57%
11.274.415/0001-70;2018-12-01;1;Lojas Americanas - Espírito Santo;8350000;SIM;-31.78%
11.274.415/0001-70;2018-12-01;1;Bom Preço - João Pessoa;19290000;SIM;0.16%
11.701.400/0001-40;2018-12-01;1;Av Mem de Sá 247, unidade 505 - Matrícula n° 91015 2° RGI;Locação;500000;Aporte dos Cotistas
11.728.688/0001-47;2018-12-01;1;CRI - ISEC SECURITIZADORA S/A;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;25000493.59;Caixa do fundo
11.728.688/0001-47;2018-12-01;1;LCI - CAIXA ECONÔMICA FEDERAL;Melhor alocação de caixa visando maximizar a rentabilidade ao cotista;6031573.72;Caixa do fundo
11.728.688/0001-47;2018-12-01;1;TETRA PAK - MONTE MOR (via SPE);Aplicação em ativo alvo do Fundo;75066063.48;Caixa do fundo
11.728.688/0001-47;2018-12-01;1;GERDAU RJ - CAMPO GRANDE (via SPE);Aplicação em ativo alvo do Fundo;53133936.52;Caixa do fundo
11.728.688/0001-47;2018-12-01;1;AIR LIQUIDE - CE CAMPINAS (Via SPE);Aplicação em ativo alvo do Fundo;15636363.6;Caixa do fundo
11.728.688/0001-47;2018-12-01;1;PKCENTER - UBERLÂNDIA;Aplicação em ativo alvo do Fundo;176690000;Caixa do fundo
11.769.604/0001-13;2018-12-01;1;ANDAL ADMIN E INCORP LTDA;RENDA;1;FLUXO DE CAIXA
12.005.956/0001-65;2018-06-01;1;Itaquaq Investimentos Imobiliários e Participações S.A.;Receita de Aluguel mensal auferida pelo imóvel;95959195.55;Disponibilidades
12.005.956/0001-65;2018-06-01;1;Letras de Crédito Imobiliário - LCI;Alocação do caixa do Fundo;148056000;Disponibilidades
12.323.955/0001-69;2018-12-01;1;BDI Realty Empreendimento Imobiliário  Ltda;Lucro na Venda;1108000;Capital
12.978.943/0001-72;2018-12-01;1;Terreno Av Alexandre Colares;Matrículas: nº 3619, 7930,133.252 e 133.300;61000000;Aporte de cotista através da integralização de ativos
13.000.836/0001-38;2018-06-01;1;GBX TIETE II EMP - ON;Participação;429061789.93;Fluxo de Caixa
13.371.132/0001-71;2018-12-01;3;FII;Ganho de capital e renda;6650163.74;Recursos em caixa
13.371.132/0001-71;2018-12-01;3;LFT;Liquidez;377162847.78;Recursos em caixa
13.371.132/0001-71;2018-12-01;3;LCI;Liquidez;385303650.07;Recursos em caixa
13.584.584/0001-31;2018-12-01;2;CPG EMPREENDIMENTOS S.A - ON;Participação (ações 222.360);14490000;Fluxo de Caixa
13.584.584/0001-31;2018-12-01;2;VHRE3 - VHR EMPREEND E PAR - ON;Participação (ações 6.921.888,00);48688521.91;Fluxo de Caixa
13.584.584/0001-31;2018-12-01;2;Fundos Renda Fixa e LTN;Gestão de Liquidez do Fundo;1794840.17;Fluxo de Caixa
13.584.584/0001-31;2018-12-01;2;Cemitério Morumby - 131;Direito de uso;1703000;Fluxo de Caixa
13.584.584/0001-31;2018-12-01;2;Cemitério Terra Santa - 900;Direito de uso;4500000;Fluxo de Caixa
13.584.584/0001-31;2018-12-01;2;Cemitério Terra Santa - 2000;Direito de uso;10000000;Fluxo de Caixa
13.584.584/0001-31;2018-12-01;2;Rover Negócios e Empreendimentos Imobiliários S.A.;Participação (Ações 30.052);13800000;Fluxo de Caixa
13.584.584/0001-31;2018-12-01;2;Empreendimento Comercial;Imóvel Quarteirão n.31 - Letra D - Matrícula n.o 30.491;9320000;Fluxo de Caixa
13.584.584/0001-31;2018-12-01;2;Cortel Holding S.A - ON;Participação (ações );56178202;Fluxo de Caixa
13.842.683/0001-76;2018-12-01;1;LCI CEF;Gestão da Liquidez do Fundo;11404333.33;Fluxo de Caixa
13.842.683/0001-76;2018-12-01;1;COMPROMISSADA BRADESCO;Gestão da Liquidez do Fundo;2536489.69;Fluxo de Caixa
13.842.683/0001-76;2018-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 55;Gestão da Liquidez do Fundo;8208716.4;1a. Emissão de Cotas
13.842.683/0001-76;2018-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 62;Gestão da Liquidez do Fundo;6953002.08;1a. Emissão de Cotas
13.842.683/0001-76;2018-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 66;Gestão da Liquidez do Fundo;9864726.11;1a. Emissão de Cotas
13.842.683/0001-76;2018-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 83;Gestão da Liquidez do Fundo;7066935.1;1a. Emissão de Cotas
13.842.683/0001-76;2018-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 89;Gestão da Liquidez do Fundo;7066935.1;1a. Emissão de Cotas
13.842.683/0001-76;2018-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 125;Gestão da Liquidez do Fundo;5028899.09;1a. Emissão de Cotas
13.842.683/0001-76;2018-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 126;Gestão da Liquidez do Fundo;5028899.09;1a. Emissão de Cotas
13.842.683/0001-76;2018-12-01;1;CRI HABITASEC SECURITIZADORA SERIE 127;Gestão da Liquidez do Fundo;5028899.09;1a. Emissão de Cotas
14.074.706/0001-02;2018-12-01;1;GRANJA CALIFORNIA;Desenvolvimento imobiliário;2282609;Aportes de cotistas
14.074.706/0001-02;2018-12-01;1;FLORESTA;Desenvolvimento imobiliário;6675501;Aportes de cotistas
14.074.706/0001-02;2018-12-01;1;GUARÁ;Desenvolvimento imobiliário;1141305;Aportes de cotistas
14.074.706/0001-02;2018-12-01;1;CITRIC. HORTOLÂNDIA;Desenvolvimento imobiliário;8541891;Aportes de cotistas
14.074.706/0001-02;2018-12-01;1;CHÁCARA IMACULADA;Desenvolvimento imobiliário;5706522;Aportes de cotistas
14.074.706/0001-02;2018-12-01;1;LAGOA;Desenvolvimento imobiliário;5326087;Aportes de cotistas
14.074.706/0001-02;2018-12-01;1;LONDRINA 41;Desenvolvimento imobiliário;3043479;Aportes de cotistas
14.074.706/0001-02;2018-12-01;1;LONDRINA;Desenvolvimento imobiliário;2282607;Aportes de cotistas
14.080.689/0001-16;2018-06-01;1;17G0885490;Renda e retorno de capital;10593323.72;Recebimentos de juros e amortização
14.088.246/0001-71;2018-12-01;1;BRADESCO COMPROMISSADA;Gestão de Liquidez do Fundo;200767.43;Fluxo de Caixa
14.422.044/0001-14;2018-12-01;1;BR Properties II 18B0898471;Auferir receita por meio da variação do papel;1000000;Disponibilidades
14.422.044/0001-14;2018-12-01;1;Cyrela 2 18F0924515;Auferir receita por meio da variação do papel;6058922.4;Disponibilidades
14.422.044/0001-14;2018-12-01;1;GLP 18F0879293;Auferir receita por meio da variação do papel;2000000;Disponibilidades
14.422.044/0001-14;2018-12-01;1;Even 18I0295771;Auferir receita por meio da variação do papel;5000000;Disponibilidades
14.422.044/0001-14;2018-12-01;1;Pátio Cianê 18L1210133;Auferir receita por meio da variação do papel;20000000;Disponibilidades
14.422.044/0001-14;2018-12-01;1;LOG 18L1179520;Auferir receita por meio da variação do papel;2000000;Disponibilidades
14.465.810/0001-28;2018-06-01;1;GBX TIETE II EMP - ON;PARTICIPAÇÃO;251938210.02;Fluxo de Caixa
14.609.653/0001-87;2018-12-01;1;LFT;Gestão de Liquidez do Fundo;928667.76;Fluxo de Caixa
14.609.653/0001-87;2018-12-01;1;LFT;Gestão de Liquidez do Fundo;148191.66;Fluxo de Caixa
15.394.563/0001-89;2018-12-01;1;Cyrela 18F0924515;Auferir receita por meio da variação do papel;5932694.85;Disponibilidades
15.394.563/0001-89;2018-12-01;1;GLP 18F0879293;Auferir receita por meio da variação do papel;9000000;Disponibilidades
15.394.563/0001-89;2018-12-01;1;Even 18I0295771;Auferir receita por meio da variação do papel;9000000;Disponibilidades
15.394.563/0001-89;2018-12-01;1;LOG 18L1179520;Auferir receita por meio da variação do papel;9000000;Disponibilidades
15.447.108/0001-02;2018-12-01;1;Shopping Internacional (FII Internacional);Administração do Shopping Center em sociedade;956191255.09;Câmbio e recursos internos
15.447.110/0001-73;2018-12-01;1;n/a;n/a;n/a;n/a
15.461.076/0001-91;2018-12-01;1;Não foram adquiridos imóveis no exercício de 2018;0;0;0
15.538.445/0001-05;2018-12-01;1;ITAU CUSTODIA RF CURTO PRAZO CAIXA;Renda;788604.21;Capital
15.538.445/0001-05;2018-12-01;1;LFT;Renda;4498711.05;Capital
15.576.907/0001-70;2018-12-01;1;Bonsucesso;Renda;3949858;Caixa disponível
15.576.907/0001-70;2018-12-01;1;Ferraz de Vasconcelos;Renda;5030102;Caixa disponível
15.576.907/0001-70;2018-12-01;1;São Miguel Paulista;Renda;4535103;Caixa disponível
15.576.907/0001-70;2018-12-01;1;Itaquera;Renda;4653362;Caixa disponível
15.576.907/0001-70;2018-12-01;1;Caixa São Mateus;Renda;4653362;Caixa disponível
15.576.907/0001-70;2018-12-01;1;Jaraguá;Renda;6705722;Caixa disponível
16.543.270/0001-89;2018-12-01;1;Maxima Realty;Desenvolvimento Imobiliario;12041625.66;Aporte de cotistas
16.543.270/0001-89;2018-12-01;1;SUPERAVIT PART;Desenvolvimento Imobiliario;69264805;Aporte de cotistas
16.706.958/0001-32;2018-06-01;1;CRI - CIBRASEC-CIA BRAS DE SECURITIZAÇÃO - Série nº 301 da 2ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;41310000;Recursos disponíveis no FII oriundos do fluxo ordinário de pegamento de títulos.
16.706.958/0001-32;2018-06-01;1;CRI - CIBRASEC-CIA BRAS DE SECURITIZAÇÃO - Série nº 299 da 2ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;39382531.55;Recursos disponíveis no FII oriundos do fluxo ordinário de pegamento de títulos.
16.706.958/0001-32;2018-06-01;1;CRI - APICE SECURITIZADORA IMOBILIARIA S.A. - Série nº 116 da 1 ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;70000000;6ª Emissão de Cotas
16.706.958/0001-32;2018-06-01;1;CRI - CIBRASEC-CIA BRAS DE SECURITIZAÇÃO - Série nº 291 da 2ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;166500000;6ª Emissão de Cotas
16.706.958/0001-32;2018-06-01;1;CRI - RB CAPITAL COMPANHIA DE SECURITIZAÇÃO - Série nº 173 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;185000000;6ª Emissão de Cotas
16.706.958/0001-32;2018-06-01;1;CRI - RB CAPITAL COMPANHIA DE SECURITIZAÇÃO - Série nº 174 da 1ª Emissão;Aquisição de ativos imobiliários através da aquisição de CRI conforme previsto na Política de Investimento do Fundo;185000000;6ª Emissão de Cotas
